id,fold,label,text1,text2
neu_wpair-50000-37697,7,neu,papacy,sauce
neu_wpair-50000-37698,8,neu,pots,results
neu_wpair-50000-37699,9,neu,topic,attract
neu_wpair-50000-37700,0,neu,exemption,fastened
neu_wpair-50000-37701,1,neu,requiring,populism
neu_wpair-50000-37702,2,neu,bake,canoe
neu_wpair-50000-37703,3,neu,monster,sizeable
neu_wpair-50000-37704,4,neu,strap,recognition
neu_wpair-50000-37705,5,neu,50,players
neu_wpair-50000-37706,6,neu,synthetic,sox
neu_wpair-50000-37707,7,neu,residing,screwed
neu_wpair-50000-37708,8,neu,80s,cousins
neu_wpair-50000-37709,9,neu,selections,import
neu_wpair-50000-37710,0,neu,psychologists,repercussions
neu_wpair-50000-37711,1,neu,remnant,abundant
neu_wpair-50000-37712,2,neu,propaganda,sapiens
neu_wpair-50000-37713,3,neu,padding,coldest
neu_wpair-50000-37714,4,neu,measurements,1300
neu_wpair-50000-37715,5,neu,cinemas,plots
neu_wpair-50000-37716,6,neu,percent,solved
neu_wpair-50000-37717,7,neu,edmund,name
neu_wpair-50000-37718,8,neu,teach,usace
neu_wpair-50000-37719,9,neu,pledge,unfair
neu_wpair-50000-37720,0,neu,frills,extravagance
neu_wpair-50000-37721,1,neu,timna,adorned
neu_wpair-50000-37722,2,neu,blackmail,visa
neu_wpair-50000-37723,3,neu,sophisticated,motivation
neu_wpair-50000-37724,4,neu,rhetorical,czesiek
neu_wpair-50000-37725,5,neu,theories,booksellers
neu_wpair-50000-37726,6,neu,crickets,supervisor
neu_wpair-50000-37727,7,neu,searching,exploited
neu_wpair-50000-37728,8,neu,approving,gaps
neu_wpair-50000-37729,9,neu,plethora,hardknott
neu_wpair-50000-37730,0,neu,toured,introduce
neu_wpair-50000-37731,1,neu,pocket,clinical
neu_wpair-50000-37732,2,neu,standpoint,diego
neu_wpair-50000-37733,3,neu,addictions,franks
neu_wpair-50000-37734,4,neu,rear,1889
neu_wpair-50000-37735,5,neu,failure,advancing
neu_wpair-50000-37736,6,neu,spinning,anybody
neu_wpair-50000-37737,7,neu,observed,cios
neu_wpair-50000-37738,8,neu,libertarians,territorial
neu_wpair-50000-37739,9,neu,patch,golf
neu_wpair-50000-37740,0,neu,presence,overheard
neu_wpair-50000-37741,1,neu,tuppence,channel
neu_wpair-50000-37742,2,neu,revived,appointments
neu_wpair-50000-37743,3,neu,ticks,bow
neu_wpair-50000-37744,4,neu,praises,dominant
neu_wpair-50000-37745,5,neu,re,conversely
neu_wpair-50000-37746,6,neu,glimpse,investigated
neu_wpair-50000-37747,7,neu,provided,skeletons
neu_wpair-50000-37748,8,neu,tactics,structuring
neu_wpair-50000-37749,9,neu,compounded,rang
neu_wpair-50000-37750,0,neu,biased,gerry
neu_wpair-50000-37751,1,neu,mailstream,apocalyptic
neu_wpair-50000-37752,2,neu,after,bunny
neu_wpair-50000-37753,3,neu,mushy,hardest
neu_wpair-50000-37754,4,neu,enjoy,shone
neu_wpair-50000-37755,5,neu,resultsoriented,germans
neu_wpair-50000-37756,6,neu,attracts,shorts
neu_wpair-50000-37757,7,neu,uneasiness,getaway
neu_wpair-50000-37758,8,neu,contribution,bike
neu_wpair-50000-37759,9,neu,restore,adequately
neu_wpair-50000-37760,0,neu,like,streamline
neu_wpair-50000-37761,1,neu,handle,tweak
neu_wpair-50000-37762,2,neu,schumer,ins
neu_wpair-50000-37763,3,neu,characterized,exposures
neu_wpair-50000-37764,4,neu,207,corps
neu_wpair-50000-37765,5,neu,gruesome,absolutely
neu_wpair-50000-37766,6,neu,breakthrough,affairs
neu_wpair-50000-37767,7,neu,reliance,soars
neu_wpair-50000-37768,8,neu,medical,entrepreneurial
neu_wpair-50000-37769,9,neu,computers,hoover
neu_wpair-50000-37770,0,neu,speak,establishments
neu_wpair-50000-37771,1,neu,position,tester
neu_wpair-50000-37772,2,neu,returning,impossible
neu_wpair-50000-37773,3,neu,annexed,expressly
neu_wpair-50000-37774,4,neu,pious,ounce
neu_wpair-50000-37775,5,neu,fitting,fished
neu_wpair-50000-37776,6,neu,hottest,aldonka
neu_wpair-50000-37777,7,neu,den,condo
neu_wpair-50000-37778,8,neu,dividends,been
neu_wpair-50000-37779,9,neu,plugs,inland
neu_wpair-50000-37780,0,neu,distributed,ancient
neu_wpair-50000-37781,1,neu,attendant,quiet
neu_wpair-50000-37782,2,neu,sloppy,harmony
neu_wpair-50000-37783,3,neu,aiming,ductwork
neu_wpair-50000-37784,4,neu,deference,price
neu_wpair-50000-37785,5,neu,trains,differently
neu_wpair-50000-37786,6,neu,brute,stain
neu_wpair-50000-37787,7,neu,bhaktapur,motives
neu_wpair-50000-37788,8,neu,performs,lamma
neu_wpair-50000-37789,9,neu,looms,1917
neu_wpair-50000-37790,0,neu,nepalis,traumatic
neu_wpair-50000-37791,1,neu,monarch,holy
neu_wpair-50000-37792,2,neu,critics,gathering
neu_wpair-50000-37793,3,neu,pigs,identity
neu_wpair-50000-37794,4,neu,co2,expedition
neu_wpair-50000-37795,5,neu,compliment,discovering
neu_wpair-50000-37796,6,neu,witnesses,reconfiguration
neu_wpair-50000-37797,7,neu,roads,astounding
neu_wpair-50000-37798,8,neu,subcommittees,armistice
neu_wpair-50000-37799,9,neu,katherine,generous
neu_wpair-50000-37800,0,neu,onardo,prisons
neu_wpair-50000-37801,1,neu,hostel,greeted
neu_wpair-50000-37802,2,neu,outputs,proceed
neu_wpair-50000-37803,3,neu,pigeons,hokkaido
neu_wpair-50000-37804,4,neu,deduction,newton
neu_wpair-50000-37805,5,neu,canadian,voltaire
neu_wpair-50000-37806,6,neu,though,eruption
neu_wpair-50000-37807,7,neu,infinitely,inter
neu_wpair-50000-37808,8,neu,fella,acknowledging
neu_wpair-50000-37809,9,neu,resident,pollitt
neu_wpair-50000-37810,0,neu,rwc,edinburgh
neu_wpair-50000-37811,1,neu,computers,singing
neu_wpair-50000-37812,2,neu,complaint,scrape
neu_wpair-50000-37813,3,neu,serve,dukes
neu_wpair-50000-37814,4,neu,aggressive,deeply
neu_wpair-50000-37815,5,neu,disorder,pr
neu_wpair-50000-37816,6,neu,transferred,which
neu_wpair-50000-37817,7,neu,hart,villains
neu_wpair-50000-37818,8,neu,sage,canyon
neu_wpair-50000-37819,9,neu,unsubstantiated,plausible
neu_wpair-50000-37820,0,neu,designate,reagan
neu_wpair-50000-37821,1,neu,awareness,averaged
neu_wpair-50000-37822,2,neu,comical,omissions
neu_wpair-50000-37823,3,neu,dominated,gangs
neu_wpair-50000-37824,4,neu,tenant,avid
neu_wpair-50000-37825,5,neu,ignore,tyrant
neu_wpair-50000-37826,6,neu,privateers,flocked
neu_wpair-50000-37827,7,neu,sources,trader
neu_wpair-50000-37828,8,neu,ghuri,veteran
neu_wpair-50000-37829,9,neu,vista,cinemas
neu_wpair-50000-37830,0,neu,next,anguish
neu_wpair-50000-37831,1,neu,dine,wow
neu_wpair-50000-37832,2,neu,buddhas,desulfurization
neu_wpair-50000-37833,3,neu,opportunity,vicente
neu_wpair-50000-37834,4,neu,dilemma,urges
neu_wpair-50000-37835,5,neu,equilibrium,user
neu_wpair-50000-37836,6,neu,grim,escalate
neu_wpair-50000-37837,7,neu,prize,appalachian
neu_wpair-50000-37838,8,neu,apostasy,earthquake
neu_wpair-50000-37839,9,neu,parcels,lessening
neu_wpair-50000-37840,0,neu,confirmation,sailboats
neu_wpair-50000-37841,1,neu,sq,prompting
neu_wpair-50000-37842,2,neu,adherence,lamented
neu_wpair-50000-37843,3,neu,appalling,sardis
neu_wpair-50000-37844,4,neu,happy,terminate
neu_wpair-50000-37845,5,neu,disability,shrinking
neu_wpair-50000-37846,6,neu,humid,affirmative
neu_wpair-50000-37847,7,neu,lantau,pointless
neu_wpair-50000-37848,8,neu,determines,companies
neu_wpair-50000-37849,9,neu,satellites,delacroix
neu_wpair-50000-37850,0,neu,naturally,listed
neu_wpair-50000-37851,1,neu,states,awesome
neu_wpair-50000-37852,2,neu,afforded,typing
neu_wpair-50000-37853,3,neu,replies,budgets
neu_wpair-50000-37854,4,neu,pundit,clinic
neu_wpair-50000-37855,5,neu,cambodia,mykonos
neu_wpair-50000-37856,6,neu,impeachment,printing
neu_wpair-50000-37857,7,neu,faa,francaise
neu_wpair-50000-37858,8,neu,bose,ba
neu_wpair-50000-37859,9,neu,yasser,torches
neu_wpair-50000-37860,0,neu,brakes,canadians
neu_wpair-50000-37861,1,neu,professed,scenery
neu_wpair-50000-37862,2,neu,pound,diminutive
neu_wpair-50000-37863,3,neu,industrialist,pour
neu_wpair-50000-37864,4,neu,strengthening,information
neu_wpair-50000-37865,5,neu,foil,elijah
neu_wpair-50000-37866,6,neu,foliage,grafton
neu_wpair-50000-37867,7,neu,outlays,divisive
neu_wpair-50000-37868,8,neu,obsessed,29
neu_wpair-50000-37869,9,neu,literally,football
neu_wpair-50000-37870,0,neu,disapproval,nudity
neu_wpair-50000-37871,1,neu,b,outage
neu_wpair-50000-37872,2,neu,fueled,robbed
neu_wpair-50000-37873,3,neu,tuned,embellished
neu_wpair-50000-37874,4,neu,custodial,yearly
neu_wpair-50000-37875,5,neu,height,body
neu_wpair-50000-37876,6,neu,higher,outskirts
neu_wpair-50000-37877,7,neu,delegating,electoral
neu_wpair-50000-37878,8,neu,wanting,arrogant
neu_wpair-50000-37879,9,neu,tend,seminary
neu_wpair-50000-37880,0,neu,quirt,contract
neu_wpair-50000-37881,1,neu,mythical,warehousing
neu_wpair-50000-37882,2,neu,prospective,milo
neu_wpair-50000-37883,3,neu,assault,biases
neu_wpair-50000-37884,4,neu,moves,senators
neu_wpair-50000-37885,5,neu,thoroughfare,miracles
neu_wpair-50000-37886,6,neu,pollock,thaw
neu_wpair-50000-37887,7,neu,de,72
neu_wpair-50000-37888,8,neu,special,girl
neu_wpair-50000-37889,9,neu,recitals,pastures
neu_wpair-50000-37890,0,neu,gigantic,lobster
neu_wpair-50000-37891,1,neu,der,prima
neu_wpair-50000-37892,2,neu,apollo,treat
neu_wpair-50000-37893,3,neu,wicklow,fees
neu_wpair-50000-37894,4,neu,rigidly,bunt
neu_wpair-50000-37895,5,neu,galata,configured
neu_wpair-50000-37896,6,neu,pub,hordes
neu_wpair-50000-37897,7,neu,bryan,rating
neu_wpair-50000-37898,8,neu,probably,relentless
neu_wpair-50000-37899,9,neu,physicians,smooth
neu_wpair-50000-37900,0,neu,abusive,vivid
neu_wpair-50000-37901,1,neu,discriminated,narrow
neu_wpair-50000-37902,2,neu,supported,harbors
neu_wpair-50000-37903,3,neu,screamed,supranational
neu_wpair-50000-37904,4,neu,strongly,forgery
neu_wpair-50000-37905,5,neu,spectator,manage
neu_wpair-50000-37906,6,neu,unarmed,menace
neu_wpair-50000-37907,7,neu,pfeiffer,gathered
neu_wpair-50000-37908,8,neu,monasteries,drop
neu_wpair-50000-37909,9,neu,drugs,solely
neu_wpair-50000-37910,0,neu,unwilling,oasdhi
neu_wpair-50000-37911,1,neu,cafeteria,reduction
neu_wpair-50000-37912,2,neu,district,streamlining
neu_wpair-50000-37913,3,neu,respite,overload
neu_wpair-50000-37914,4,neu,mummies,vastly
neu_wpair-50000-37915,5,neu,taksim,alert
neu_wpair-50000-37916,6,neu,grape,curly
neu_wpair-50000-37917,7,neu,rehabilitation,absorber
neu_wpair-50000-37918,8,neu,tsim,similarity
neu_wpair-50000-37919,9,neu,dissolution,accurate
neu_wpair-50000-37920,0,neu,tendencies,patience
neu_wpair-50000-37921,1,neu,answered,bastion
neu_wpair-50000-37922,2,neu,rumble,park
neu_wpair-50000-37923,3,neu,outlawed,sensitivity
neu_wpair-50000-37924,4,neu,horribly,bing
neu_wpair-50000-37925,5,neu,treadmill,38
neu_wpair-50000-37926,6,neu,entail,domingo
neu_wpair-50000-37927,7,neu,copyright,memoirs
neu_wpair-50000-37928,8,neu,empress,recounted
neu_wpair-50000-37929,9,neu,wrought,multiplied
neu_wpair-50000-37930,0,neu,pfitzner,tooth
neu_wpair-50000-37931,1,neu,beg,healthy
neu_wpair-50000-37932,2,neu,cpa,improves
neu_wpair-50000-37933,3,neu,recovery,buddhists
neu_wpair-50000-37934,4,neu,lawful,viii
neu_wpair-50000-37935,5,neu,unexplained,unusual
neu_wpair-50000-37936,6,neu,venues,absentee
neu_wpair-50000-37937,7,neu,schongauer,rejection
neu_wpair-50000-37938,8,neu,lottery,handed
neu_wpair-50000-37939,9,neu,runway,cultivated
neu_wpair-50000-37940,0,neu,jc,hectares
neu_wpair-50000-37941,1,neu,rip,jobs
neu_wpair-50000-37942,2,neu,shift,adopts
neu_wpair-50000-37943,3,neu,intricate,goldsmiths
neu_wpair-50000-37944,4,neu,caf,greek
neu_wpair-50000-37945,5,neu,roth,600
neu_wpair-50000-37946,6,neu,toxicity,redone
neu_wpair-50000-37947,7,neu,collector,jackets
neu_wpair-50000-37948,8,neu,psyche,cochran
neu_wpair-50000-37949,9,neu,firefighters,bruce
neu_wpair-50000-37950,0,neu,emanuel,loch
neu_wpair-50000-37951,1,neu,invaluable,blockbuster
neu_wpair-50000-37952,2,neu,freedoms,relevance
neu_wpair-50000-37953,3,neu,love,madeirans
neu_wpair-50000-37954,4,neu,lang,curving
neu_wpair-50000-37955,5,neu,soul,minnesota
neu_wpair-50000-37956,6,neu,monogamy,attempting
neu_wpair-50000-37957,7,neu,rose,moulin
neu_wpair-50000-37958,8,neu,locks,bloom
neu_wpair-50000-37959,9,neu,jerked,reliefs
neu_wpair-50000-37960,0,neu,drill,run
neu_wpair-50000-37961,1,neu,seeker,compounds
neu_wpair-50000-37962,2,neu,commentariat,removes
neu_wpair-50000-37963,3,neu,tiger,buy
neu_wpair-50000-37964,4,neu,ruined,overnight
neu_wpair-50000-37965,5,neu,predators,mississippi
neu_wpair-50000-37966,6,neu,complete,tumble
neu_wpair-50000-37967,7,neu,protections,queries
neu_wpair-50000-37968,8,neu,cantaloupe,third
neu_wpair-50000-37969,9,neu,ships,competencies
neu_wpair-50000-37970,0,neu,ounce,bartolome
neu_wpair-50000-37971,1,neu,naming,substituted
neu_wpair-50000-37972,2,neu,vaults,thumbs
neu_wpair-50000-37973,3,neu,relax,nehru
neu_wpair-50000-37974,4,neu,gallant,waned
neu_wpair-50000-37975,5,neu,company,inflation
neu_wpair-50000-37976,6,neu,suspicions,alley
neu_wpair-50000-37977,7,neu,pam,best
neu_wpair-50000-37978,8,neu,ganesh,tells
neu_wpair-50000-37979,9,neu,steady,pencils
neu_wpair-50000-37980,0,neu,maintaining,favorites
neu_wpair-50000-37981,1,neu,camacha,iznik
neu_wpair-50000-37982,2,neu,chain,renoir
neu_wpair-50000-37983,3,neu,borderline,1992
neu_wpair-50000-37984,4,neu,fought,raiding
neu_wpair-50000-37985,5,neu,gathers,record
neu_wpair-50000-37986,6,neu,prime,karnak
neu_wpair-50000-37987,7,neu,correspondence,cowley
neu_wpair-50000-37988,8,neu,strode,agitated
neu_wpair-50000-37989,9,neu,dotted,embroidery
neu_wpair-50000-37990,0,neu,inspecting,biographer
neu_wpair-50000-37991,1,neu,molded,congratulate
neu_wpair-50000-37992,2,neu,cannon,has
neu_wpair-50000-37993,3,neu,vrenna,shaft
neu_wpair-50000-37994,4,neu,strengthening,annunciation
neu_wpair-50000-37995,5,neu,lakers,accountability
neu_wpair-50000-37996,6,neu,ditch,utterly
neu_wpair-50000-37997,7,neu,precisely,prime
neu_wpair-50000-37998,8,neu,characterizes,multilingual
neu_wpair-50000-37999,9,neu,scouts,riviera
neu_wpair-50000-38000,0,neu,tiny,reasons
neu_wpair-50000-38001,1,neu,talmudic,wingers
neu_wpair-50000-38002,2,neu,attire,blaze
neu_wpair-50000-38003,3,neu,investors,motioned
neu_wpair-50000-38004,4,neu,prosecutor,interestingly
neu_wpair-50000-38005,5,neu,several,warrior
neu_wpair-50000-38006,6,neu,croix,lenin
neu_wpair-50000-38007,7,neu,other,liabilities
neu_wpair-50000-38008,8,neu,dame,mafia
neu_wpair-50000-38009,9,neu,requesters,subtracted
neu_wpair-50000-38010,0,neu,noses,spot
neu_wpair-50000-38011,1,neu,labyrinth,bullet
neu_wpair-50000-38012,2,neu,gainsborough,lauren
neu_wpair-50000-38013,3,neu,characterization,pierced
neu_wpair-50000-38014,4,neu,demolished,arcade
neu_wpair-50000-38015,5,neu,eagles,freshwater
neu_wpair-50000-38016,6,neu,horns,masons
neu_wpair-50000-38017,7,neu,greek,nominee
neu_wpair-50000-38018,8,neu,destroys,accidents
neu_wpair-50000-38019,9,neu,spirit,carrots
neu_wpair-50000-38020,0,neu,setup,procedural
neu_wpair-50000-38021,1,neu,binge,glitter
neu_wpair-50000-38022,2,neu,nah,unhealthy
neu_wpair-50000-38023,3,neu,morocco,rumors
neu_wpair-50000-38024,4,neu,cimabue,backing
neu_wpair-50000-38025,5,neu,foster,republicans
neu_wpair-50000-38026,6,neu,professionalism,discounts
neu_wpair-50000-38027,7,neu,1983,aspire
neu_wpair-50000-38028,8,neu,jr,propose
neu_wpair-50000-38029,9,neu,fiscal,800
neu_wpair-50000-38030,0,neu,spain,mus
neu_wpair-50000-38031,1,neu,pittsburgh,coat
neu_wpair-50000-38032,2,neu,tempting,increasing
neu_wpair-50000-38033,3,neu,trade,upward
neu_wpair-50000-38034,4,neu,encounter,die
neu_wpair-50000-38035,5,neu,attribution,arresting
neu_wpair-50000-38036,6,neu,glories,mann
neu_wpair-50000-38037,7,neu,haven,why
neu_wpair-50000-38038,8,neu,unnoticed,sparse
neu_wpair-50000-38039,9,neu,raleigh,amidst
neu_wpair-50000-38040,0,neu,binding,boxers
neu_wpair-50000-38041,1,neu,compelling,varying
neu_wpair-50000-38042,2,neu,term,rests
neu_wpair-50000-38043,3,neu,leads,failing
neu_wpair-50000-38044,4,neu,performances,mormon
neu_wpair-50000-38045,5,neu,accordance,horsemen
neu_wpair-50000-38046,6,neu,ruining,advocates
neu_wpair-50000-38047,7,neu,steady,potentially
neu_wpair-50000-38048,8,neu,coptic,twelve
neu_wpair-50000-38049,9,neu,freeze,timothy
neu_wpair-50000-38050,0,neu,indoor,crushing
neu_wpair-50000-38051,1,neu,content,pleasing
neu_wpair-50000-38052,2,neu,nra,extend
neu_wpair-50000-38053,3,neu,peel,expectancy
neu_wpair-50000-38054,4,neu,indicated,museums
neu_wpair-50000-38055,5,neu,would,liner
neu_wpair-50000-38056,6,neu,colleagues,dick
neu_wpair-50000-38057,7,neu,compromises,san
neu_wpair-50000-38058,8,neu,giacometti,bulky
neu_wpair-50000-38059,9,neu,cuts,premiums
neu_wpair-50000-38060,0,neu,healed,her
neu_wpair-50000-38061,1,neu,impatiently,sued
neu_wpair-50000-38062,2,neu,smokes,gaza
neu_wpair-50000-38063,3,neu,election,televised
neu_wpair-50000-38064,4,neu,pharmaceutical,irritating
neu_wpair-50000-38065,5,neu,positioned,shattered
neu_wpair-50000-38066,6,neu,factors,keepers
neu_wpair-50000-38067,7,neu,produce,mae
neu_wpair-50000-38068,8,neu,rice,pour
neu_wpair-50000-38069,9,neu,springtime,stripes
neu_wpair-50000-38070,0,neu,glittering,plumbing
neu_wpair-50000-38071,1,neu,resumed,archive
neu_wpair-50000-38072,2,neu,missing,christian
neu_wpair-50000-38073,3,neu,wine,repeats
neu_wpair-50000-38074,4,neu,reef,ocean
neu_wpair-50000-38075,5,neu,formerly,weary
neu_wpair-50000-38076,6,neu,textbooks,ambiguity
neu_wpair-50000-38077,7,neu,ascendancy,refuse
neu_wpair-50000-38078,8,neu,taking,approached
neu_wpair-50000-38079,9,neu,mural,richly
neu_wpair-50000-38080,0,neu,russell,indicated
neu_wpair-50000-38081,1,neu,monarch,rodin
neu_wpair-50000-38082,2,neu,chariot,transmission
neu_wpair-50000-38083,3,neu,mountains,syria
neu_wpair-50000-38084,4,neu,simulation,bo
neu_wpair-50000-38085,5,neu,correspondent,ranging
neu_wpair-50000-38086,6,neu,orchid,seller
neu_wpair-50000-38087,7,neu,idpa,jade
neu_wpair-50000-38088,8,neu,subsequently,tarrant
neu_wpair-50000-38089,9,neu,mazzariello,commute
neu_wpair-50000-38090,0,neu,steaming,would
neu_wpair-50000-38091,1,neu,parakeets,coarse
neu_wpair-50000-38092,2,neu,canico,32
neu_wpair-50000-38093,3,neu,9,primer
neu_wpair-50000-38094,4,neu,carlisle,filter
neu_wpair-50000-38095,5,neu,insofar,mcgrath
neu_wpair-50000-38096,6,neu,claimed,poured
neu_wpair-50000-38097,7,neu,maze,multimedia
neu_wpair-50000-38098,8,neu,sayin,employer
neu_wpair-50000-38099,9,neu,boots,locating
neu_wpair-50000-38100,0,neu,hospitality,became
neu_wpair-50000-38101,1,neu,recognizes,crossed
neu_wpair-50000-38102,2,neu,hunted,czesiek
neu_wpair-50000-38103,3,neu,tossed,chateaux
neu_wpair-50000-38104,4,neu,reflection,ludicrous
neu_wpair-50000-38105,5,neu,exploratory,attleboro
neu_wpair-50000-38106,6,neu,intensive,rejected
neu_wpair-50000-38107,7,neu,1951,waned
neu_wpair-50000-38108,8,neu,mule,langley
neu_wpair-50000-38109,9,neu,stronghold,reese
neu_wpair-50000-38110,0,neu,socks,descent
neu_wpair-50000-38111,1,neu,tad,450
neu_wpair-50000-38112,2,neu,proactive,replicate
neu_wpair-50000-38113,3,neu,tiers,edifice
neu_wpair-50000-38114,4,neu,plano,believed
neu_wpair-50000-38115,5,neu,primitive,fundamentalist
neu_wpair-50000-38116,6,neu,vest,afternoon
neu_wpair-50000-38117,7,neu,harsh,glen
neu_wpair-50000-38118,8,neu,worn,estoril
neu_wpair-50000-38119,9,neu,watergate,dangers
neu_wpair-50000-38120,0,neu,below,flagship
neu_wpair-50000-38121,1,neu,naturalistic,cooler
neu_wpair-50000-38122,2,neu,ud,expects
neu_wpair-50000-38123,3,neu,malia,audacious
neu_wpair-50000-38124,4,neu,mixing,thundering
neu_wpair-50000-38125,5,neu,proposition,tomb
neu_wpair-50000-38126,6,neu,grub,grands
neu_wpair-50000-38127,7,neu,smarter,conversely
neu_wpair-50000-38128,8,neu,scrutiny,suites
neu_wpair-50000-38129,9,neu,buttermere,extension
neu_wpair-50000-38130,0,neu,prettiest,scafel
neu_wpair-50000-38131,1,neu,smoothed,settlers
neu_wpair-50000-38132,2,neu,refused,gt
neu_wpair-50000-38133,3,neu,plays,esp
neu_wpair-50000-38134,4,neu,pilot,federalism
neu_wpair-50000-38135,5,neu,fixes,thailand
neu_wpair-50000-38136,6,neu,tribe,athletics
neu_wpair-50000-38137,7,neu,blankley,pacing
neu_wpair-50000-38138,8,neu,arc,hearing
neu_wpair-50000-38139,9,neu,contraceptives,skimmers
neu_wpair-50000-38140,0,neu,wing,hereafter
neu_wpair-50000-38141,1,neu,statistic,carelessly
neu_wpair-50000-38142,2,neu,1972,effectiveness
neu_wpair-50000-38143,3,neu,sexy,crushed
neu_wpair-50000-38144,4,neu,centre,revolution
neu_wpair-50000-38145,5,neu,screening,rugged
neu_wpair-50000-38146,6,neu,establish,occur
neu_wpair-50000-38147,7,neu,1936,shady
neu_wpair-50000-38148,8,neu,yo,recapture
neu_wpair-50000-38149,9,neu,thoughts,tomorrow
neu_wpair-50000-38150,0,neu,regime,threw
neu_wpair-50000-38151,1,neu,motorists,embryos
neu_wpair-50000-38152,2,neu,pneumonia,weighing
neu_wpair-50000-38153,3,neu,signed,citations
neu_wpair-50000-38154,4,neu,primary,formulated
neu_wpair-50000-38155,5,neu,benevolent,stirred
neu_wpair-50000-38156,6,neu,waterfalls,manners
neu_wpair-50000-38157,7,neu,singled,selects
neu_wpair-50000-38158,8,neu,eva,tabloid
neu_wpair-50000-38159,9,neu,rejects,critically
neu_wpair-50000-38160,0,neu,foreign,587
neu_wpair-50000-38161,1,neu,outlays,advocated
neu_wpair-50000-38162,2,neu,1st,mesquite
neu_wpair-50000-38163,3,neu,hercule,accidents
neu_wpair-50000-38164,4,neu,hiking,fake
neu_wpair-50000-38165,5,neu,eagle,psychiatrist
neu_wpair-50000-38166,6,neu,couples,dukes
neu_wpair-50000-38167,7,neu,immigrated,assure
neu_wpair-50000-38168,8,neu,outlying,127
neu_wpair-50000-38169,9,neu,swimmers,wordsworth
neu_wpair-50000-38170,0,neu,mitterrand,vacation
neu_wpair-50000-38171,1,neu,trading,lifestyles
neu_wpair-50000-38172,2,neu,rack,executing
neu_wpair-50000-38173,3,neu,undergraduate,trump
neu_wpair-50000-38174,4,neu,tyson,illustrations
neu_wpair-50000-38175,5,neu,demonstrated,snorkeling
neu_wpair-50000-38176,6,neu,robinson,commuters
neu_wpair-50000-38177,7,neu,tangible,resumed
neu_wpair-50000-38178,8,neu,negril,distract
neu_wpair-50000-38179,9,neu,flair,horrifying
neu_wpair-50000-38180,0,neu,ads,jardin
neu_wpair-50000-38181,1,neu,inventing,illustrated
neu_wpair-50000-38182,2,neu,modem,till
neu_wpair-50000-38183,3,neu,continuity,emerald
neu_wpair-50000-38184,4,neu,activity,inventory
neu_wpair-50000-38185,5,neu,assertions,doro
neu_wpair-50000-38186,6,neu,kinabalu,administrative
neu_wpair-50000-38187,7,neu,nonfiction,dispatches
neu_wpair-50000-38188,8,neu,giotto,discriminate
neu_wpair-50000-38189,9,neu,founder,interpreted
neu_wpair-50000-38190,0,neu,asked,duration
neu_wpair-50000-38191,1,neu,bid,directive
neu_wpair-50000-38192,2,neu,fished,omission
neu_wpair-50000-38193,3,neu,tethered,spouse
neu_wpair-50000-38194,4,neu,feminine,vacaville
neu_wpair-50000-38195,5,neu,necropolis,instrumental
neu_wpair-50000-38196,6,neu,sleep,tucker
neu_wpair-50000-38197,7,neu,sparsely,these
neu_wpair-50000-38198,8,neu,cyclists,alternatively
neu_wpair-50000-38199,9,neu,arizona,refrigerator
neu_wpair-50000-38200,0,neu,foreclosure,enforce
neu_wpair-50000-38201,1,neu,trastevere,reno
neu_wpair-50000-38202,2,neu,mandate,desires
neu_wpair-50000-38203,3,neu,episodes,react
neu_wpair-50000-38204,4,neu,sather,label
neu_wpair-50000-38205,5,neu,abortion,mahal
neu_wpair-50000-38206,6,neu,fundamental,cartagena
neu_wpair-50000-38207,7,neu,fedge,myriad
neu_wpair-50000-38208,8,neu,tying,letters
neu_wpair-50000-38209,9,neu,handover,chronological
neu_wpair-50000-38210,0,neu,didn,polling
neu_wpair-50000-38211,1,neu,croseng,fiery
neu_wpair-50000-38212,2,neu,probation,momentary
neu_wpair-50000-38213,3,neu,kenneth,kosovars
neu_wpair-50000-38214,4,neu,morgan,souls
neu_wpair-50000-38215,5,neu,supposition,confounding
neu_wpair-50000-38216,6,neu,vary,deny
neu_wpair-50000-38217,7,neu,julia,adversary
neu_wpair-50000-38218,8,neu,taxed,keyboard
neu_wpair-50000-38219,9,neu,funny,otherwise
neu_wpair-50000-38220,0,neu,conviction,waned
neu_wpair-50000-38221,1,neu,barbara,planning
neu_wpair-50000-38222,2,neu,changing,retrofitting
neu_wpair-50000-38223,3,neu,bottles,libraries
neu_wpair-50000-38224,4,neu,turbulent,wheel
neu_wpair-50000-38225,5,neu,teachers,greeted
neu_wpair-50000-38226,6,neu,simova,route
neu_wpair-50000-38227,7,neu,applying,muslim
neu_wpair-50000-38228,8,neu,vet,360
neu_wpair-50000-38229,9,neu,needle,commonwealth
neu_wpair-50000-38230,0,neu,talbot,palestine
neu_wpair-50000-38231,1,neu,puppet,buff
neu_wpair-50000-38232,2,neu,documents,polluted
neu_wpair-50000-38233,3,neu,kettle,utilizing
neu_wpair-50000-38234,4,neu,photography,ebook
neu_wpair-50000-38235,5,neu,reassured,vegetables
neu_wpair-50000-38236,6,neu,whiskey,bolster
neu_wpair-50000-38237,7,neu,cumbria,smoker
neu_wpair-50000-38238,8,neu,mounting,worms
neu_wpair-50000-38239,9,neu,enormous,lo
neu_wpair-50000-38240,0,neu,alleviate,stunning
