id,fold,rel,abbr,label,text1,text2
conet-16815357,2,HasPrerequisite,HPre,precede,read book,see exciting story
conet-240376,3,Causes,C,cause,purchasing cellular phone,have to pay bill
conet-16799248,4,HasPrerequisite,HPre,precede,paying,buy
conet-16801277,5,HasPrerequisite,HPre,precede,paint on canvass,create art
conet-16780741,6,HasFirstSubevent,HFS,precede,make eye contact,make people laugh
conet-245370,7,Causes,C,cause,watching tv show,decay of society
conet-237110,8,Causes,C,cause,jumping down from airplane,death
conet-16812326,9,HasPrerequisite,HPre,precede,apply,play baseball
conet-237345,0,Causes,C,cause,kissing,cooties
conet-16796713,1,HasLastSubevent,HLS,precede,purchase cellular phone,see model
conet-16778967,2,HasFirstSubevent,HFS,precede,take air into body,breathe
conet-241607,3,Causes,C,cause,seeing favorite show,enjoying show
conet-16820067,4,HasPrerequisite,HPre,precede,select programme,watch tv
conet-323358,5,CausesDesire,CD,cause,unhappiness,commit suicide
conet-16820714,6,HasPrerequisite,HPre,precede,plot,writing story
conet-16820538,7,HasPrerequisite,HPre,precede,debug,write program
conet-231033,8,Causes,C,cause,competing,may loose
conet-16813413,9,HasPrerequisite,HPre,precede,install printer,print on printer
conet-236149,0,Causes,C,cause,having food,get dirt
conet-16817053,1,HasPrerequisite,HPre,precede,food,staying healthy
conet-16816752,2,HasPrerequisite,HPre,precede,choose shortest queue,stand in queue
conet-319368,3,CausesDesire,CD,cause,being dead,play harp
conet-16779522,4,HasFirstSubevent,HFS,precede,rub,eat apple
conet-242604,5,Causes,C,cause,spending money,get into dept
conet-230007,6,Causes,C,cause,buying food,have to put away
conet-16815800,7,HasPrerequisite,HPre,precede,open mail software,send e mail
conet-240260,8,Causes,C,cause,proposing to woman,having accept proposal
conet-319789,9,CausesDesire,CD,cause,breaking rules,punish
conet-16802918,0,HasPrerequisite,HPre,precede,chew food very fast,eat quickly
conet-16810210,1,HasPrerequisite,HPre,precede,tune in station,listen to radio
conet-237686,2,Causes,C,cause,learning new,increased curiosity
conet-16796310,3,HasLastSubevent,HLS,precede,light fire,have water ready
conet-16818105,4,HasPrerequisite,HPre,precede,knowledge of subject,taking exam
conet-319566,5,CausesDesire,CD,cause,being ripped off,get contract
conet-16801176,6,HasPrerequisite,HPre,precede,active referee,cooling off
conet-16802091,7,HasPrerequisite,HPre,precede,physical activity,doing housework
conet-16817360,8,HasPrerequisite,HPre,precede,uninterrupted time and concentration,studying for subject
conet-319066,9,CausesDesire,CD,cause,alarm,awake
conet-16816716,0,HasPrerequisite,HPre,precede,oj simpson,stab to death
conet-16820647,1,HasPrerequisite,HPre,precede,patience,writing
conet-235999,2,Causes,C,cause,having bath,relaxation
conet-319701,3,CausesDesire,CD,cause,bordem,use computer
conet-229482,4,Causes,C,cause,bathing,become clean
conet-239495,5,Causes,C,cause,playing chess,develop planning skills
conet-241745,6,Causes,C,cause,seeing particular program,entertained
conet-16804238,7,HasPrerequisite,HPre,precede,judge person,flirt
conet-16807606,8,HasPrerequisite,HPre,precede,call boystown national hotline,have conversation
conet-16810381,9,HasPrerequisite,HPre,precede,shave,look better
conet-16801004,0,HasPrerequisite,HPre,precede,buy food,cook
conet-16798098,1,HasPrerequisite,HPre,precede,find numbers sum,add up column of numbers
conet-16811083,2,HasPrerequisite,HPre,precede,take inventory,make shopping list
conet-16803769,3,HasPrerequisite,HPre,precede,attack weakness,fight enemy
conet-320917,4,CausesDesire,CD,cause,fun job,go to work
conet-16811708,5,HasPrerequisite,HPre,precede,use paint brush,paint
conet-232394,6,Causes,C,cause,drug use,physical or psychological illness
conet-16799634,7,HasPrerequisite,HPre,precede,having money,buying presents
conet-16812480,8,HasPrerequisite,HPre,precede,borrow dog's frisbee,play frisbee
conet-16795141,9,HasLastSubevent,HLS,precede,debate politics,get frustrated
conet-230710,0,Causes,C,cause,cleaning room,better sleep
conet-16799807,1,HasPrerequisite,HPre,precede,have party,celebrate
conet-238488,2,Causes,C,cause,making people laugh,made ashamed
conet-16781425,3,HasFirstSubevent,HFS,precede,advertise,sell new book
conet-234538,4,Causes,C,cause,giving gift,very good feeling
conet-322289,5,CausesDesire,CD,cause,nice weather,drive car
conet-319375,6,CausesDesire,CD,cause,being dirty,clean clothes
conet-16812740,7,HasPrerequisite,HPre,precede,ante in,play poker
conet-244514,8,Causes,C,cause,using television,not doing chores
conet-319890,9,CausesDesire,CD,cause,chest pains,have physical exam
conet-16811980,0,HasPrerequisite,HPre,precede,making money,pay bills
conet-16812855,1,HasPrerequisite,HPre,precede,have ball,play sports
conet-16799493,2,HasPrerequisite,HPre,precede,earn money,buy presents for others
conet-235210,3,Causes,C,cause,going to concert,hearing music
conet-321762,4,CausesDesire,CD,cause,learning new recipe,cook dinner
conet-242124,5,Causes,C,cause,shopping,well stocked cupboards
conet-16795267,6,HasLastSubevent,HLS,precede,eat,eat last bite
conet-16805268,7,HasPrerequisite,HPre,precede,electric connection,getting onto web
conet-16813297,8,HasPrerequisite,HPre,precede,believing in god,praying
conet-16807641,9,HasPrerequisite,HPre,precede,think,have conversation
conet-16779063,0,HasFirstSubevent,HFS,precede,look at price,buy presents
conet-16816903,1,HasPrerequisite,HPre,precede,stay away from explosives,start flame or fire
conet-237454,2,Causes,C,cause,knowing how stock market performed,trading stocks
conet-16806215,3,HasPrerequisite,HPre,precede,go,go to film
conet-16804350,4,HasPrerequisite,HPre,precede,flying lessons,flying in airplane
conet-16808215,5,HasPrerequisite,HPre,precede,preparation,having party
conet-16797403,6,HasLastSubevent,HLS,precede,walk in rain,enter roofed place
conet-245404,7,Causes,C,cause,watering plant,growing
conet-229689,8,Causes,C,cause,being shot by gun,painful
conet-323167,9,CausesDesire,CD,cause,sunny weather,get up early
conet-16820382,0,HasPrerequisite,HPre,precede,exercise,wrestle
conet-242948,1,Causes,C,cause,staying in bed,late
conet-16804588,2,HasPrerequisite,HPre,precede,clean yourself,get clean
conet-245232,3,Causes,C,cause,watching movie,laugh or cry
conet-238425,4,Causes,C,cause,making grow,will get bigger
conet-16809153,5,HasPrerequisite,HPre,precede,loss,jump at chance
conet-234831,6,Causes,C,cause,going into trance,slowing down metabolism
conet-242902,7,Causes,C,cause,staying fit,long life
conet-244839,8,Causes,C,cause,waiting tables,serve food
conet-16813108,9,HasPrerequisite,HPre,precede,deck of cards,playing poker
conet-321647,0,CausesDesire,CD,cause,irs,add up column of numbers
conet-230442,1,Causes,C,cause,changing society,antiques created
conet-16795414,2,HasLastSubevent,HLS,precede,enjoy company of friends,grateful have
conet-16796549,3,HasLastSubevent,HLS,precede,play cards,collect all cards
conet-16812082,4,HasPrerequisite,HPre,precede,get money from atm,pay cash
conet-245631,5,Causes,C,cause,writing good book,fame
conet-16779127,6,HasFirstSubevent,HFS,precede,find cloth,clean
conet-16780056,7,HasFirstSubevent,HFS,precede,take dirty laundry with,go to laundromat
conet-232830,8,Causes,C,cause,eating lunch,feel sleepy
conet-16799910,9,HasPrerequisite,HPre,precede,understanding,changing society
conet-238253,0,Causes,C,cause,mailing letter,communicating information to recipient
conet-233887,1,Causes,C,cause,getting away with crime,guilty conseince
conet-16816735,2,HasPrerequisite,HPre,precede,expect to wait,stand in line
conet-231708,3,Causes,C,cause,debating politics,confusion and misinformation
conet-16797339,4,HasLastSubevent,HLS,precede,view film at home,rewind
conet-16808220,5,HasPrerequisite,HPre,precede,someplace to pee,having pee
conet-319123,6,CausesDesire,CD,cause,annoyance at hair in eyes,cut hair
conet-16808147,7,HasPrerequisite,HPre,precede,eating,having food
conet-16800979,8,HasPrerequisite,HPre,precede,frame,convict suspect for crime
conet-16811146,9,HasPrerequisite,HPre,precede,openness,making friends
conet-319881,0,CausesDesire,CD,cause,cheating,get divorce
conet-235245,1,Causes,C,cause,going to film,happines
conet-320530,2,CausesDesire,CD,cause,empty cupboard,grocery shop
conet-235909,3,Causes,C,cause,hanging out at bar,finding date
conet-233439,4,Causes,C,cause,fighting enemy,weariness and fatigue
conet-240609,5,Causes,C,cause,reading magazine,skimming articles
conet-16810992,6,HasPrerequisite,HPre,precede,get gig,make people laugh
conet-16809119,7,HasPrerequisite,HPre,precede,think about acts,judge
conet-239104,8,Causes,C,cause,passing course,celebration
conet-16812055,9,HasPrerequisite,HPre,precede,limit spending,pay by credit card
conet-238443,0,Causes,C,cause,making patchwork quilt,might sell
conet-16814544,1,HasPrerequisite,HPre,precede,copulate,reproduce
conet-16809711,2,HasPrerequisite,HPre,precede,listen to joke first,laugh at joke
conet-16816651,3,HasPrerequisite,HPre,precede,have job,spend money
conet-238396,4,Causes,C,cause,making friends,having good time
conet-243831,5,Causes,C,cause,taking walk,children
conet-229851,6,Causes,C,cause,bubble,bubble
conet-244926,7,Causes,C,cause,walking,legs expend energy
conet-16811479,8,HasPrerequisite,HPre,precede,turn on ignition,move car
conet-16812930,9,HasPrerequisite,HPre,precede,take music lessons,play violin
conet-16802869,0,HasPrerequisite,HPre,precede,pick restaurant to eat in,eat in restaurant
conet-239465,1,Causes,C,cause,playing basketball,tired
conet-16804253,2,HasPrerequisite,HPre,precede,batting eyelashes,flirting
conet-16808407,3,HasPrerequisite,HPre,precede,ears,hearing music
conet-16814807,4,HasPrerequisite,HPre,precede,leave house first,run
conet-236982,5,Causes,C,cause,jealously,fight
conet-16811299,6,HasPrerequisite,HPre,precede,attend social gatherings,meet interesting people
conet-244559,7,Causes,C,cause,viewing film at home,being able to pause
conet-239636,8,Causes,C,cause,playing game of chess,losing game
conet-16781978,9,HasFirstSubevent,HFS,precede,put on uniform,wait on tables
conet-16807183,0,HasPrerequisite,HPre,precede,having ticket,going to play
conet-16816373,1,HasPrerequisite,HPre,precede,turn off lights,sleep
conet-319050,2,CausesDesire,CD,cause,advertisements,surf net
conet-16808713,3,HasPrerequisite,HPre,precede,lack of sensitivity towards others,hurting else
conet-319259,4,CausesDesire,CD,cause,beauty,visit art gallery
conet-16800837,5,HasPrerequisite,HPre,precede,crazy,conquer nation
conet-234642,6,Causes,C,cause,going for haircut,must pay
conet-16808943,7,HasPrerequisite,HPre,precede,organization of people,instituting civil action
conet-16815119,8,HasPrerequisite,HPre,precede,eat muffin,sate hunger
conet-16816892,9,HasPrerequisite,HPre,precede,have dry matches and kindling,start flame or fire
conet-230962,0,Causes,C,cause,committing to memory,information overload
conet-231789,1,Causes,C,cause,designing software,making money
conet-16804426,2,HasPrerequisite,HPre,precede,say forgive,forgive
conet-16818806,3,HasPrerequisite,HPre,precede,strings on shoes,tying shoelace
conet-16802712,4,HasPrerequisite,HPre,precede,wash hands,eat food
conet-235608,5,Causes,C,cause,going to restaurant,lessonig of hunger
conet-235445,6,Causes,C,cause,going to opera,emotion
conet-16812747,7,HasPrerequisite,HPre,precede,find people to play with,play poker
conet-16781343,8,HasFirstSubevent,HFS,precede,take nap,sate hunger
conet-16815045,9,HasPrerequisite,HPre,precede,running,running after ball
conet-234578,0,Causes,C,cause,going fishing,killing
conet-16807865,1,HasPrerequisite,HPre,precede,cook meal,have lunch
conet-16801134,2,HasPrerequisite,HPre,precede,pots and pans,cooking meal
conet-321804,3,CausesDesire,CD,cause,live fire over head,dive
conet-16819275,4,HasPrerequisite,HPre,precede,fire missle at another country,wage war
conet-240750,5,Causes,C,cause,receiving degree,better pay
conet-16798095,6,HasPrerequisite,HPre,precede,count,add up column of numbers
conet-16805462,7,HasPrerequisite,HPre,precede,bring hook,go fishing
conet-16799250,8,HasPrerequisite,HPre,precede,research available products,buy
conet-238117,9,Causes,C,cause,losing weight,loose skin
conet-239329,0,Causes,C,cause,planning vacation,get in hollyday mood
conet-236641,1,Causes,C,cause,hiking,becoming tired
conet-242856,2,Causes,C,cause,starting flame or fire,burning down house
conet-319575,3,CausesDesire,CD,cause,being single person,meet girls
conet-16798460,4,HasPrerequisite,HPre,precede,select topic,attend lecture
conet-16807847,5,HasPrerequisite,HPre,precede,grow old,have heart attack
conet-238727,6,Causes,C,cause,meeting people,making new friend
conet-16808685,7,HasPrerequisite,HPre,precede,first shot kill,hunting with muzzleloader
conet-239169,8,Causes,C,cause,passing university exams,graduate
conet-16780245,9,HasFirstSubevent,HFS,precede,protect from children,have food
conet-16820665,0,HasPrerequisite,HPre,precede,pen or pencil,writing letter
conet-16809796,1,HasPrerequisite,HPre,precede,open up encyclopedia,learn about subject
conet-241311,2,Causes,C,cause,running marathon,pain
conet-16804838,3,HasPrerequisite,HPre,precede,on same page,get in line
conet-239151,4,Causes,C,cause,passing sentence,unhappiness in family
conet-16818005,5,HasPrerequisite,HPre,precede,willing to testify,take stand
conet-16811571,6,HasPrerequisite,HPre,precede,buy business,open business
conet-16817497,7,HasPrerequisite,HPre,precede,hide behind door,surprise
conet-234042,8,Causes,C,cause,getting exercise,becoming stronger
conet-16799213,9,HasPrerequisite,HPre,precede,strangle first,bury cat
conet-238342,0,Causes,C,cause,making better world,new problems to arise
conet-231314,1,Causes,C,cause,cooking curry,preparing meal
conet-16795695,2,HasLastSubevent,HLS,precede,go for run,lean forward to start running
conet-16782141,3,HasFirstSubevent,HFS,precede,put nice start,write story
conet-16812985,4,HasPrerequisite,HPre,precede,chess board,playing chess
conet-16798097,5,HasPrerequisite,HPre,precede,find calculator,add up column of numbers
conet-16819036,6,HasPrerequisite,HPre,precede,light,using calculator
conet-16804493,7,HasPrerequisite,HPre,precede,eat healthy today,gather energy for tomorrow
conet-321562,8,CausesDesire,CD,cause,innate sense of humor,laugh at joke
conet-242111,9,Causes,C,cause,shopping,might buy new clothes
conet-241546,0,Causes,C,cause,seeing band,music
conet-16780872,1,HasFirstSubevent,HFS,precede,celebrate,pass university exams
conet-233942,2,Causes,C,cause,getting contract,being employed
conet-16815112,3,HasPrerequisite,HPre,precede,eat big meal,sate hunger
conet-323201,4,CausesDesire,CD,cause,tasting candy,remember
conet-323284,5,CausesDesire,CD,cause,too long hair,have haircut
conet-16803604,6,HasPrerequisite,HPre,precede,lose balance,fall
conet-236575,7,Causes,C,cause,hearing testimony,changed mind
conet-238530,8,Causes,C,cause,making phone call,anxiety
conet-16814698,9,HasPrerequisite,HPre,precede,go buy bike,ride bike
conet-16781571,0,HasFirstSubevent,HFS,precede,work up saliva,spit
conet-16811827,1,HasPrerequisite,HPre,precede,smart,pass class
conet-16804215,2,HasPrerequisite,HPre,precede,knowing what problem,fixing computer
conet-238424,3,Causes,C,cause,making grow,probably good for getting crop
conet-16818494,4,HasPrerequisite,HPre,precede,get audience's attention,tell story
conet-16802099,5,HasPrerequisite,HPre,precede,close eyes,dream
conet-230157,6,Causes,C,cause,buying presents,will spend money
conet-244722,7,Causes,C,cause,waging war,suffering
conet-16796651,8,HasLastSubevent,HLS,precede,please parents,hug
conet-237908,9,Causes,C,cause,listening to radio,pleasure
conet-244068,0,Causes,C,cause,telling story,live happily ever after
conet-234779,1,Causes,C,cause,going for walk,one to refreshed
conet-16813185,2,HasPrerequisite,HPre,precede,do as say,please parents
conet-16811041,3,HasPrerequisite,HPre,precede,own cell phone,make phone call
conet-16810467,4,HasPrerequisite,HPre,precede,take sleeping pill,lose consciousness
conet-16781598,5,HasFirstSubevent,HFS,precede,get married,start family
conet-16819304,6,HasPrerequisite,HPre,precede,hatred,waging war
conet-237147,7,Causes,C,cause,jumping rope,having to put away rope
conet-16810577,8,HasPrerequisite,HPre,precede,not selfish or egocentric,love else
conet-234800,9,Causes,C,cause,going into coma,muscle atrophe
conet-16814285,0,HasPrerequisite,HPre,precede,use recorder,record somethign
conet-321711,1,CausesDesire,CD,cause,lack of energy,sleep at night
conet-16817146,2,HasPrerequisite,HPre,precede,press on te brakes,stop car
conet-16813854,3,HasPrerequisite,HPre,precede,eat live roosters,reach tentative agreement
conet-16778877,4,HasFirstSubevent,HFS,precede,enter concert hall,attend classical concert
conet-16795526,5,HasLastSubevent,HLS,precede,fix computer,close case
conet-321223,6,CausesDesire,CD,cause,having appointment,eat quickly
conet-16812850,7,HasPrerequisite,HPre,precede,get ball,play sports
conet-320309,8,CausesDesire,CD,cause,desire to learn,read book
conet-16809921,9,HasPrerequisite,HPre,precede,motivation,learning
conet-234979,0,Causes,C,cause,going on vacation,home security turned on
conet-16801242,1,HasPrerequisite,HPre,precede,talk to another person,copulate
conet-16800056,2,HasPrerequisite,HPre,precede,buy gifts,christmas shop
conet-244494,3,Causes,C,cause,using television,boredom
conet-238383,4,Causes,C,cause,making friends,conflict
conet-229448,5,Causes,C,cause,bacteria,stink
conet-242885,6,Causes,C,cause,starve,starve
conet-16815022,7,HasPrerequisite,HPre,precede,train,run twenty six miles
conet-16804264,8,HasPrerequisite,HPre,precede,social interaction,flirting
conet-243095,9,Causes,C,cause,stress,fatigue
conet-16799191,0,HasPrerequisite,HPre,precede,jump high,bungee jump from high bridge
conet-241938,1,Causes,C,cause,sending e mail,receiving e mail
conet-16818081,2,HasPrerequisite,HPre,precede,attention,taking care of proposals
conet-16812557,3,HasPrerequisite,HPre,precede,line up pieces,play game of chess
conet-16816329,4,HasPrerequisite,HPre,precede,go where there snow,ski
conet-242483,5,Causes,C,cause,smoking weed,laziness
conet-16779947,6,HasFirstSubevent,HFS,precede,get comfortable,go into trance
conet-16818924,7,HasPrerequisite,HPre,precede,pressure,urinating
conet-230881,8,Causes,C,cause,coming to mit,continuous sleep deprivation
conet-16809829,9,HasPrerequisite,HPre,precede,read book,learn about world
conet-16811627,0,HasPrerequisite,HPre,precede,unwrap,open gift
conet-16812266,1,HasPrerequisite,HPre,precede,wait until last spring frost,plant garden
conet-16801209,2,HasPrerequisite,HPre,precede,temporary separation,cooling off
conet-16819597,3,HasPrerequisite,HPre,precede,outside,walk around lake
conet-319393,4,CausesDesire,CD,cause,being fat,lose weight
conet-16812330,5,HasPrerequisite,HPre,precede,find field,play baseball
conet-16795704,6,HasLastSubevent,HLS,precede,go for swim,get out of pool
conet-16809691,7,HasPrerequisite,HPre,precede,regular doctor checkups,knowing if re healthy
conet-16798607,8,HasPrerequisite,HPre,precede,money or taxes,attending school
conet-16811019,9,HasPrerequisite,HPre,precede,tell jokes,make people laugh
conet-16812199,0,HasPrerequisite,HPre,precede,pitch ball,place baseball
conet-16804385,1,HasPrerequisite,HPre,precede,keep close by while cooking,follow recipe
conet-16808122,2,HasPrerequisite,HPre,precede,better idea about subject,having conversation
conet-16806380,3,HasPrerequisite,HPre,precede,have money for ticket,go to movie
conet-241788,4,Causes,C,cause,seeing story,entertained
conet-16809890,5,HasPrerequisite,HPre,precede,use multiple methods,learn language
conet-16820630,6,HasPrerequisite,HPre,precede,study,write term paper
conet-16803953,7,HasPrerequisite,HPre,precede,check likely places first,find lost item
conet-235518,8,Causes,C,cause,going to performance,hearing music
conet-241536,9,Causes,C,cause,seeing band,excitement
conet-234943,0,Causes,C,cause,going on strike,lose wages
conet-16802549,1,HasPrerequisite,HPre,precede,go to grocery store,eat apple
conet-243308,2,Causes,C,cause,surprising,scream
conet-242011,3,Causes,C,cause,setting cup on table,getting spilled
conet-16804768,4,HasPrerequisite,HPre,precede,become friends with teacher,get good grade
conet-242923,5,Causes,C,cause,staying healthy,living longer
conet-16806231,6,HasPrerequisite,HPre,precede,find barber shop,go to get haircut
conet-233554,7,Causes,C,cause,finding truth,pain
conet-16796463,8,HasLastSubevent,HLS,precede,open business,open for customers
conet-16782084,9,HasFirstSubevent,HFS,precede,find weeds,weed garden
conet-16809543,0,HasPrerequisite,HPre,precede,stand before girl,kiss
conet-235223,1,Causes,C,cause,going to concert,see new things
conet-244764,2,Causes,C,cause,waiting in line,interact with others
conet-244259,3,Causes,C,cause,traveling,movement
conet-242195,4,Causes,C,cause,sitting down,adhesion to surface by glue
conet-231104,5,Causes,C,cause,computing sum,number
conet-239994,6,Causes,C,cause,playing tennis,sweat
conet-16813144,7,HasPrerequisite,HPre,precede,stamina,playing sport
conet-16800896,8,HasPrerequisite,HPre,precede,spy on to gain intelligence,conquer opponent
conet-16814457,9,HasPrerequisite,HPre,precede,put in memory,remember phone number
conet-16803528,0,HasPrerequisite,HPre,precede,do extravagant,express yourself
conet-236958,1,Causes,C,cause,investing money or energy,depleation of resources
conet-16796176,2,HasLastSubevent,HLS,precede,improve image,speak more clearly
conet-16805401,3,HasPrerequisite,HPre,precede,in advertising,give plug
conet-235383,4,Causes,C,cause,going to market,fill up refrigerator
conet-234738,5,Causes,C,cause,going for swim,having rash
conet-16795476,6,HasLastSubevent,HLS,precede,fence,say touche
conet-242322,7,Causes,C,cause,skiing,being tired
conet-16801037,8,HasPrerequisite,HPre,precede,gather ingredients,cook curry
conet-242760,9,Causes,C,cause,standing up,others to follow
conet-16797077,0,HasLastSubevent,HLS,precede,stay healthy,live longer
conet-16808033,1,HasPrerequisite,HPre,precede,pause efforts,have rest
conet-16804152,2,HasPrerequisite,HPre,precede,have fish hook,fish
conet-16799396,3,HasPrerequisite,HPre,precede,go to diner,buy hamburger
conet-16810736,4,HasPrerequisite,HPre,precede,exercise regularly,maintain good health
conet-322231,5,CausesDesire,CD,cause,needing to stretch,stand up
conet-231268,6,Causes,C,cause,cooking,creating food
conet-16813315,7,HasPrerequisite,HPre,precede,learn about candidites,prepare for vote
conet-238946,8,Causes,C,cause,painting,beauty
conet-16807625,9,HasPrerequisite,HPre,precede,pay attention to other person,have conversation
conet-16805780,0,HasPrerequisite,HPre,precede,put on jogging suit,go jogging
conet-16817010,1,HasPrerequisite,HPre,precede,do nothing,stay in bed
conet-16816840,2,HasPrerequisite,HPre,precede,have baby,start family
conet-237237,3,Causes,C,cause,keeping things orderly and tidy,stuff to given away
conet-16806337,4,HasPrerequisite,HPre,precede,bring to trade,go to market
conet-16817756,5,HasPrerequisite,HPre,precede,sign up for course,take course
conet-16795384,6,HasLastSubevent,HLS,precede,eat in fast food restaurant,push swinging door
conet-16779878,7,HasFirstSubevent,HFS,precede,get out of bed,get up early
conet-16819233,8,HasPrerequisite,HPre,precede,traveler,visit other countries
conet-16803866,9,HasPrerequisite,HPre,precede,join navy,fight war
conet-16781965,0,HasFirstSubevent,HFS,precede,write proclamation declaring war,wage war
conet-323650,1,CausesDesire,CD,cause,witnessing crime,take stand
conet-16819121,2,HasPrerequisite,HPre,precede,put in movie,view video
conet-319588,3,CausesDesire,CD,cause,being sure of defendant's innocence,bring in verdict
conet-233473,4,Causes,C,cause,fighting war,fear
conet-240630,5,Causes,C,cause,reading news,learn things
conet-241773,6,Causes,C,cause,seeing people play game,kibitzing
conet-16805457,7,HasPrerequisite,HPre,precede,having sponsor,giving plug
conet-319361,8,CausesDesire,CD,cause,being connected to internet,send e mail
conet-16797516,9,HasLastSubevent,HLS,precede,write poem,show to else
conet-238438,0,Causes,C,cause,making patchwork quilt,great pride
conet-16800520,1,HasPrerequisite,HPre,precede,tell lies,commit perjury
conet-16817224,2,HasPrerequisite,HPre,precede,find hard rough surface,strike match
conet-238064,3,Causes,C,cause,losing consciousness,fall over
conet-16804196,4,HasPrerequisite,HPre,precede,make sure plugged in,fix computer
conet-235228,5,Causes,C,cause,going to film,being tempted to make purchase
conet-16813029,6,HasPrerequisite,HPre,precede,two people,playing game of chess
conet-16808986,7,HasPrerequisite,HPre,precede,drive like mad,involved in accident
conet-236446,8,Causes,C,cause,having shower,getting clean
conet-16820282,9,HasPrerequisite,HPre,precede,hire best pitcher,win baseball game
conet-240470,0,Causes,C,cause,reaching impasse,get stuck
conet-233280,1,Causes,C,cause,falling,pain
conet-16795544,2,HasLastSubevent,HLS,precede,fly kite,pull in kite
conet-16806520,3,HasPrerequisite,HPre,precede,bring identification,go to pub
conet-320943,4,CausesDesire,CD,cause,get cheat,love else
conet-243267,5,Causes,C,cause,surfing web,knowledge
conet-320745,6,CausesDesire,CD,cause,feeling hunger pangs,eat
conet-16808896,7,HasPrerequisite,HPre,precede,plan project,in charge of project
conet-16805620,8,HasPrerequisite,HPre,precede,get in car and drive,go for spin
conet-16780422,9,HasFirstSubevent,HFS,precede,begin laughing,howl with laughter
conet-320053,0,CausesDesire,CD,cause,craving sandwich,make bread
conet-16802442,1,HasPrerequisite,HPre,precede,practice,driving car
conet-16819636,2,HasPrerequisite,HPre,precede,check weather forecast for rain,walk in rain
conet-235567,3,Causes,C,cause,going to pub,drunkenness
conet-241358,4,Causes,C,cause,running twenty six miles,feel tired
conet-16816686,5,HasPrerequisite,HPre,precede,learn manners,spit
conet-16814575,6,HasPrerequisite,HPre,precede,quality,reproducing
conet-320261,7,CausesDesire,CD,cause,desire to communist,go on strike
conet-16812088,8,HasPrerequisite,HPre,precede,go to atm,pay cash
conet-16812863,9,HasPrerequisite,HPre,precede,learn one,play sports
conet-244156,0,Causes,C,cause,thanking,making both of feel good
conet-16799325,1,HasPrerequisite,HPre,precede,use money,buy food
conet-16813846,2,HasPrerequisite,HPre,precede,communicate,reach tentative agreement
conet-322966,3,CausesDesire,CD,cause,skill and availability,play harp
conet-16800245,4,HasPrerequisite,HPre,precede,cleaners,cleaning
conet-240418,5,Causes,C,cause,putting on stand,ask questions
conet-16814216,6,HasPrerequisite,HPre,precede,patience,reading to children
conet-243406,7,Causes,C,cause,taking break,becoming rested
conet-323106,8,CausesDesire,CD,cause,strange noise,test car
conet-16803305,9,HasPrerequisite,HPre,precede,find out what like,entertain
conet-231680,0,Causes,C,cause,dancing samba,meeting attractive girl
conet-16805614,1,HasPrerequisite,HPre,precede,wear jogging suit,go for run
conet-16802102,2,HasPrerequisite,HPre,precede,got to sleep,dream
conet-16818501,3,HasPrerequisite,HPre,precede,have heroine,tell story
conet-237322,4,Causes,C,cause,killing people,others to seek revenge
conet-16797230,5,HasLastSubevent,HLS,precede,teach other people,thank for experience
conet-229210,6,Causes,C,cause,answering questions,provide listener with information
conet-16814586,7,HasPrerequisite,HPre,precede,get comfortable,rest
conet-16808165,8,HasPrerequisite,HPre,precede,effort,having fun
conet-242563,9,Causes,C,cause,socialising,jealousy
conet-238388,0,Causes,C,cause,making friends,go out more
conet-229255,1,Causes,C,cause,arousal,ejaculation
conet-243444,2,Causes,C,cause,taking bus,getting to destination
conet-16809584,3,HasPrerequisite,HPre,precede,get yarn and knitting needles,knit
conet-320519,4,CausesDesire,CD,cause,else who has leak,give plug
conet-16815622,5,HasPrerequisite,HPre,precede,appreciation,seeing artifacts
conet-16810817,6,HasPrerequisite,HPre,precede,exersize,maintaining muscle strength
conet-16816156,7,HasPrerequisite,HPre,precede,find one not occupied,sit on chair
conet-16818409,8,HasPrerequisite,HPre,precede,explain what know,teach other people
conet-319967,9,CausesDesire,CD,cause,comercial on tv,go on vacation
conet-237259,0,Causes,C,cause,killing,death
conet-16814760,1,HasPrerequisite,HPre,precede,pedaling,riding bicycle
conet-16801760,2,HasPrerequisite,HPre,precede,torture witnesses,determine truth
conet-16813474,3,HasPrerequisite,HPre,precede,two,procreating
conet-16805566,4,HasPrerequisite,HPre,precede,put on shoes,go for jog
conet-16780345,5,HasFirstSubevent,HFS,precede,visit doctor,have physical examination
conet-230115,6,Causes,C,cause,buying house,debt
conet-16808906,7,HasPrerequisite,HPre,precede,take charge,in charge of project
conet-242022,8,Causes,C,cause,setting cup on table,picks up
conet-240916,9,Causes,C,cause,remembering phone number,may call
conet-16796494,0,HasLastSubevent,HLS,precede,pass course,celebrate
conet-16813825,1,HasPrerequisite,HPre,precede,controversious,reach impasse
conet-237924,2,Causes,C,cause,living,getting old
conet-234129,3,Causes,C,cause,getting in line,being ordered
conet-242386,4,Causes,C,cause,sleeping at night,burglary
conet-319997,5,CausesDesire,CD,cause,competitive spirit,fence
conet-16810703,6,HasPrerequisite,HPre,precede,drink very little alcoholic beverages,maintain good health
conet-238509,7,Causes,C,cause,making people laugh,people will like
conet-322106,8,CausesDesire,CD,cause,need for exercise,play soccer
conet-16819268,9,HasPrerequisite,HPre,precede,arm yourself,wage war
conet-319117,0,CausesDesire,CD,cause,anger over unfairness,reach impasse
