id,fold,rel,abbr,label,text1,text2
conet-16780930-r,5,HasFirstSubevent,HFS,else,play baseball,set up bases
conet-16813658-r,6,HasPrerequisite,HPre,else,proving physical endurance,right mindset
conet-240365-r,7,Causes,C,else,confusion,purchasing cellular phone
conet-16810831-r,8,HasPrerequisite,HPre,else,make better world,help another person
conet-241113-r,9,Causes,C,else,fear,riding horse
conet-243182-r,0,Causes,C,else,understand better,studying for subject
conet-229057-r,1,Causes,C,else,finding sum,adding up numbers
conet-245789-r,2,Causes,C,else,fear,zombie
conet-235753-r,3,Causes,C,else,feeling good,going to work
conet-16809457-r,4,HasPrerequisite,HPre,else,kill people,settle down killing illegal
conet-242178-r,5,Causes,C,else,melodious sound,singing
conet-230186-r,6,Causes,C,else,spending money,buying presents for others
conet-233496-r,7,Causes,C,else,becoming more intelligent,finding information
conet-16815629-r,8,HasPrerequisite,HPre,else,seeing artifacts,using eyes
conet-16800389-r,9,HasPrerequisite,HPre,else,climbing mountain,skill patience energy fitness
conet-319059-r,0,CausesDesire,CD,else,buy christmas presents,affection for others
conet-241724-r,1,Causes,C,else,nostalgia,seeing old things
conet-232407-r,2,Causes,C,else,change color,dying
conet-16804839-r,3,HasPrerequisite,HPre,else,get in line,participate
conet-16812953-r,4,HasPrerequisite,HPre,else,playing baseball,facing pitcher
conet-16800218-r,5,HasPrerequisite,HPre,else,clean room,get broom
conet-321986-r,6,CausesDesire,CD,else,run twenty six miles,marathon entry
conet-16798724-r,7,HasPrerequisite,HPre,else,bathe,go to bathroom
conet-319189-r,8,CausesDesire,CD,else,have party,avoiding responsibility
conet-16779707-r,9,HasFirstSubevent,HFS,else,find truth,become enlightented
conet-16801505-r,0,HasPrerequisite,HPre,else,dancing samba,agile legs
conet-16812752-r,1,HasPrerequisite,HPre,else,play poker,go to casino
conet-16803501-r,2,HasPrerequisite,HPre,else,express information,have information
conet-16805167-r,3,HasPrerequisite,HPre,else,getting contract,hard work
conet-16804227-r,4,HasPrerequisite,HPre,else,flirt,act mischievous
conet-16809468-r,5,HasPrerequisite,HPre,else,killing,death of
conet-238181-r,6,Causes,C,else,happiness,loving else
conet-16803720-r,7,HasPrerequisite,HPre,else,fence,learn to fence
conet-239960-r,8,Causes,C,else,pain,playing sports
conet-16804029-r,9,HasPrerequisite,HPre,else,find lost item,round up usual suspects
conet-319594-r,0,CausesDesire,CD,else,kill people,being threatened
conet-243170-r,1,Causes,C,else,learning information about subject,studying for subject
conet-16798587-r,2,HasPrerequisite,HPre,else,attending meeting,place
conet-241362-r,3,Causes,C,else,lots of sweat,running twenty six miles
conet-244405-r,4,Causes,C,else,going to toilet,urinating
conet-16807328-r,5,HasPrerequisite,HPre,else,groom,comb hair
conet-16814529-r,6,HasPrerequisite,HPre,else,repair umbrella,take to repair shop
conet-321740-r,7,CausesDesire,CD,else,express how funny,laughing
conet-16803187-r,8,HasPrerequisite,HPre,else,enjoy day,call in sick
conet-16815902-r,9,HasPrerequisite,HPre,else,serving justice,patience
conet-16796121-r,0,HasLastSubevent,HLS,else,declare old news,hear news
conet-16808249-r,1,HasPrerequisite,HPre,else,having physical examination,one disrobes
conet-16817892-r,2,HasPrerequisite,HPre,else,take in film,rent movie
conet-16794773-r,3,HasLastSubevent,HLS,else,rinse out mouth,brush teeth
conet-16809844-r,4,HasPrerequisite,HPre,else,learn language,attend language classes
conet-16812122-r,5,HasPrerequisite,HPre,else,paying bills,sending payment
conet-16780185-r,6,HasFirstSubevent,HFS,else,have bath,get wet
conet-16779062-r,7,HasFirstSubevent,HFS,else,buy pet,choose kind of pet
conet-16816259-r,8,HasPrerequisite,HPre,else,skate,do as little as possible
conet-321609-r,9,CausesDesire,CD,else,visit art gallery,interest in painting
conet-16801478-r,0,HasPrerequisite,HPre,else,dance samba,learn form of samba
conet-238119-r,1,Causes,C,else,need to tighten belt,losing weight
conet-16799180-r,2,HasPrerequisite,HPre,else,building constructions,specialized machinery
conet-321970-r,3,CausesDesire,CD,else,bathe,luxury time
conet-16801353-r,4,HasPrerequisite,HPre,else,creating to help other people,skill
conet-16779554-r,5,HasFirstSubevent,HFS,else,eat hamburger,unwrap burger
conet-16795835-r,6,HasLastSubevent,HLS,else,park car,go to market
conet-16810202-r,7,HasPrerequisite,HPre,else,listen to radio,get inside car
conet-242070-r,8,Causes,C,else,new clothes,sewing
conet-16801741-r,9,HasPrerequisite,HPre,else,determine truth,investigate
conet-230463-r,0,Causes,C,else,society progresses,changing society
conet-237745-r,1,Causes,C,else,house burns down,lighting fire
conet-245602-r,2,Causes,C,else,carpol tunnel syndrome,writing
conet-16815427-r,3,HasPrerequisite,HPre,else,see idea become reality,imagine clearly
conet-16812371-r,4,HasPrerequisite,HPre,else,play basketball,get basketball and hoop
conet-16803202-r,5,HasPrerequisite,HPre,else,enjoy day,have fun
conet-321704-r,6,CausesDesire,CD,else,climb,l s d
conet-16781366-r,7,HasFirstSubevent,HFS,else,see art,look at closely
conet-16780773-r,8,HasFirstSubevent,HFS,else,meet friend,say hello
conet-16814022-r,9,HasPrerequisite,HPre,else,read magazine,purchase
conet-16780329-r,0,HasFirstSubevent,HFS,else,have nervous breakdown,call professional to help
conet-238671-r,1,Causes,C,else,getting pissed off and confused,meeting girls
conet-16809534-r,2,HasPrerequisite,HPre,else,kiss,nice to
conet-229873-r,3,Causes,C,else,work,building cathedral
conet-321167-r,4,CausesDesire,CD,else,diminish own hunger,growling stomach
conet-16803722-r,5,HasPrerequisite,HPre,else,fence,put on fencing suit
conet-16811402-r,6,HasPrerequisite,HPre,else,meeting people,dogs
conet-16809629-r,7,HasPrerequisite,HPre,else,know how stock market performed,read news paper
conet-237802-r,8,Causes,C,else,understanding what listening to,listening
conet-16813672-r,9,HasPrerequisite,HPre,else,punch,hit
conet-16816859-r,0,HasPrerequisite,HPre,else,start fire,finf soething to burn
conet-16799851-r,1,HasPrerequisite,HPre,else,change appearance,go to beauty parlor
conet-245306-r,2,Causes,C,else,forget appointment,watching television show
conet-16799565-r,3,HasPrerequisite,HPre,else,buy small,go to shop
conet-16818351-r,4,HasPrerequisite,HPre,else,taping television show,advanced knowledge of television show
conet-233382-r,5,Causes,C,else,sour,ferment
conet-16820734-r,6,HasPrerequisite,HPre,else,writing term paper,planning research and organization
conet-16818592-r,7,HasPrerequisite,HPre,else,testing car,keys
conet-231960-r,8,Causes,C,else,stress,doing assignments
conet-242744-r,9,Causes,C,else,falling down,standing up
conet-244892-r,0,Causes,C,else,misery,waking up in morning
conet-16808726-r,1,HasPrerequisite,HPre,else,illustrate point,draw on whiteboard
conet-239325-r,2,Causes,C,else,family rows,planning vacation
conet-234011-r,3,Causes,C,else,death,getting drunk
conet-319141-r,4,CausesDesire,CD,else,get warm,arctic wind
conet-16795795-r,5,HasLastSubevent,HLS,else,ask yourself why,go to baseball game
conet-16813694-r,6,HasPrerequisite,HPre,else,punish,change mind
conet-16779942-r,7,HasFirstSubevent,HFS,else,go into coma,become unconscious
conet-16796854-r,8,HasLastSubevent,HLS,else,touch home base,score home run
conet-320291-r,9,CausesDesire,CD,else,copulate,desire to have children
conet-16814497-r,0,HasPrerequisite,HPre,else,remembering phone number,brain
conet-16799836-r,1,HasPrerequisite,HPre,else,change appearance,change haircut
conet-16795767-r,2,HasLastSubevent,HLS,else,return home,go outside for evening
conet-16820596-r,3,HasPrerequisite,HPre,else,write story,remember life experiences
conet-229680-r,4,Causes,C,else,stress,being involved in accident
conet-234346-r,5,Causes,C,else,weight lose,getting physical activity
conet-229752-r,6,Causes,C,else,exhilaration,breathing fresh air
conet-16805238-r,7,HasPrerequisite,HPre,else,getting in shape,exercise
conet-234622-r,8,Causes,C,else,coming home with shorter hair,going for haircut
conet-237297-r,9,Causes,C,else,death to people,killing people
conet-235741-r,0,Causes,C,else,spending money,going to store
conet-16802641-r,1,HasPrerequisite,HPre,else,eat breakfast in bed,sit up
conet-16804800-r,2,HasPrerequisite,HPre,else,get in line,choose proper line
conet-16805264-r,3,HasPrerequisite,HPre,else,getting onto web,browser
conet-16795042-r,4,HasLastSubevent,HLS,else,eat,cook
conet-242914-r,5,Causes,C,else,feeling better,staying healthy
conet-16795245-r,6,HasLastSubevent,HLS,else,add items to grocery list,eat
conet-16803450-r,7,HasPrerequisite,HPre,else,exercise,limber up
conet-16794794-r,8,HasLastSubevent,HLS,else,count change,buy
conet-239986-r,9,Causes,C,else,injuries,playing tennis
conet-16796827-r,0,HasLastSubevent,HLS,else,pass out,run in marathon
conet-233076-r,1,Causes,C,else,migraines,entertaining people
conet-242082-r,2,Causes,C,else,venerial decease,sex
conet-16800524-r,3,HasPrerequisite,HPre,else,commit perjury,think twice about jail time
conet-16817633-r,4,HasPrerequisite,HPre,else,take break,stop working and rest while
conet-230367-r,5,Causes,C,else,sickness,catching mumps
conet-16816778-r,6,HasPrerequisite,HPre,else,stand up,alter center of gravity
conet-16819923-r,7,HasPrerequisite,HPre,else,watch film,rent one
conet-16804661-r,8,HasPrerequisite,HPre,else,get divorce,tell partner
conet-245238-r,9,Causes,C,else,relaxation,watching movie
conet-16818613-r,0,HasPrerequisite,HPre,else,thank,have reason to thank
conet-16814963-r,1,HasPrerequisite,HPre,else,run out of steam,become tired
conet-16808423-r,2,HasPrerequisite,HPre,else,hearing news,good ears or hearing aids
conet-237431-r,3,Causes,C,else,sweaters,knitting
conet-16807018-r,4,HasPrerequisite,HPre,else,going outside for evening,being inside first
conet-244937-r,5,Causes,C,else,tiredness,walking
conet-239267-r,6,Causes,C,else,discounts,paying cash
conet-16816537-r,7,HasPrerequisite,HPre,else,snore,sleep on back
conet-16797176-r,8,HasLastSubevent,HLS,else,turn in exam,take finals
conet-16817621-r,9,HasPrerequisite,HPre,else,take break,let know
conet-244234-r,0,Causes,C,else,change hands,transfer
conet-240867-r,1,Causes,C,else,forgeting,remembering
conet-230774-r,2,Causes,C,else,air has less oxygen for breathing,climbing mountain
conet-16805982-r,3,HasPrerequisite,HPre,else,go outside for evening,get ready and go
conet-245399-r,4,Causes,C,else,beneficial if properly done,watering plant
conet-16806474-r,5,HasPrerequisite,HPre,else,go to performance,find out when playing
conet-241197-r,6,Causes,C,else,breathing heavily,running after ball
conet-238511-r,7,Causes,C,else,popularity,making people laugh
conet-321932-r,8,CausesDesire,CD,else,work box office,love of movies
conet-243492-r,9,Causes,C,else,close deal,taking care of proposals
conet-238894-r,0,Causes,C,else,putting out sign,opening business
conet-245321-r,1,Causes,C,else,weight gain,watching television show
conet-242257-r,2,Causes,C,else,birds come close,sitting quietly
conet-16780729-r,3,HasFirstSubevent,HFS,else,make patchwork quilt,collect pieces of cloth
conet-16804676-r,4,HasPrerequisite,HPre,else,get drunk,consume alcoholic beverages
conet-16816796-r,5,HasPrerequisite,HPre,else,stand up,seated
conet-239752-r,6,Causes,C,else,bruises,playing hockey
conet-232813-r,7,Causes,C,else,ptomaine,eating in restaurant
conet-16816023-r,8,HasPrerequisite,HPre,else,shop,shop until drop
conet-16801169-r,9,HasPrerequisite,HPre,else,cool off,take swim
conet-16798599-r,0,HasPrerequisite,HPre,else,attending rock concert,tickets
conet-16796314-r,1,HasLastSubevent,HLS,else,throw,light firecracker
conet-319816-r,2,CausesDesire,CD,else,eat quickly,busy schedule
conet-320677-r,3,CausesDesire,CD,else,become scuba diver,fascination with sea creatures
conet-16803077-r,4,HasPrerequisite,HPre,else,eating in fast food restaurant,strong stomach
conet-245145-r,5,Causes,C,else,killing germs,washing hands
conet-16804879-r,6,HasPrerequisite,HPre,else,get in shape,work out
conet-237152-r,7,Causes,C,else,increased coordination,jumping rope
conet-16796949-r,8,HasLastSubevent,HLS,else,put away needle and thread,sew
conet-16804758-r,9,HasPrerequisite,HPre,else,get fit,reverse aging process
conet-16781048-r,0,HasFirstSubevent,HFS,else,play sports,choose teams
conet-229984-r,1,Causes,C,else,less money for christmas dinner,buying christmas presents
conet-16799003-r,2,HasPrerequisite,HPre,else,breathing,inhaling
conet-237422-r,3,Causes,C,else,need to buy yarn,knitting
conet-240957-r,4,Causes,C,else,have baby,reproducing
conet-235439-r,5,Causes,C,else,being emotionally challenged,going to opera
conet-322421-r,6,CausesDesire,CD,else,get divorce,partner's infidelity
conet-234304-r,7,Causes,C,else,having money to spend,getting paid
conet-244618-r,8,Causes,C,else,enlightenment,visiting art gallery
conet-230994-r,9,Causes,C,else,misunderstanding,communicating
conet-16794970-r,0,HasLastSubevent,HLS,else,reach top,climb mountain
conet-16801601-r,1,HasPrerequisite,HPre,else,deciding criminal s fate,jury
conet-16816602-r,2,HasPrerequisite,HPre,else,socialize,hit bars
conet-244128-r,3,Causes,C,else,pick up weight,testing strength
conet-232349-r,4,Causes,C,else,tires rotate,driving car
conet-16804445-r,5,HasPrerequisite,HPre,else,forgiving,sincerity
conet-240099-r,6,Causes,C,else,might get flamed,posting message
conet-16781854-r,7,HasFirstSubevent,HFS,else,thank,smile
conet-16798084-r,8,HasPrerequisite,HPre,else,acting in play,putting on makeup
conet-237042-r,9,Causes,C,else,hard work,joining army
conet-16816736-r,0,HasPrerequisite,HPre,else,stand in line,find line
conet-16799733-r,1,HasPrerequisite,HPre,else,cash in,go to wicket
conet-16802399-r,2,HasPrerequisite,HPre,else,drive to work,load car
conet-16805237-r,3,HasPrerequisite,HPre,else,getting in shape,excercise
conet-322713-r,4,CausesDesire,CD,else,eat in restaurant,restaurant advertisements
conet-245600-r,5,Causes,C,else,being written down,writing
conet-243763-r,6,Causes,C,else,spending 35 cents,taking phone call
conet-16808490-r,7,HasPrerequisite,HPre,else,help,lend hand
conet-16820483-r,8,HasPrerequisite,HPre,else,write letter,compose thoughts
conet-16797257-r,9,HasLastSubevent,HLS,else,run away fast,tickle
conet-16795292-r,0,HasLastSubevent,HLS,else,make mess,eat
conet-232664-r,1,Causes,C,else,no longer feel hungry,eating dinner
conet-16809454-r,2,HasPrerequisite,HPre,else,kill people,see psychologist
conet-319228-r,3,CausesDesire,CD,else,add up numbers,balancing checkbook
conet-238165-r,4,Causes,C,else,caring about feelings,loving else
conet-16804176-r,5,HasPrerequisite,HPre,else,fix computer,calm down
conet-16815691-r,6,HasPrerequisite,HPre,else,seeing particular program,ability to see
conet-245295-r,7,Causes,C,else,seeing television show,watching television
conet-16816749-r,8,HasPrerequisite,HPre,else,stand in line,talk to people and annoy
conet-232163-r,9,Causes,C,else,use drill,drilling hole
conet-321054-r,0,CausesDesire,CD,else,walk,going to get mail
conet-16813147-r,1,HasPrerequisite,HPre,else,playing sports,healthy body
conet-16806223-r,2,HasPrerequisite,HPre,else,go to film,visit cinema
conet-322986-r,3,CausesDesire,CD,else,cook curry,smell of indian food
conet-322737-r,4,CausesDesire,CD,else,give clue,riddle
conet-16813653-r,5,HasPrerequisite,HPre,else,prove physical endurance,take vitamins and exercise
conet-233981-r,6,Causes,C,else,divorce receiving unwarranted media attention,getting divorce
conet-319865-r,7,CausesDesire,CD,else,see favorite show,certain time of day
conet-16812160-r,8,HasPrerequisite,HPre,else,perform,go from beginning to end
conet-229527-r,9,Causes,C,else,jail time,becoming inebriated
conet-230490-r,0,Causes,C,else,happiness,chatting with friends
conet-231043-r,1,Causes,C,else,trying harder,competing
conet-321008-r,2,CausesDesire,CD,else,improve image,getting turned down for sex
conet-16816112-r,3,HasPrerequisite,HPre,else,singing,vocal chords
conet-16814467-r,4,HasPrerequisite,HPre,else,remember phone number,study
conet-16798956-r,5,HasPrerequisite,HPre,else,breathe,not underwater
conet-16811497-r,6,HasPrerequisite,HPre,else,not hungry,eat
conet-244785-r,7,Causes,C,else,get mad,waiting on line
conet-321652-r,8,CausesDesire,CD,else,add up numbers,itemized bill
conet-240401-r,9,Causes,C,else,quicker response to emergencies,purchasing cellular phone
conet-323459-r,0,CausesDesire,CD,else,post message,wanting to contact
conet-16800660-r,1,HasPrerequisite,HPre,else,communicate,talk write or sign
conet-16809220-r,2,HasPrerequisite,HPre,else,jump up and down,bend knees
conet-234256-r,3,Causes,C,else,resentment from,getting money from
conet-237030-r,4,Causes,C,else,dying,joining army
conet-16796639-r,5,HasLastSubevent,HLS,else,strech muscles,play sports
conet-16805178-r,6,HasPrerequisite,HPre,else,getting divorce,being married
conet-16803266-r,7,HasPrerequisite,HPre,else,enjoying company of friends,near friends
conet-16796996-r,8,HasLastSubevent,HLS,else,take feet off board,skateboard
conet-234815-r,9,Causes,C,else,good vibes,going into trance
conet-16819862-r,0,HasPrerequisite,HPre,else,washing clothes,water and cloths soap
conet-16780011-r,1,HasFirstSubevent,HFS,else,go see play,sit down
conet-16806671-r,2,HasPrerequisite,HPre,else,go to sporting event,check newspaper for times
conet-16803920-r,3,HasPrerequisite,HPre,else,fighting war,weapons
conet-16818068-r,4,HasPrerequisite,HPre,else,taking car for drive,car
conet-320259-r,5,CausesDesire,CD,else,involved in accident,desire to commit suicide
conet-16816972-r,6,HasPrerequisite,HPre,else,stay healthy,eat healthy
conet-239899-r,7,Causes,C,else,getting tired,playing soccer
conet-236503-r,8,Causes,C,else,memories,hearing music
conet-321380-r,9,CausesDesire,CD,else,stay fit,heart attack
conet-229914-r,0,Causes,C,else,feel better,buying
conet-16810409-r,1,HasPrerequisite,HPre,else,look through telescope,look throught eyepiece
conet-234531-r,2,Causes,C,else,reciever thanks,giving gift
conet-231289-r,3,Causes,C,else,loss of hunger,cooking
conet-323402-r,4,CausesDesire,CD,else,have party,visitor
conet-16816613-r,5,HasPrerequisite,HPre,else,socialize,remove yourself from isolation
conet-322425-r,6,CausesDesire,CD,else,drink alcohol,partying
conet-16778814-r,7,HasFirstSubevent,HFS,else,add up numbers,open spreadsheet
conet-16813592-r,8,HasPrerequisite,HPre,else,propose to woman,in late 20s
conet-234446-r,9,Causes,C,else,being thanked,giving assistance
conet-229018-r,0,Causes,C,else,silliness,acting in play
conet-16813865-r,1,HasPrerequisite,HPre,else,reach tentative agreement,put gun in mouth
conet-16807092-r,2,HasPrerequisite,HPre,else,going to concert,transportation
conet-320358-r,3,CausesDesire,CD,else,improve yourself,desire to succeed
conet-237408-r,4,Causes,C,else,afgans,knitting
conet-322777-r,5,CausesDesire,CD,else,study,running out of weed
conet-16800842-r,6,HasPrerequisite,HPre,else,conquer nation,develop offensive strategy
conet-243149-r,7,Causes,C,else,more intelligence,studying
conet-242148-r,8,Causes,C,else,nervousness,signing contract
conet-16806186-r,9,HasPrerequisite,HPre,else,go to concert,careful
conet-16780154-r,0,HasFirstSubevent,HFS,else,groom,brush
conet-16817555-r,1,HasPrerequisite,HPre,else,swim,put on swimming suit
conet-319857-r,2,CausesDesire,CD,else,climb,cat stuck in tree
conet-239341-r,3,Causes,C,else,more organized,planning vacation
conet-16780146-r,4,HasFirstSubevent,HFS,else,going out at night,take shower
conet-16799089-r,5,HasPrerequisite,HPre,else,bring suit,go to law court
conet-16816089-r,6,HasPrerequisite,HPre,else,sing,have vocal cords
conet-16810217-r,7,HasPrerequisite,HPre,else,listen to radio,turn shit on yo
conet-242188-r,8,Causes,C,else,sound emanations,singing
conet-16795975-r,9,HasLastSubevent,HLS,else,stop talking,have conversation
conet-244072-r,0,Causes,C,else,people to listen to,telling story
conet-16813794-r,1,HasPrerequisite,HPre,else,reach advantage,consider ways to reach advantage
conet-16815781-r,2,HasPrerequisite,HPre,else,send criminal to prison,testify
conet-240601-r,3,Causes,C,else,intelligence,reading magazine
conet-243208-r,4,Causes,C,else,drowning,surfing
conet-16816679-r,5,HasPrerequisite,HPre,else,spit,face downwind
conet-16806875-r,6,HasPrerequisite,HPre,else,going for walk,lock up house
conet-235333-r,7,Causes,C,else,spend lot of quarters,going to laundromat
conet-16780075-r,8,HasFirstSubevent,HFS,else,go to opera,get in car
conet-243629-r,9,Causes,C,else,passing or failing class,taking final exams
conet-16818405-r,0,HasPrerequisite,HPre,else,teach other people,become techer
conet-231260-r,1,Causes,C,else,suspect goes to prison,convicting suspect for crime
conet-16802122-r,2,HasPrerequisite,HPre,else,dress nice,get expensive close
conet-237394-r,3,Causes,C,else,shortness of breath,kissing
conet-16808737-r,4,HasPrerequisite,HPre,else,illustrate point,know what talking about
conet-233909-r,5,Causes,C,else,better smell,getting clean
conet-16804444-r,6,HasPrerequisite,HPre,else,forgiving,serenity
conet-235817-r,7,Causes,C,else,furr loss,grooming
conet-16819279-r,8,HasPrerequisite,HPre,else,wage war,hate another group
conet-245472-r,9,Causes,C,else,osmosis,when soil has more water molecules than root hairs
conet-233423-r,0,Causes,C,else,gettign hurt,fighting enemy
conet-16797195-r,1,HasLastSubevent,HLS,else,runaway,take stand
conet-16807101-r,2,HasPrerequisite,HPre,else,going to get haircut,hair
conet-16810523-r,3,HasPrerequisite,HPre,else,love another,find nice
conet-235498-r,4,Causes,C,else,awe,going to performance
conet-16779860-r,5,HasFirstSubevent,HFS,else,get paid,buy beer
conet-238011-r,6,Causes,C,else,smaller probability of frustration,looking better
conet-16779043-r,7,HasFirstSubevent,HFS,else,buy for loved one,think about what like
conet-319115-r,8,CausesDesire,CD,else,wrestle,anger
conet-16818111-r,9,HasPrerequisite,HPre,else,taking exam,thinking
conet-230427-r,0,Causes,C,else,people might not recognize,changing appearance
conet-16802790-r,1,HasPrerequisite,HPre,else,eat ice cream,get from freezer
conet-239568-r,2,Causes,C,else,heart to race,playing frisbee
conet-229903-r,3,Causes,C,else,saying prayer,burying cat
conet-16806511-r,4,HasPrerequisite,HPre,else,go to play,on time
conet-16804096-r,5,HasPrerequisite,HPre,else,finding information,searching for
conet-16779513-r,6,HasFirstSubevent,HFS,else,eat,cook
conet-232895-r,7,Causes,C,else,getting upset stomach,eating too much
conet-16805835-r,8,HasPrerequisite,HPre,else,go on internet,get cable modem
conet-16805822-r,9,HasPrerequisite,HPre,else,go on internet,access internet
conet-241410-r,0,Causes,C,else,heartburn from big macs,satisfying appetites with minimum effort
conet-16812076-r,1,HasPrerequisite,HPre,else,pay cash,carry money
conet-16810701-r,2,HasPrerequisite,HPre,else,maintain good health,do exercise
conet-16781806-r,3,HasFirstSubevent,HFS,else,tape television show,program vcr
conet-321329-r,4,CausesDesire,CD,else,sit on chair,having sore feet
conet-16779845-r,5,HasFirstSubevent,HFS,else,get money from,count
conet-236553-r,6,Causes,C,else,enjoyable,hearing singing
conet-16795009-r,7,HasLastSubevent,HLS,else,say good game,compete against
conet-319529-r,8,CausesDesire,CD,else,get exercise,being out of shape
conet-320042-r,9,CausesDesire,CD,else,attend meeting,court order
conet-16811563-r,0,HasPrerequisite,HPre,else,open bag of chips,read label
conet-231072-r,1,Causes,C,else,stress,competing against
conet-245234-r,2,Causes,C,else,might cry,watching movie
conet-16798485-r,3,HasPrerequisite,HPre,else,attend meeting,prepare meeting materials
conet-16816555-r,4,HasPrerequisite,HPre,else,soak in hotspring,get doctor's advice
conet-16820241-r,5,HasPrerequisite,HPre,else,weed garden,get rake
conet-231028-r,6,Causes,C,else,hatred,competing
conet-238278-r,7,Causes,C,else,death,maintaining good health
conet-237743-r,8,Causes,C,else,heat,lighting fire
conet-16813863-r,9,HasPrerequisite,HPre,else,reach tentative agreement,meet another person
conet-16810110-r,0,HasPrerequisite,HPre,else,light match,strike against
conet-16798778-r,1,HasPrerequisite,HPre,else,become more clean,confess sins
conet-236630-r,2,Causes,C,else,smile at,helping
conet-230580-r,3,Causes,C,else,can build fire,chopping firewood
conet-16818106-r,4,HasPrerequisite,HPre,else,taking exam,knowledge or luck
conet-16795090-r,5,HasLastSubevent,HLS,else,look for else to do,cool off
conet-323151-r,6,CausesDesire,CD,else,have heart attack,suicidal urges
conet-16798808-r,7,HasPrerequisite,HPre,else,become scuba diver,follow dreams
conet-16801740-r,8,HasPrerequisite,HPre,else,determine truth,higher investigator
conet-16804878-r,9,HasPrerequisite,HPre,else,get in shape,warm up
conet-233137-r,0,Causes,C,else,become more healthy,exercising
conet-16802107-r,1,HasPrerequisite,HPre,else,dream,take drug
conet-16807253-r,2,HasPrerequisite,HPre,else,going to work,having job
conet-16808604-r,3,HasPrerequisite,HPre,else,hitting bottle,sadness
conet-16811407-r,4,HasPrerequisite,HPre,else,meeting people,social interaction
conet-322895-r,5,CausesDesire,CD,else,go for run,seeing yourself in mirror
conet-239133-r,6,Causes,C,else,appeals,passing sentence
conet-231873-r,7,Causes,C,else,filling stomach,diminishing own hunger
conet-234820-r,8,Causes,C,else,losing awareness of reality,going into trance
conet-319510-r,9,CausesDesire,CD,else,wash dirt from between toes,being naked
conet-16809001-r,0,HasPrerequisite,HPre,else,involved in accident,have death wish
conet-16819154-r,1,HasPrerequisite,HPre,else,visit art gallery,check times open
conet-16779580-r,2,HasFirstSubevent,HFS,else,eat lunch,buy or make food
conet-16803534-r,3,HasPrerequisite,HPre,else,express yourself,make collage
conet-16794993-r,4,HasLastSubevent,HLS,else,kill yourself,commit suicide
conet-16794905-r,5,HasLastSubevent,HLS,else,drive,check vital signs
conet-243376-r,6,Causes,C,else,calmness,taking bath
conet-320465-r,7,CausesDesire,CD,else,empty bladder,drinking beer
conet-16799624-r,8,HasPrerequisite,HPre,else,buying house,loan
conet-16809216-r,9,HasPrerequisite,HPre,else,jump rope,swing rope over head
conet-236210-r,0,Causes,C,else,cold head,having haircut
conet-319151-r,1,CausesDesire,CD,else,wait for,arriving early
conet-16800843-r,2,HasPrerequisite,HPre,else,conquer nation,establish army
conet-239040-r,3,Causes,C,else,clothes stained,painting picture
conet-16781398-r,4,HasFirstSubevent,HFS,else,see movie,sit down in seat
conet-16803916-r,5,HasPrerequisite,HPre,else,fighting war,resources
conet-16808848-r,6,HasPrerequisite,HPre,else,improve yourself,study
conet-230816-r,7,Causes,C,else,enlightenment,cogitating
conet-16810550-r,8,HasPrerequisite,HPre,else,love another,want to loved back
conet-244660-r,9,Causes,C,else,obtaining knowledge,visiting museum
conet-230511-r,0,Causes,C,else,time to pass quickly,chatting with friends
conet-234475-r,1,Causes,C,else,teamwork atmosphere,giving assistance
conet-322669-r,2,CausesDesire,CD,else,have party,recital
conet-16780906-r,3,HasFirstSubevent,HFS,else,plan vacation,decide where to go
conet-16810756-r,4,HasPrerequisite,HPre,else,maintain good health,practice yoga
conet-16797306-r,5,HasLastSubevent,HLS,else,finish document,type
conet-242355-r,6,Causes,C,else,dreaming,sleeping
conet-229991-r,7,Causes,C,else,relief,buying christmas presents
conet-16802612-r,8,HasPrerequisite,HPre,else,eat breakfast,make breakfast first
conet-16819976-r,9,HasPrerequisite,HPre,else,watch musician perform,get into music
conet-234119-r,0,Causes,C,else,proud,getting good grade
conet-233317-r,1,Causes,C,else,stink,farting
conet-16805526-r,2,HasPrerequisite,HPre,else,go for drive,turn on car
conet-16805966-r,3,HasPrerequisite,HPre,else,go on vacation,vacate
conet-16794737-r,4,HasLastSubevent,HLS,else,dry with towel,bathe
conet-322443-r,5,CausesDesire,CD,else,fight inflation,paying out wazoo for
conet-16802413-r,6,HasPrerequisite,HPre,else,driving,car
conet-16812457-r,7,HasPrerequisite,HPre,else,play football,gather enough people to play
conet-16805109-r,8,HasPrerequisite,HPre,else,get wet,go in water
conet-237926-r,9,Causes,C,else,happiness,living
conet-16814148-r,0,HasPrerequisite,HPre,else,reading,written material
conet-229260-r,1,Causes,C,else,embarrassment,asking stupid questions
conet-16811829-r,2,HasPrerequisite,HPre,else,pass class,study and pass tests
conet-242782-r,3,Causes,C,else,childbirth,starting family
conet-16805764-r,4,HasPrerequisite,HPre,else,go into trance,visit hyptonist
conet-16796785-r,5,HasLastSubevent,HLS,else,getting mental image,remember
conet-16807650-r,6,HasPrerequisite,HPre,else,have epileptic fit,have epilepsy
conet-16808689-r,7,HasPrerequisite,HPre,else,hurt else,dishonest
conet-16796846-r,8,HasLastSubevent,HLS,else,sigh,sate hunger
conet-16818303-r,9,HasPrerequisite,HPre,else,talking to,looking at eyes
