id,reversed,fold,pos,split,label,text1,text2
antsyn-adj-test-79-O,0,3,adj,test,con,white,bare
antsyn-adj-train-3886-O,0,4,adj,train,ent,short,brittle
antsyn-adj-test-453-O,0,5,adj,test,ent,active,lively
antsyn-adj-test-1077-O,0,6,adj,test,ent,elementary,introductory
antsyn-verb-train-34-O,0,7,verb,train,con,undress,dress
antsyn-adj-train-2360-O,0,8,adj,train,con,general,particular
antsyn-verb-train-1948-O,0,9,verb,train,con,simplify,complicate
antsyn-noun-train-1358-O,0,0,noun,train,ent,competition,contention
antsyn-adj-test-1084-O,0,1,adj,test,ent,tight,brisk
antsyn-verb-train-1705-O,0,2,verb,train,ent,determine,fix
antsyn-noun-train-1530-O,0,3,noun,train,ent,reinforcement,reward
antsyn-adj-train-5165-O,0,4,adj,train,ent,affable,genial
antsyn-adj-test-1276-O,0,5,adj,test,ent,muddy,murky
antsyn-noun-train-2073-O,0,6,noun,train,ent,award,prize
antsyn-adj-train-2841-O,0,7,adj,train,con,unreal,real
antsyn-verb-train-1645-O,0,8,verb,train,ent,know,understand
antsyn-noun-train-1880-O,0,9,noun,train,con,idealism,realism
antsyn-noun-train-2262-O,0,0,noun,train,ent,source,seed
antsyn-adj-test-1482-O,0,1,adj,test,ent,serrated,toothed
antsyn-noun-test-598-O,0,2,noun,test,ent,stake,picket
antsyn-adj-train-447-O,0,3,adj,train,ent,unpleasant,distasteful
antsyn-adj-train-3490-O,0,4,adj,train,ent,benevolent,kind
antsyn-adj-test-1964-O,0,5,adj,test,con,deep,shallow
antsyn-noun-train-1561-O,0,6,noun,train,con,speed,delay
antsyn-noun-test-234-O,0,7,noun,test,con,mother,child
antsyn-verb-train-2149-O,0,8,verb,train,con,agitate,calm
antsyn-noun-test-404-O,0,9,noun,test,con,believer,unbeliever
antsyn-adj-test-352-O,0,0,adj,test,ent,restless,agitated
antsyn-adj-train-2701-O,0,1,adj,train,con,internal,exterior
antsyn-noun-val-6-O,0,2,noun,val,con,sorrow,joy
antsyn-noun-train-670-O,0,3,noun,train,con,extension,curl
antsyn-verb-train-2138-O,0,4,verb,train,con,analyze,synthesize
antsyn-verb-train-942-O,0,5,verb,train,con,uncouple,couple
antsyn-adj-train-2633-O,0,6,adj,train,ent,prepared,disposed
antsyn-noun-test-900-O,0,7,noun,test,ent,mica,isinglass
antsyn-verb-train-1200-O,0,8,verb,train,ent,consult,consider
antsyn-adj-val-78-O,0,9,adj,val,ent,dedicated,devoted
antsyn-noun-test-894-O,0,0,noun,test,ent,realm,sphere
antsyn-adj-test-1861-O,0,1,adj,test,con,weak,robust
antsyn-noun-train-2777-O,0,2,noun,train,con,righteousness,unrighteousness
antsyn-noun-train-2774-O,0,3,noun,train,con,obverse,reverse
antsyn-verb-train-1925-O,0,4,verb,train,ent,imply,comprise
antsyn-noun-train-2669-O,0,5,noun,train,con,centrifugal,centripetal
antsyn-adj-train-21-O,0,6,adj,train,ent,streamlined,aerodynamic
antsyn-adj-test-906-O,0,7,adj,test,ent,disgusted,sick
antsyn-adj-test-1955-O,0,8,adj,test,ent,rabbinic,rabbinical
antsyn-verb-train-205-O,0,9,verb,train,con,permit,disallow
antsyn-adj-train-4411-O,0,0,adj,train,con,cancerous,benign
antsyn-adj-val-23-O,0,1,adj,val,con,rectangular,rounded
antsyn-adj-train-2946-O,0,2,adj,train,ent,courageous,fearless
antsyn-adj-test-32-O,0,3,adj,test,ent,outspoken,blunt
antsyn-adj-train-651-O,0,4,adj,train,ent,vehement,furious
antsyn-adj-val-314-O,0,5,adj,val,con,hard,easy
antsyn-noun-train-1391-O,0,6,noun,train,ent,accolade,award
antsyn-adj-train-659-O,0,7,adj,train,ent,slovene,slovenian
antsyn-adj-train-1829-O,0,8,adj,train,con,unusual,usual
antsyn-noun-train-373-O,0,9,noun,train,ent,chief,general
antsyn-verb-train-1292-O,0,0,verb,train,con,defend,assail
antsyn-verb-train-638-O,0,1,verb,train,con,divide,unify
antsyn-noun-train-995-O,0,2,noun,train,con,probability,improbability
antsyn-adj-train-3995-O,0,3,adj,train,con,legitimate,illegal
antsyn-noun-train-2195-O,0,4,noun,train,ent,fall,pin
antsyn-verb-train-2010-O,0,5,verb,train,ent,touch,disturb
antsyn-adj-test-69-O,0,6,adj,test,ent,swampy,waterlogged
antsyn-adj-train-1817-O,0,7,adj,train,con,pale,red
antsyn-adj-test-1827-O,0,8,adj,test,ent,courageous,enterprising
antsyn-adj-train-1260-O,0,9,adj,train,con,special,common
antsyn-noun-train-1464-O,0,0,noun,train,con,fascism,democracy
antsyn-adj-train-4092-O,0,1,adj,train,con,unproductive,productive
antsyn-adj-train-112-O,0,2,adj,train,ent,conditional,subject
antsyn-noun-train-447-O,0,3,noun,train,con,desegregation,segregation
antsyn-verb-train-1780-O,0,4,verb,train,ent,assert,maintain
antsyn-adj-test-36-O,0,5,adj,test,ent,snowy,white
antsyn-verb-train-983-O,0,6,verb,train,ent,lean,depend
antsyn-noun-test-893-O,0,7,noun,test,con,guy,gal
antsyn-adj-train-615-O,0,8,adj,train,con,red,uncolored
antsyn-noun-train-281-O,0,9,noun,train,ent,arbitrator,umpire
antsyn-adj-train-3805-O,0,0,adj,train,con,precise,incorrect
antsyn-adj-val-94-O,0,1,adj,val,con,flawless,flawed
antsyn-verb-train-195-O,0,2,verb,train,con,allow,veto
antsyn-adj-test-1687-O,0,3,adj,test,ent,dismal,gloomy
antsyn-noun-train-2250-O,0,4,noun,train,con,everybody,nobody
antsyn-noun-val-189-O,0,5,noun,val,ent,crime,robbery
antsyn-adj-train-5229-O,0,6,adj,train,con,dotted,plain
antsyn-noun-train-1744-O,0,7,noun,train,ent,ray,vision
antsyn-adj-test-628-O,0,8,adj,test,con,fit,unfit
antsyn-adj-test-1854-O,0,9,adj,test,con,intuitive,counterintuitive
antsyn-noun-test-920-O,0,0,noun,test,con,unpleasantness,pleasantness
antsyn-verb-test-600-O,0,1,verb,test,ent,tally,score
antsyn-verb-test-574-O,0,2,verb,test,con,promote,relegate
antsyn-adj-train-4959-O,0,3,adj,train,ent,exquisite,beautiful
antsyn-noun-train-1315-O,0,4,noun,train,con,particular,universal
antsyn-adj-train-4384-O,0,5,adj,train,ent,broad,coarse
antsyn-noun-train-645-O,0,6,noun,train,ent,spill,spillway
antsyn-verb-train-2487-O,0,7,verb,train,ent,fortify,arm
antsyn-noun-val-101-O,0,8,noun,val,ent,framing,frame
antsyn-adj-train-1898-O,0,9,adj,train,ent,superabundant,abundant
antsyn-noun-train-1314-O,0,0,noun,train,con,mainframe,minicomputer
antsyn-noun-train-2614-O,0,1,noun,train,ent,command,behest
antsyn-verb-train-660-O,0,2,verb,train,ent,shift,stir
antsyn-adj-train-564-O,0,3,adj,train,con,unclear,clear
antsyn-verb-test-229-O,0,4,verb,test,con,pack,unpack
antsyn-adj-train-2345-O,0,5,adj,train,con,corporeal,mental
antsyn-verb-train-2499-O,0,6,verb,train,ent,track,pitch
antsyn-verb-train-1972-O,0,7,verb,train,con,minimise,maximize
antsyn-adj-train-5134-O,0,8,adj,train,con,thin,concentrated
antsyn-noun-train-433-O,0,9,noun,train,ent,width,spaciousness
antsyn-adj-test-587-O,0,0,adj,test,con,different,same
antsyn-verb-train-121-O,0,1,verb,train,ent,sanction,support
antsyn-adj-train-2354-O,0,2,adj,train,con,toxic,nontoxic
antsyn-adj-train-3593-O,0,3,adj,train,ent,mundane,routine
antsyn-verb-test-687-O,0,4,verb,test,con,shout,whisper
antsyn-noun-train-551-O,0,5,noun,train,ent,pleasure,solace
antsyn-adj-test-1017-O,0,6,adj,test,con,unsecured,secure
antsyn-noun-train-1086-O,0,7,noun,train,ent,line,linen
antsyn-adj-test-1904-O,0,8,adj,test,con,southwestern,north
antsyn-noun-train-937-O,0,9,noun,train,ent,placement,positioning
antsyn-adj-test-647-O,0,0,adj,test,ent,precious,beloved
antsyn-verb-train-471-O,0,1,verb,train,ent,ravage,plunder
antsyn-adj-test-1228-O,0,2,adj,test,con,hairy,bare
antsyn-verb-train-650-O,0,3,verb,train,con,make,unmake
antsyn-adj-train-1324-O,0,4,adj,train,con,subordinate,independent
antsyn-adj-train-1382-O,0,5,adj,train,ent,constitutional,organic
antsyn-verb-train-2090-O,0,6,verb,train,con,abstain,indulge
antsyn-noun-train-830-O,0,7,noun,train,ent,typeface,font
antsyn-adj-test-1749-O,0,8,adj,test,con,volatile,nonvolatile
antsyn-noun-train-3-O,0,9,noun,train,ent,adhesion,bond
antsyn-noun-test-190-O,0,0,noun,test,con,cold,heat
antsyn-verb-train-1219-O,0,1,verb,train,ent,recognise,greet
antsyn-adj-test-1430-O,0,2,adj,test,con,pervious,impervious
antsyn-verb-train-1159-O,0,3,verb,train,ent,remove,move
antsyn-verb-train-1878-O,0,4,verb,train,ent,breed,produce
antsyn-adj-test-151-O,0,5,adj,test,ent,minuscule,little
antsyn-adj-train-1411-O,0,6,adj,train,con,uninformed,informed
antsyn-adj-train-1025-O,0,7,adj,train,ent,speedy,fast
antsyn-noun-train-1529-O,0,8,noun,train,con,daylight,darkness
antsyn-adj-train-5411-O,0,9,adj,train,ent,rough,uncut
antsyn-adj-train-2381-O,0,0,adj,train,con,abrupt,smooth
antsyn-verb-test-238-O,0,1,verb,test,ent,roll,range
antsyn-verb-train-2172-O,0,2,verb,train,ent,bear,stand
antsyn-adj-train-5443-O,0,3,adj,train,ent,notorious,renowned
antsyn-adj-train-1876-O,0,4,adj,train,con,autumnal,vernal
antsyn-adj-train-2205-O,0,5,adj,train,ent,eccentric,odd
antsyn-noun-train-365-O,0,6,noun,train,con,stupidity,intelligence
antsyn-adj-train-2307-O,0,7,adj,train,ent,arrogant,haughty
antsyn-adj-train-2531-O,0,8,adj,train,ent,approachable,affable
antsyn-adj-train-4663-O,0,9,adj,train,ent,peppery,hot
antsyn-noun-train-2531-O,0,0,noun,train,ent,whip,lash
antsyn-adj-train-168-O,0,1,adj,train,ent,infinite,countless
antsyn-adj-train-1149-O,0,2,adj,train,con,acceptable,bad
antsyn-noun-train-630-O,0,3,noun,train,ent,absolute,perfect
antsyn-adj-train-844-O,0,4,adj,train,con,true,false
antsyn-noun-train-2480-O,0,5,noun,train,ent,quality,tone
antsyn-verb-train-273-O,0,6,verb,train,con,forget,recall
antsyn-noun-test-229-O,0,7,noun,test,con,individual,joint
antsyn-verb-test-369-O,0,8,verb,test,ent,run,discuss
antsyn-adj-train-3467-O,0,9,adj,train,con,inedible,edible
antsyn-verb-train-1711-O,0,0,verb,train,ent,circumscribe,limit
antsyn-adj-train-4388-O,0,1,adj,train,con,fragile,important
antsyn-adj-train-4715-O,0,2,adj,train,ent,brutal,unfeeling
antsyn-adj-test-1733-O,0,3,adj,test,con,impossible,probable
antsyn-noun-train-1500-O,0,4,noun,train,con,head,foot
antsyn-adj-train-1462-O,0,5,adj,train,con,unmarried,married
antsyn-adj-train-2758-O,0,6,adj,train,con,double,single
antsyn-noun-train-1696-O,0,7,noun,train,ent,orchard,grove
antsyn-verb-test-29-O,0,8,verb,test,ent,recede,withdraw
antsyn-noun-train-2609-O,0,9,noun,train,con,generalisation,specialisation
antsyn-verb-test-67-O,0,0,verb,test,ent,enter,inscribe
antsyn-verb-test-589-O,0,1,verb,test,ent,influence,power
antsyn-adj-train-2382-O,0,2,adj,train,con,capable,incapable
antsyn-noun-train-940-O,0,3,noun,train,ent,love,passion
antsyn-adj-test-1342-O,0,4,adj,test,con,imperfect,perfect
antsyn-adj-train-897-O,0,5,adj,train,con,denotative,connotative
antsyn-noun-train-1005-O,0,6,noun,train,ent,due,right
antsyn-verb-train-1919-O,0,7,verb,train,ent,oppose,check
antsyn-adj-test-703-O,0,8,adj,test,con,hot,old
antsyn-adj-train-4869-O,0,9,adj,train,con,thick,mild
antsyn-noun-test-535-O,0,0,noun,test,con,tautology,contradiction
antsyn-noun-test-991-O,0,1,noun,test,ent,lands,land
antsyn-noun-train-1233-O,0,2,noun,train,ent,lining,facing
antsyn-adj-train-2170-O,0,3,adj,train,con,armored,unarmored
antsyn-adj-test-583-O,0,4,adj,test,ent,clumsy,incompetent
antsyn-noun-train-1869-O,0,5,noun,train,con,subordinate,manager
antsyn-verb-train-1766-O,0,6,verb,train,con,free,enforce
antsyn-verb-test-295-O,0,7,verb,test,con,deposit,free
antsyn-verb-train-383-O,0,8,verb,train,con,continue,discontinue
antsyn-adj-train-3428-O,0,9,adj,train,con,civil,uncivil
antsyn-verb-train-1326-O,0,0,verb,train,con,corrupt,reform
antsyn-adj-train-3688-O,0,1,adj,train,con,individual,general
antsyn-noun-train-1543-O,0,2,noun,train,con,civilian,serviceman
antsyn-noun-train-2603-O,0,3,noun,train,ent,belt,girdle
antsyn-adj-test-463-O,0,4,adj,test,con,far,near
antsyn-noun-test-528-O,0,5,noun,test,ent,thermometer,glass
antsyn-adj-train-1393-O,0,6,adj,train,con,outside,internal
antsyn-verb-train-2301-O,0,7,verb,train,ent,indicate,signal
antsyn-noun-train-2407-O,0,8,noun,train,con,assembly,disassembly
antsyn-adj-train-5132-O,0,9,adj,train,con,unprepared,prepared
antsyn-adj-train-443-O,0,0,adj,train,con,preliminary,final
antsyn-verb-test-127-O,0,1,verb,test,ent,single,retire
antsyn-adj-test-348-O,0,2,adj,test,ent,cunning,sly
antsyn-adj-test-726-O,0,3,adj,test,con,simple,hard
antsyn-verb-train-480-O,0,4,verb,train,con,freeze,free
antsyn-adj-train-2269-O,0,5,adj,train,con,mature,green
antsyn-verb-train-1913-O,0,6,verb,train,con,require,obviate
antsyn-noun-train-2012-O,0,7,noun,train,con,insulator,conductor
antsyn-adj-train-670-O,0,8,adj,train,ent,brilliant,magnificent
antsyn-verb-train-941-O,0,9,verb,train,con,attenuate,amplify
antsyn-adj-train-1224-O,0,0,adj,train,ent,awake,conscious
antsyn-noun-train-836-O,0,1,noun,train,ent,reform,correction
antsyn-noun-train-394-O,0,2,noun,train,ent,maintenance,assertion
antsyn-adj-val-265-O,0,3,adj,val,con,symmetrical,asymmetrical
antsyn-noun-train-2462-O,0,4,noun,train,con,student,teacher
antsyn-adj-train-1812-O,0,5,adj,train,con,independent,subordinate
antsyn-adj-train-4524-O,0,6,adj,train,con,uncomplicated,complicated
antsyn-verb-train-1465-O,0,7,verb,train,ent,screen,shield
antsyn-adj-test-1015-O,0,8,adj,test,con,amphibious,terrestrial
antsyn-noun-test-228-O,0,9,noun,test,ent,stem,bow
antsyn-adj-train-1638-O,0,0,adj,train,ent,severe,rough
antsyn-noun-test-955-O,0,1,noun,test,ent,pot,marijuana
antsyn-verb-train-1376-O,0,2,verb,train,con,protect,attack
antsyn-adj-train-4820-O,0,3,adj,train,con,heavy,gradual
antsyn-verb-train-1087-O,0,4,verb,train,con,hire,can
antsyn-adj-train-3047-O,0,5,adj,train,con,selfish,selfless
antsyn-adj-train-1825-O,0,6,adj,train,ent,obscure,humble
antsyn-noun-train-1630-O,0,7,noun,train,ent,buying,purchase
antsyn-verb-val-134-O,0,8,verb,val,con,agree,disagree
antsyn-noun-train-2816-O,0,9,noun,train,ent,deposition,precipitation
antsyn-noun-test-255-O,0,0,noun,test,ent,district,tract
antsyn-adj-train-2070-O,0,1,adj,train,con,plastic,elastic
antsyn-adj-test-907-O,0,2,adj,test,con,indifferent,important
antsyn-verb-train-1531-O,0,3,verb,train,con,complain,cheer
antsyn-verb-test-815-O,0,4,verb,test,con,cheer,kick
antsyn-noun-test-4-O,0,5,noun,test,ent,cause,ground
antsyn-adj-test-942-O,0,6,adj,test,ent,effective,dynamic
antsyn-adj-test-1376-O,0,7,adj,test,con,diffuse,hard
antsyn-noun-train-2015-O,0,8,noun,train,ent,animal,brute
antsyn-adj-test-668-O,0,9,adj,test,ent,young,ignorant
antsyn-verb-train-893-O,0,0,verb,train,ent,vandalise,vandalize
antsyn-noun-train-1211-O,0,1,noun,train,con,nearness,distance
antsyn-verb-test-901-O,0,2,verb,test,ent,engage,pursue
antsyn-verb-train-1543-O,0,3,verb,train,con,overstate,downplay
antsyn-adj-train-1764-O,0,4,adj,train,ent,heavy,weighty
antsyn-adj-train-2614-O,0,5,adj,train,ent,cold,passionless
antsyn-verb-train-1571-O,0,6,verb,train,ent,influence,persuade
antsyn-verb-test-813-O,0,7,verb,test,ent,compose,soothe
antsyn-noun-train-2637-O,0,8,noun,train,ent,luxation,dislocation
antsyn-adj-train-4416-O,0,9,adj,train,con,heavy,thin
antsyn-verb-test-205-O,0,0,verb,test,ent,lighten,light
antsyn-noun-train-2031-O,0,1,noun,train,con,inhibitor,activator
antsyn-adj-test-1924-O,0,2,adj,test,ent,open,exposed
antsyn-noun-train-17-O,0,3,noun,train,con,girl,son
antsyn-adj-train-4495-O,0,4,adj,train,con,living,dead
antsyn-verb-test-159-O,0,5,verb,test,con,miss,attend
antsyn-adj-train-5179-O,0,6,adj,train,con,scaly,smooth
antsyn-adj-train-2263-O,0,7,adj,train,ent,ingenious,intelligent
antsyn-adj-train-5556-O,0,8,adj,train,ent,big,bulky
antsyn-adj-train-1007-O,0,9,adj,train,ent,disgusting,offensive
antsyn-noun-test-717-O,0,0,noun,test,ent,cleaver,chopper
antsyn-adj-train-3097-O,0,1,adj,train,ent,colossal,enormous
antsyn-noun-train-2197-O,0,2,noun,train,ent,couple,united
antsyn-noun-train-2314-O,0,3,noun,train,con,diminution,increase
antsyn-noun-train-2424-O,0,4,noun,train,con,fate,freedom
antsyn-adj-train-5435-O,0,5,adj,train,con,cosmopolitan,provincial
antsyn-adj-train-5084-O,0,6,adj,train,con,convergent,divergent
antsyn-verb-train-684-O,0,7,verb,train,ent,ignite,kindle
antsyn-verb-train-2501-O,0,8,verb,train,con,muff,catch
antsyn-noun-train-286-O,0,9,noun,train,ent,center,focus
antsyn-verb-train-1238-O,0,0,verb,train,con,found,lose
antsyn-noun-train-2674-O,0,1,noun,train,con,encouragement,discouragement
antsyn-noun-train-2664-O,0,2,noun,train,con,present,future
antsyn-noun-train-2644-O,0,3,noun,train,ent,reading,interpretation
antsyn-verb-train-840-O,0,4,verb,train,con,mask,unmask
antsyn-noun-train-1957-O,0,5,noun,train,con,melody,discord
antsyn-adj-test-1185-O,0,6,adj,test,ent,tempting,attractive
antsyn-adj-train-887-O,0,7,adj,train,con,thin,wide
antsyn-adj-train-45-O,0,8,adj,train,ent,splendid,great
antsyn-verb-train-2399-O,0,9,verb,train,ent,oppress,violate
antsyn-noun-train-2334-O,0,0,noun,train,ent,feeling,impression
antsyn-noun-train-1668-O,0,1,noun,train,ent,optics,optic
antsyn-adj-test-719-O,0,2,adj,test,ent,evil,mischievous
antsyn-noun-train-338-O,0,3,noun,train,ent,militant,activist
antsyn-noun-train-1743-O,0,4,noun,train,ent,wine,intoxication
antsyn-verb-train-542-O,0,5,verb,train,con,release,detain
antsyn-verb-train-440-O,0,6,verb,train,con,fold,unfold
antsyn-noun-val-0-O,0,7,noun,val,ent,collateral,security
antsyn-noun-train-185-O,0,8,noun,train,ent,malaysia,malaya
antsyn-adj-train-2929-O,0,9,adj,train,con,accurate,incorrect
antsyn-adj-train-3022-O,0,0,adj,train,con,healthy,unhealthy
antsyn-adj-train-5230-O,0,1,adj,train,ent,former,erstwhile
antsyn-adj-train-3224-O,0,2,adj,train,con,unlawful,legal
antsyn-adj-test-330-O,0,3,adj,test,ent,first,primitive
antsyn-adj-train-3417-O,0,4,adj,train,ent,mighty,big
antsyn-verb-train-89-O,0,5,verb,train,ent,sting,burn
antsyn-adj-val-218-O,0,6,adj,val,con,fresh,dirty
antsyn-verb-train-2188-O,0,7,verb,train,ent,empathize,understand
antsyn-verb-train-305-O,0,8,verb,train,con,destroy,make
antsyn-noun-train-1784-O,0,9,noun,train,ent,infield,diamond
antsyn-adj-train-233-O,0,0,adj,train,ent,sparse,scattered
antsyn-adj-train-2821-O,0,1,adj,train,con,unstable,stable
antsyn-adj-train-405-O,0,2,adj,train,ent,grave,deep
antsyn-noun-test-472-O,0,3,noun,test,con,everything,nothing
antsyn-verb-test-723-O,0,4,verb,test,ent,confide,trust
antsyn-verb-train-1006-O,0,5,verb,train,con,disobey,obey
antsyn-verb-test-122-O,0,6,verb,test,con,erect,raze
antsyn-adj-train-1438-O,0,7,adj,train,ent,studious,bookish
antsyn-adj-val-249-O,0,8,adj,val,con,depressed,high
antsyn-adj-val-389-O,0,9,adj,val,con,tremendous,small
antsyn-verb-train-88-O,0,0,verb,train,con,swim,sink
antsyn-noun-train-242-O,0,1,noun,train,con,head,tail
antsyn-adj-test-479-O,0,2,adj,test,con,strong,powerless
antsyn-adj-train-3868-O,0,3,adj,train,con,unabridged,abridged
antsyn-adj-train-5085-O,0,4,adj,train,ent,ingenuous,innocent
antsyn-adj-train-2743-O,0,5,adj,train,ent,fearless,courageous
antsyn-verb-test-423-O,0,6,verb,test,con,scatter,collect
antsyn-verb-train-1891-O,0,7,verb,train,con,convict,discharge
antsyn-adj-train-270-O,0,8,adj,train,con,dim,light
antsyn-verb-test-771-O,0,9,verb,test,con,hold,differ
antsyn-noun-test-63-O,0,0,noun,test,con,deceleration,acceleration
antsyn-adj-train-147-O,0,1,adj,train,con,illicit,legal
antsyn-adj-train-4385-O,0,2,adj,train,ent,heavy,oppressive
antsyn-noun-train-2038-O,0,3,noun,train,con,outside,inside
antsyn-adj-val-342-O,0,4,adj,val,ent,recurrent,persistent
antsyn-noun-val-52-O,0,5,noun,val,con,possibility,impossibility
antsyn-adj-train-2844-O,0,6,adj,train,ent,dull,boring
antsyn-noun-train-2181-O,0,7,noun,train,ent,pollution,contamination
antsyn-adj-train-3031-O,0,8,adj,train,ent,evident,obvious
antsyn-adj-train-3548-O,0,9,adj,train,ent,questionable,uncertain
antsyn-adj-train-17-O,0,0,adj,train,ent,colloquial,informal
antsyn-adj-train-4200-O,0,1,adj,train,ent,drunk,drunken
antsyn-verb-train-894-O,0,2,verb,train,con,unfurl,roll
antsyn-noun-train-1838-O,0,3,noun,train,ent,likeness,portrait
antsyn-adj-train-3297-O,0,4,adj,train,con,smallish,large
antsyn-adj-train-299-O,0,5,adj,train,ent,renowned,celebrated
antsyn-adj-train-1126-O,0,6,adj,train,con,unskilled,skilled
antsyn-noun-test-339-O,0,7,noun,test,con,tails,head
antsyn-adj-test-1557-O,0,8,adj,test,con,atheistic,religious
antsyn-adj-train-4210-O,0,9,adj,train,ent,humorous,witty
antsyn-adj-train-3183-O,0,0,adj,train,ent,main,leading
antsyn-noun-test-964-O,0,1,noun,test,ent,lament,sorrow
antsyn-adj-train-854-O,0,2,adj,train,con,synthetic,analytical
antsyn-noun-train-683-O,0,3,noun,train,con,backhand,forehand
antsyn-noun-train-2712-O,0,4,noun,train,con,concentration,dispersion
antsyn-adj-test-1514-O,0,5,adj,test,con,idiosyncratic,common
antsyn-adj-train-4942-O,0,6,adj,train,ent,customary,usual
antsyn-adj-test-1141-O,0,7,adj,test,ent,contagious,infectious
antsyn-adj-train-4243-O,0,8,adj,train,con,white,dark
antsyn-adj-val-36-O,0,9,adj,val,ent,authoritarian,autocratic
antsyn-adj-test-1836-O,0,0,adj,test,ent,formal,precise
antsyn-noun-train-2662-O,0,1,noun,train,ent,staff,personnel
antsyn-noun-train-349-O,0,2,noun,train,ent,bell,chime
antsyn-noun-train-765-O,0,3,noun,train,con,retardation,acceleration
antsyn-noun-train-530-O,0,4,noun,train,ent,saddle,col
antsyn-noun-train-1841-O,0,5,noun,train,con,buff,debuff
antsyn-adj-train-2298-O,0,6,adj,train,ent,crucial,decisive
antsyn-verb-train-358-O,0,7,verb,train,ent,dwarf,shrink
antsyn-adj-train-2742-O,0,8,adj,train,con,required,optional
antsyn-noun-train-481-O,0,9,noun,train,con,fahrenheit,celsius
antsyn-adj-train-4344-O,0,0,adj,train,ent,clandestine,private
antsyn-adj-train-3545-O,0,1,adj,train,con,wide,accurate
antsyn-adj-test-1106-O,0,2,adj,test,ent,majestic,dignified
antsyn-adj-train-3093-O,0,3,adj,train,ent,icy,arctic
antsyn-adj-train-3854-O,0,4,adj,train,ent,concentrated,hard
antsyn-verb-train-1986-O,0,5,verb,train,ent,indicate,name
antsyn-noun-test-64-O,0,6,noun,test,ent,prefix,affix
antsyn-adj-train-4880-O,0,7,adj,train,con,confidential,public
antsyn-noun-train-270-O,0,8,noun,train,con,head,rear
antsyn-noun-test-407-O,0,9,noun,test,ent,break,discipline
antsyn-adj-test-614-O,0,0,adj,test,con,distinguishable,same
antsyn-noun-train-1536-O,0,1,noun,train,ent,overflow,inundation
antsyn-verb-train-387-O,0,2,verb,train,ent,drive,trip
antsyn-adj-test-277-O,0,3,adj,test,con,mental,material
antsyn-verb-train-1183-O,0,4,verb,train,con,unveil,veil
antsyn-noun-train-2504-O,0,5,noun,train,ent,august,aug
antsyn-adj-val-156-O,0,6,adj,val,ent,light,gay
antsyn-adj-train-5437-O,0,7,adj,train,con,compact,tall
antsyn-noun-test-496-O,0,8,noun,test,ent,smack,crack
antsyn-adj-train-4848-O,0,9,adj,train,con,farthest,near
antsyn-adj-test-1829-O,0,0,adj,test,ent,deep,thorough
antsyn-adj-train-2282-O,0,1,adj,train,con,poisonous,edible
antsyn-adj-test-1255-O,0,2,adj,test,con,dull,lively
antsyn-verb-test-802-O,0,3,verb,test,ent,propose,intend
antsyn-adj-test-1798-O,0,4,adj,test,ent,internal,national
antsyn-adj-train-5560-O,0,5,adj,train,con,more,less
antsyn-adj-test-542-O,0,6,adj,test,con,counterintuitive,intuitive
antsyn-noun-train-2024-O,0,7,noun,train,ent,inspection,examination
antsyn-adj-train-3270-O,0,8,adj,train,ent,foremost,first
antsyn-verb-train-19-O,0,9,verb,train,ent,range,reach
antsyn-verb-train-2114-O,0,0,verb,train,con,injure,preserve
antsyn-adj-train-368-O,0,1,adj,train,con,coloured,white
antsyn-adj-train-2189-O,0,2,adj,train,ent,modern,recent
antsyn-adj-train-4153-O,0,3,adj,train,con,meaningful,meaningless
antsyn-noun-test-288-O,0,4,noun,test,con,fils,pere
antsyn-noun-train-2566-O,0,5,noun,train,con,dispersion,density
antsyn-noun-train-274-O,0,6,noun,train,ent,michigan,chicago
antsyn-adj-train-4871-O,0,7,adj,train,ent,abrupt,sharp
antsyn-adj-test-53-O,0,8,adj,test,ent,male,bad
antsyn-adj-val-303-O,0,9,adj,val,con,small,superior
antsyn-noun-val-143-O,0,0,noun,val,ent,gas,petrol
antsyn-adj-val-192-O,0,1,adj,val,ent,contented,satisfied
antsyn-adj-train-2420-O,0,2,adj,train,ent,particular,distinguished
antsyn-noun-train-1857-O,0,3,noun,train,ent,complex,complication
antsyn-adj-train-221-O,0,4,adj,train,ent,scholastic,formal
antsyn-adj-train-4737-O,0,5,adj,train,con,argillaceous,arenaceous
antsyn-noun-train-404-O,0,6,noun,train,ent,justice,jurist
antsyn-noun-train-2324-O,0,7,noun,train,ent,registration,enrollment
antsyn-noun-train-1881-O,0,8,noun,train,ent,peak,crown
antsyn-adj-train-2203-O,0,9,adj,train,con,inshore,offshore
antsyn-noun-val-56-O,0,0,noun,val,ent,conduct,direction
antsyn-verb-train-1946-O,0,1,verb,train,ent,borrow,receive
antsyn-verb-test-734-O,0,2,verb,test,ent,open,dehisce
antsyn-adj-train-4079-O,0,3,adj,train,con,monogamous,polygamous
antsyn-adj-test-1351-O,0,4,adj,test,con,impartial,biased
antsyn-verb-train-871-O,0,5,verb,train,ent,result,effect
antsyn-adj-train-1098-O,0,6,adj,train,ent,infectious,contagious
antsyn-verb-test-900-O,0,7,verb,test,ent,administer,deal
antsyn-verb-train-1127-O,0,8,verb,train,ent,take,occupy
antsyn-adj-train-742-O,0,9,adj,train,ent,brief,summary
antsyn-adj-train-3438-O,0,0,adj,train,ent,median,average
antsyn-verb-test-156-O,0,1,verb,test,ent,assign,appoint
