pairid,split
00753_6#00753_6_6,train
00753_6#00753_6_7,train
00753_6#00753_6_8,train
00803_3#00803_3_1,train
00803_3#00803_3_2,train
00803_3#00803_3_3,train
00860_4#00860_4_1,train
00860_4#00860_4_2,train
00860_4#00860_4_3,train
00860_4#00860_4_4,train
00860_4#00860_4_5,train
00860_4#00860_4_6,train
00860_4#00860_4_7,train
00860_4#00860_4_8,train
00860_4#00860_4_9,train
00948_3#00948_3_1,train
00948_3#00948_3_3,train
00948_3#00948_3_4,train
00948_3#00948_3_5,train
00948_3#00948_3_6,train
00948_3#00948_3_7,train
00952_6#00952_6_1,train
00989_1#00989_1_1,train
00989_1#00989_1_2,train
00989_1#00989_1_3,train
00989_1#00989_1_4,train
01046_1#01046_1_1,train
01046_1#01046_1_2,train
01046_1#01046_1_3,train
01159_14#01159_14_1,train
01159_14#01159_14_2,train
01159_14#01159_14_3,train
00038_9#00038_9_1,train
00038_9#00038_9_2,train
00038_9#00038_9_3,train
00038_9#00038_9_4,train
00038_9#00038_9_5,train
00067_1#00067_1_1,train
00067_1#00067_1_2,train
00067_1#00067_1_3,train
00095_3#00095_3_1,train
00095_3#00095_3_2,train
00095_3#00095_3_3,train
00154_5#00154_5_1,train
00154_5#00154_5_2,train
00154_5#00154_5_3,train
00154_5#00154_5_4,train
00154_5#00154_5_5,train
00154_5#00154_5_6,train
00154_5#00154_5_7,train
00154_5#00154_5_8,train
00245_2#00245_2_1,train
00245_2#00245_2_10,train
00245_2#00245_2_11,train
00245_2#00245_2_12,train
00245_2#00245_2_2,train
00245_2#00245_2_3,train
00245_2#00245_2_4,train
00245_2#00245_2_5,train
00245_2#00245_2_6,train
00245_2#00245_2_7,train
00245_2#00245_2_8,train
00245_2#00245_2_9,train
00267_7#00267_7_1,train
00267_7#00267_7_2,train
00267_7#00267_7_3,train
00267_7#00267_7_4,train
00267_7#00267_7_5,train
00390_4#00390_4_2,train
00390_4#00390_4_3,train
00390_4#00390_4_5,train
00414_1#00414_1_1,train
00414_1#00414_1_10,train
00414_1#00414_1_11,train
00414_1#00414_1_12,train
00414_1#00414_1_2,train
00414_1#00414_1_3,train
00414_1#00414_1_4,train
00414_1#00414_1_5,train
00414_1#00414_1_6,train
00414_1#00414_1_7,train
00414_1#00414_1_8,train
00414_1#00414_1_9,train
00479_13#00479_13_1,train
00479_13#00479_13_2,train
00479_13#00479_13_3,train
00479_13#00479_13_4,train
00479_13#00479_13_5,train
00479_13#00479_13_6,train
00479_13#00479_13_7,train
00497_6#00497_6_12,train
00497_6#00497_6_13,train
00497_6#00497_6_15,train
00497_6#00497_6_16,train
00497_6#00497_6_17,train
00497_6#00497_6_18,train
00497_6#00497_6_19,train
00497_6#00497_6_4,train
00497_6#00497_6_6,train
00497_6#00497_6_8,train
00497_9#00497_9_1,train
00497_9#00497_9_10,train
00497_9#00497_9_11,train
00497_9#00497_9_12,train
00497_9#00497_9_13,train
00497_9#00497_9_14,train
00497_9#00497_9_15,train
00497_9#00497_9_18,train
00497_9#00497_9_19,train
00497_9#00497_9_2,train
00497_9#00497_9_20,train
00497_9#00497_9_21,train
00497_9#00497_9_22,train
00497_9#00497_9_23,train
00497_9#00497_9_24,train
00497_9#00497_9_3,train
00497_9#00497_9_4,train
00497_9#00497_9_7,train
00497_9#00497_9_8,train
00743_3#00743_3_1,train
00743_3#00743_3_2,train
00743_3#00743_3_3,train
00743_3#00743_3_4,train
00743_3#00743_3_5,train
00743_3#00743_3_6,train
00743_3#00743_3_7,train
00743_3#00743_3_8,train
00755_8#00755_8_1,train
00755_8#00755_8_2,train
00755_8#00755_8_3,train
00755_8#00755_8_4,train
00939_3#00939_3_1,train
00939_3#00939_3_10,train
00939_3#00939_3_11,train
00939_3#00939_3_12,train
00939_3#00939_3_13,train
00939_3#00939_3_14,train
00939_3#00939_3_15,train
00939_3#00939_3_2,train
00939_3#00939_3_3,train
00939_3#00939_3_4,train
00939_3#00939_3_5,train
00939_3#00939_3_6,train
00939_3#00939_3_7,train
00939_3#00939_3_8,train
00939_3#00939_3_9,train
00952_6#00952_6_10,train
00952_6#00952_6_11,train
00952_6#00952_6_12,train
00952_6#00952_6_13,train
00952_6#00952_6_14,train
00952_6#00952_6_15,train
00952_6#00952_6_16,train
00952_6#00952_6_17,train
00952_6#00952_6_2,train
00952_6#00952_6_3,train
00952_6#00952_6_4,train
00952_6#00952_6_5,train
00952_6#00952_6_6,train
00952_6#00952_6_7,train
00952_6#00952_6_8,train
00952_6#00952_6_9,train
00970_9#00970_9_1,train
00970_9#00970_9_10,train
00970_9#00970_9_11,train
00970_9#00970_9_2,train
00970_9#00970_9_3,train
00970_9#00970_9_4,train
00970_9#00970_9_5,train
00970_9#00970_9_6,train
00970_9#00970_9_7,train
00970_9#00970_9_8,train
00970_9#00970_9_9,train
01021_4#01021_4_1,train
01021_4#01021_4_10,train
01021_4#01021_4_11,train
01021_4#01021_4_12,train
01021_4#01021_4_2,train
01021_4#01021_4_3,train
01021_4#01021_4_4,train
01021_4#01021_4_5,train
01021_4#01021_4_6,train
01021_4#01021_4_7,train
01021_4#01021_4_8,train
01021_4#01021_4_9,train
01048_1#01048_1_1,train
01048_1#01048_1_2,train
01048_1#01048_1_3,train
01048_1#01048_1_4,train
01090_1#01090_1_1,train
01090_1#01090_1_2,train
01090_1#01090_1_3,train
01122_6#01122_6_1,train
01122_6#01122_6_2,train
01122_6#01122_6_3,train
01122_6#01122_6_4,train
01122_6#01122_6_5,train
01122_6#01122_6_6,train
01145_6#01145_6_1,train
01145_6#01145_6_2,train
01145_6#01145_6_4,train
01145_6#01145_6_5,train
01145_6#01145_6_6,train
01145_6#01145_6_7,train
01183_5#01183_5_1,train
01183_5#01183_5_10,train
01183_5#01183_5_11,train
01183_5#01183_5_12,train
01183_5#01183_5_2,train
01183_5#01183_5_3,train
01183_5#01183_5_4,train
01183_5#01183_5_5,train
01183_5#01183_5_6,train
01183_5#01183_5_7,train
01183_5#01183_5_8,train
01183_5#01183_5_9,train
00038_4#00038_4_1,train
00038_4#00038_4_10,train
00038_4#00038_4_11,train
00038_4#00038_4_12,train
00038_4#00038_4_13,train
00038_4#00038_4_2,train
00038_4#00038_4_3,train
00038_4#00038_4_4,train
00038_4#00038_4_5,train
00038_4#00038_4_6,train
00038_4#00038_4_7,train
00038_4#00038_4_8,train
00038_4#00038_4_9,train
00040_4#00040_4_1,train
00040_4#00040_4_2,train
00040_4#00040_4_3,train
00040_4#00040_4_4,train
00046_10#00046_10_1,train
00046_10#00046_10_2,train
00046_10#00046_10_3,train
00046_10#00046_10_4,train
00312_7#00312_7_1,train
00312_7#00312_7_2,train
00312_7#00312_7_3,train
00321_11#00321_11_1,train
00321_11#00321_11_2,train
00321_11#00321_11_3,train
00321_11#00321_11_4,train
00361_5#00361_5_1,train
00361_5#00361_5_2,train
00361_5#00361_5_3,train
00361_5#00361_5_4,train
00361_5#00361_5_5,train
00361_5#00361_5_6,train
00365_5#00365_5_1,train
00365_5#00365_5_2,train
00365_5#00365_5_3,train
00471_2#00471_2_1,train
00471_2#00471_2_2,train
00471_2#00471_2_3,train
00471_2#00471_2_4,train
00471_2#00471_2_5,train
00471_2#00471_2_6,train
00480_7#00480_7_1,train
00480_7#00480_7_2,train
00480_7#00480_7_3,train
00613_8#00613_8_1,train
00613_8#00613_8_2,train
00613_8#00613_8_3,train
00613_8#00613_8_4,train
00613_8#00613_8_5,train
00613_8#00613_8_6,train
00613_8#00613_8_7,train
00613_8#00613_8_8,train
00656_4#00656_4_1,train
00656_4#00656_4_2,train
00656_4#00656_4_3,train
00660_1#00660_1_1,train
00660_1#00660_1_10,train
00660_1#00660_1_11,train
00660_1#00660_1_2,train
00660_1#00660_1_3,train
00660_1#00660_1_4,train
00660_1#00660_1_5,train
00660_1#00660_1_6,train
00660_1#00660_1_7,train
00660_1#00660_1_8,train
00660_1#00660_1_9,train
00686_4#00686_4_1,train
00686_4#00686_4_2,train
00686_4#00686_4_3,train
00686_4#00686_4_4,train
00727_1#00727_1_1,train
00727_1#00727_1_2,train
00727_1#00727_1_3,train
00804_5#00804_5_1,train
00804_5#00804_5_2,train
00804_5#00804_5_3,train
00804_5#00804_5_4,train
00804_5#00804_5_5,train
00829_4#00829_4_1,train
00829_4#00829_4_2,train
00829_4#00829_4_3,train
00829_4#00829_4_4,train
00829_4#00829_4_5,train
00829_4#00829_4_6,train
00874_3#00874_3_1,train
00874_3#00874_3_2,train
00874_3#00874_3_3,train
00874_3#00874_3_4,train
00889_8#00889_8_1,train
00889_8#00889_8_2,train
00889_8#00889_8_3,train
00889_8#00889_8_4,train
00889_8#00889_8_5,train
00889_8#00889_8_6,train
00889_8#00889_8_7,train
00889_8#00889_8_8,train
00961_4#00961_4_1,train
00961_4#00961_4_2,train
00961_4#00961_4_3,train
00961_4#00961_4_4,train
00961_4#00961_4_5,train
00961_4#00961_4_6,train
00961_4#00961_4_7,train
00961_4#00961_4_8,train
00961_4#00961_4_9,train
01003_2#01003_2_1,train
01003_2#01003_2_2,train
01003_2#01003_2_3,train
01020_2#01020_2_1,train
01020_2#01020_2_2,train
01020_2#01020_2_3,train
01020_2#01020_2_4,train
01020_2#01020_2_5,train
01020_2#01020_2_6,train
01021_8#01021_8_1,train
01021_8#01021_8_10,train
01021_8#01021_8_11,train
01021_8#01021_8_12,train
01021_8#01021_8_2,train
01021_8#01021_8_3,train
01021_8#01021_8_4,train
01021_8#01021_8_5,train
01021_8#01021_8_6,train
01021_8#01021_8_7,train
01021_8#01021_8_8,train
01021_8#01021_8_9,train
01074_1#01074_1_1,train
01074_1#01074_1_2,train
01074_1#01074_1_3,train
01074_1#01074_1_4,train
01171_3#01171_3_1,train
01171_3#01171_3_2,train
01171_3#01171_3_3,train
01171_3#01171_3_4,train
01171_3#01171_3_5,train
01171_3#01171_3_6,train
01171_3#01171_3_7,train
01174_18#01174_18_1,train
01174_18#01174_18_2,train
01174_18#01174_18_3,train
01179_10#01179_10_1,train
01179_10#01179_10_10,train
01179_10#01179_10_11,train
01179_10#01179_10_12,train
01179_10#01179_10_2,train
01179_10#01179_10_3,train
01179_10#01179_10_4,train
01179_10#01179_10_5,train
01179_10#01179_10_6,train
01179_10#01179_10_7,train
01179_10#01179_10_8,train
01179_10#01179_10_9,train
01179_25#01179_25_1,train
01179_25#01179_25_2,train
01179_25#01179_25_3,train
01196_13#01196_13_1,train
01196_13#01196_13_2,train
01196_13#01196_13_3,train
01196_13#01196_13_4,train
01196_14#01196_14_1,train
01196_14#01196_14_2,train
01196_14#01196_14_3,train
01196_14#01196_14_4,train
01196_14#01196_14_5,train
01196_14#01196_14_6,train
00034_1#00034_1_1,train
00034_1#00034_1_2,train
00034_1#00034_1_3,train
00034_1#00034_1_4,train
00034_1#00034_1_5,train
00034_1#00034_1_6,train
00034_1#00034_1_7,train
00034_1#00034_1_8,train
00034_1#00034_1_9,train
00039_6#00039_6_1,train
00039_6#00039_6_2,train
00039_6#00039_6_3,train
00039_6#00039_6_4,train
00042_20#00042_20_1,train
00042_20#00042_20_10,train
00042_20#00042_20_11,train
00042_20#00042_20_12,train
00042_20#00042_20_2,train
00042_20#00042_20_3,train
00042_20#00042_20_4,train
00042_20#00042_20_5,train
00042_20#00042_20_6,train
00042_20#00042_20_7,train
00042_20#00042_20_8,train
00042_20#00042_20_9,train
00089_2#00089_2_1,train
00089_2#00089_2_2,train
00089_2#00089_2_3,train
00089_2#00089_2_4,train
00096_5#00096_5_1,train
00096_5#00096_5_2,train
00096_5#00096_5_3,train
00125_1#00125_1_1,train
00125_1#00125_1_2,train
00125_1#00125_1_3,train
00152_3#00152_3_1,train
00152_3#00152_3_2,train
00152_3#00152_3_4,train
00211_5#00211_5_1,train
00211_5#00211_5_10,train
00211_5#00211_5_11,train
00211_5#00211_5_12,train
00211_5#00211_5_2,train
00211_5#00211_5_3,train
00211_5#00211_5_4,train
00211_5#00211_5_5,train
00211_5#00211_5_6,train
00211_5#00211_5_7,train
00211_5#00211_5_8,train
00466_8#00466_8_1,train
00466_8#00466_8_2,train
00466_8#00466_8_3,train
00466_8#00466_8_4,train
00613_10#00613_10_1,train
00613_10#00613_10_2,train
00613_10#00613_10_3,train
00613_10#00613_10_4,train
00613_10#00613_10_5,train
00613_10#00613_10_6,train
00613_10#00613_10_7,train
00686_1#00686_1_1,train
00686_1#00686_1_2,train
00686_1#00686_1_3,train
00721_9#00721_9_1,train
00721_9#00721_9_2,train
00721_9#00721_9_3,train
00721_9#00721_9_4,train
00721_9#00721_9_5,train
00726_8#00726_8_1,train
00726_8#00726_8_10,train
00726_8#00726_8_11,train
00726_8#00726_8_12,train
00726_8#00726_8_15,train
00726_8#00726_8_17,train
00726_8#00726_8_18,train
00726_8#00726_8_19,train
00726_8#00726_8_2,train
00726_8#00726_8_20,train
00726_8#00726_8_21,train
00726_8#00726_8_22,train
00726_8#00726_8_23,train
00726_8#00726_8_24,train
00726_8#00726_8_25,train
00726_8#00726_8_26,train
00726_8#00726_8_27,train
00726_8#00726_8_28,train
00726_8#00726_8_29,train
00726_8#00726_8_31,train
00726_8#00726_8_32,train
00726_8#00726_8_34,train
00726_8#00726_8_35,train
00726_8#00726_8_36,train
00726_8#00726_8_39,train
00726_8#00726_8_4,train
00726_8#00726_8_40,train
00726_8#00726_8_42,train
00726_8#00726_8_43,train
00726_8#00726_8_5,train
00726_8#00726_8_6,train
00726_8#00726_8_7,train
00726_8#00726_8_9,train
00737_5#00737_5_1,train
00737_5#00737_5_2,train
00737_5#00737_5_3,train
00737_5#00737_5_4,train
00743_2#00743_2_1,train
00743_2#00743_2_2,train
00743_2#00743_2_3,train
00743_2#00743_2_4,train
00750_7#00750_7_1,train
00750_7#00750_7_2,train
00750_7#00750_7_3,train
00750_7#00750_7_4,train
00750_7#00750_7_5,train
00750_7#00750_7_6,train
00750_7#00750_7_7,train
00799_9#00799_9_1,train
00799_9#00799_9_2,train
00799_9#00799_9_3,train
00799_9#00799_9_4,train
00889_15#00889_15_1,train
00889_15#00889_15_2,train
00889_15#00889_15_3,train
00889_15#00889_15_4,train
00933_3#00933_3_1,train
00933_3#00933_3_2,train
00933_3#00933_3_3,train
00933_3#00933_3_4,train
00933_3#00933_3_5,train
00933_3#00933_3_6,train
00942_1#00942_1_1,train
00942_1#00942_1_2,train
00942_1#00942_1_3,train
00942_1#00942_1_4,train
01009_7#01009_7_1,train
01009_7#01009_7_2,train
01009_7#01009_7_3,train
01074_3#01074_3_1,train
01074_3#01074_3_2,train
01074_3#01074_3_3,train
01074_3#01074_3_4,train
01074_3#01074_3_5,train
01074_3#01074_3_6,train
01074_3#01074_3_7,train
01122_2#01122_2_1,train
01122_2#01122_2_2,train
01122_2#01122_2_3,train
01122_2#01122_2_4,train
01122_2#01122_2_5,train
01131_1#01131_1_1,train
01131_1#01131_1_2,train
01131_1#01131_1_3,train
01131_1#01131_1_4,train
01131_1#01131_1_5,train
01131_1#01131_1_6,train
01168_5#01168_5_1,train
01168_5#01168_5_2,train
01168_5#01168_5_3,train
01171_4#01171_4_1,train
01171_4#01171_4_2,train
01171_4#01171_4_3,train
01171_4#01171_4_4,train
01171_4#01171_4_5,train
01171_4#01171_4_6,train
01171_4#01171_4_7,train
01171_4#01171_4_8,train
01171_4#01171_4_9,train
01183_12#01183_12_1,train
01183_12#01183_12_2,train
01183_12#01183_12_3,train
01183_12#01183_12_4,train
01183_12#01183_12_5,train
01281_2#01281_2_1,train
01281_2#01281_2_2,train
01281_2#01281_2_3,train
00042_3#00042_3_1,train
00042_3#00042_3_2,train
00042_3#00042_3_3,train
00042_3#00042_3_4,train
00042_3#00042_3_5,train
00042_3#00042_3_6,train
00042_3#00042_3_7,train
00042_3#00042_3_8,train
00042_3#00042_3_9,train
00067_2#00067_2_1,train
00067_2#00067_2_2,train
00067_2#00067_2_3,train
00090_2#00090_2_1,train
00090_2#00090_2_3,train
00090_2#00090_2_4,train
00096_6#00096_6_1,train
00096_6#00096_6_2,train
00096_6#00096_6_3,train
00101_4#00101_4_1,train
00101_4#00101_4_2,train
00101_4#00101_4_3,train
00109_7#00109_7_1,train
00109_7#00109_7_2,train
00109_7#00109_7_3,train
00109_7#00109_7_4,train
00163_13#00163_13_1,train
00163_13#00163_13_10,train
00163_13#00163_13_11,train
00163_13#00163_13_12,train
00163_13#00163_13_13,train
00163_13#00163_13_14,train
00163_13#00163_13_15,train
00163_13#00163_13_16,train
00163_13#00163_13_2,train
00163_13#00163_13_3,train
00163_13#00163_13_4,train
00163_13#00163_13_5,train
00163_13#00163_13_6,train
00163_13#00163_13_7,train
00163_13#00163_13_8,train
00163_13#00163_13_9,train
00270_10#00270_10_1,train
00270_10#00270_10_10,train
00270_10#00270_10_11,train
00270_10#00270_10_12,train
00270_10#00270_10_13,train
00270_10#00270_10_14,train
00270_10#00270_10_2,train
00270_10#00270_10_3,train
00270_10#00270_10_4,train
00270_10#00270_10_5,train
00270_10#00270_10_7,train
00270_10#00270_10_8,train
00270_10#00270_10_9,train
00274_1#00274_1_1,train
00274_1#00274_1_2,train
00274_1#00274_1_3,train
00322_10#00322_10_1,train
00322_10#00322_10_2,train
00322_10#00322_10_3,train
00322_10#00322_10_4,train
00344_11#00344_11_1,train
00344_11#00344_11_2,train
00344_11#00344_11_4,train
00344_11#00344_11_6,train
00504_3#00504_3_1,train
00504_3#00504_3_2,train
00504_3#00504_3_3,train
00504_3#00504_3_4,train
00516_2#00516_2_1,train
00516_2#00516_2_3,train
00516_2#00516_2_4,train
00521_4#00521_4_1,train
00521_4#00521_4_2,train
00521_4#00521_4_3,train
00521_4#00521_4_4,train
00521_4#00521_4_5,train
00521_8#00521_8_1,train
00521_8#00521_8_2,train
00521_8#00521_8_3,train
00521_8#00521_8_4,train
00549_7#00549_7_1,train
00549_7#00549_7_10,train
00549_7#00549_7_11,train
00549_7#00549_7_2,train
00549_7#00549_7_3,train
00549_7#00549_7_4,train
00611_3#00611_3_1,train
00611_3#00611_3_2,train
00611_3#00611_3_3,train
00611_4#00611_4_1,train
00611_4#00611_4_2,train
00611_4#00611_4_3,train
00611_4#00611_4_4,train
00727_6#00727_6_1,train
00727_6#00727_6_10,train
00727_6#00727_6_11,train
00727_6#00727_6_12,train
00727_6#00727_6_13,train
00727_6#00727_6_2,train
00727_6#00727_6_3,train
00727_6#00727_6_4,train
00727_6#00727_6_5,train
00727_6#00727_6_6,train
00727_6#00727_6_7,train
00727_6#00727_6_8,train
00727_6#00727_6_9,train
00792_2#00792_2_1,train
00792_2#00792_2_10,train
00792_2#00792_2_2,train
00792_2#00792_2_3,train
00792_2#00792_2_4,train
00792_2#00792_2_5,train
00792_2#00792_2_8,train
00792_2#00792_2_9,train
00895_6#00895_6_1,train
00895_6#00895_6_2,train
00895_6#00895_6_3,train
00970_2#00970_2_1,train
00970_2#00970_2_2,train
00970_2#00970_2_3,train
00970_2#00970_2_4,train
00970_2#00970_2_5,train
00999_1#00999_1_1,train
00999_1#00999_1_2,train
00999_1#00999_1_3,train
01057_4#01057_4_1,train
01057_4#01057_4_3,train
01057_4#01057_4_4,train
01057_6#01057_6_2,train
01057_6#01057_6_3,train
01057_6#01057_6_5,train
01057_6#01057_6_6,train
01077_7#01077_7_1,train
01077_7#01077_7_2,train
01077_7#01077_7_3,train
01077_7#01077_7_4,train
01077_7#01077_7_5,train
01077_7#01077_7_6,train
01077_7#01077_7_7,train
01077_7#01077_7_8,train
01077_7#01077_7_9,train
01143_7#01143_7_1,train
01143_7#01143_7_2,train
01143_7#01143_7_3,train
01143_7#01143_7_4,train
01143_7#01143_7_5,train
01143_7#01143_7_6,train
01143_7#01143_7_7,train
01183_8#01183_8_1,train
01183_8#01183_8_2,train
01183_8#01183_8_3,train
01251_5#01251_5_1,train
01251_5#01251_5_2,train
01251_5#01251_5_3,train
00051_4#00051_4_1,train
00051_4#00051_4_2,train
00051_4#00051_4_3,train
00051_4#00051_4_4,train
00051_4#00051_4_5,train
00054_2#00054_2_1,train
00054_2#00054_2_2,train
00054_2#00054_2_3,train
00054_2#00054_2_4,train
00054_2#00054_2_5,train
00054_2#00054_2_6,train
00054_2#00054_2_7,train
00062_4#00062_4_1,train
00062_4#00062_4_10,train
00062_4#00062_4_11,train
00062_4#00062_4_12,train
00062_4#00062_4_13,train
00062_4#00062_4_14,train
00062_4#00062_4_15,train
00062_4#00062_4_2,train
00062_4#00062_4_3,train
00062_4#00062_4_4,train
00062_4#00062_4_5,train
00062_4#00062_4_6,train
00062_4#00062_4_7,train
00062_4#00062_4_8,train
00062_4#00062_4_9,train
00075_3#00075_3_1,train
00075_3#00075_3_2,train
00075_3#00075_3_3,train
00090_3#00090_3_1,train
00090_3#00090_3_2,train
00090_3#00090_3_3,train
00090_3#00090_3_4,train
00104_1#00104_1_1,train
00104_1#00104_1_2,train
00104_1#00104_1_3,train
00163_3#00163_3_1,train
00163_3#00163_3_2,train
00163_3#00163_3_3,train
00168_2#00168_2_1,train
00168_2#00168_2_2,train
00168_2#00168_2_3,train
00168_2#00168_2_4,train
00171_2#00171_2_1,train
00171_2#00171_2_10,train
00171_2#00171_2_2,train
00171_2#00171_2_3,train
00171_2#00171_2_4,train
00171_2#00171_2_5,train
00171_2#00171_2_6,train
00171_2#00171_2_7,train
00171_2#00171_2_8,train
00171_2#00171_2_9,train
00222_1#00222_1_1,train
00222_1#00222_1_2,train
00222_1#00222_1_3,train
00222_1#00222_1_4,train
00222_1#00222_1_5,train
00222_1#00222_1_6,train
00222_4#00222_4_1,train
00222_4#00222_4_2,train
00222_4#00222_4_3,train
00222_4#00222_4_4,train
00222_4#00222_4_5,train
00222_4#00222_4_6,train
00222_4#00222_4_7,train
00274_3#00274_3_1,train
00274_3#00274_3_2,train
00274_3#00274_3_3,train
00274_3#00274_3_4,train
00274_3#00274_3_5,train
00285_20#00285_20_1,train
00285_20#00285_20_2,train
00285_20#00285_20_3,train
00374_1#00374_1_1,train
00374_1#00374_1_2,train
00374_1#00374_1_3,train
00374_1#00374_1_4,train
00436_3#00436_3_1,train
00436_3#00436_3_2,train
00436_3#00436_3_3,train
00436_3#00436_3_4,train
00436_3#00436_3_5,train
00436_3#00436_3_6,train
00517_14#00517_14_1,train
00517_14#00517_14_2,train
00517_14#00517_14_3,train
00517_14#00517_14_4,train
00517_14#00517_14_5,train
00517_14#00517_14_6,train
00517_14#00517_14_7,train
00517_14#00517_14_8,train
00517_14#00517_14_9,train
00521_5#00521_5_1,train
00521_5#00521_5_2,train
00521_5#00521_5_3,train
00549_7#00549_7_5,train
00549_7#00549_7_6,train
00549_7#00549_7_7,train
00549_7#00549_7_8,train
00549_7#00549_7_9,train
00558_4#00558_4_1,train
00558_4#00558_4_2,train
00558_4#00558_4_3,train
00574_1#00574_1_1,train
00574_1#00574_1_2,train
00574_1#00574_1_3,train
00574_1#00574_1_4,train
00574_1#00574_1_5,train
00574_1#00574_1_6,train
00574_1#00574_1_7,train
00574_1#00574_1_8,train
00576_4#00576_4_1,train
00576_4#00576_4_2,train
00576_4#00576_4_3,train
00576_4#00576_4_4,train
00576_4#00576_4_5,train
00576_4#00576_4_6,train
00721_6#00721_6_1,train
00721_6#00721_6_2,train
00721_6#00721_6_3,train
00728_2#00728_2_1,train
00728_2#00728_2_2,train
00728_2#00728_2_3,train
00728_2#00728_2_4,train
00728_2#00728_2_5,train
00728_2#00728_2_6,train
00781_3#00781_3_1,train
00781_3#00781_3_2,train
00781_3#00781_3_3,train
00781_3#00781_3_4,train
00781_3#00781_3_5,train
00781_3#00781_3_6,train
00803_2#00803_2_1,train
00803_2#00803_2_2,train
00803_2#00803_2_3,train
00864_10#00864_10_1,train
00864_10#00864_10_2,train
00864_10#00864_10_3,train
00970_3#00970_3_1,train
00970_3#00970_3_2,train
00970_3#00970_3_3,train
00970_3#00970_3_4,train
00971_5#00971_5_1,train
00971_5#00971_5_10,train
00971_5#00971_5_2,train
00971_5#00971_5_3,train
00971_5#00971_5_4,train
00971_5#00971_5_6,train
00971_5#00971_5_7,train
00971_5#00971_5_8,train
00971_5#00971_5_9,train
00989_2#00989_2_1,train
00989_2#00989_2_2,train
00989_2#00989_2_3,train
00989_2#00989_2_4,train
00989_2#00989_2_5,train
01011_1#01011_1_1,train
01011_1#01011_1_2,train
01011_1#01011_1_3,train
01039_9#01039_9_1,train
01039_9#01039_9_2,train
01039_9#01039_9_3,train
01091_1#01091_1_1,train
01091_1#01091_1_2,train
01091_1#01091_1_3,train
01091_1#01091_1_4,train
01091_1#01091_1_5,train
01106_1#01106_1_1,train
01106_1#01106_1_10,train
01106_1#01106_1_3,train
01106_1#01106_1_4,train
01106_1#01106_1_5,train
01106_1#01106_1_7,train
01106_1#01106_1_9,train
01108_1#01108_1_1,train
01108_1#01108_1_2,train
01108_1#01108_1_3,train
01108_1#01108_1_4,train
01122_3#01122_3_1,train
01122_3#01122_3_2,train
01122_3#01122_3_3,train
01122_3#01122_3_4,train
01131_5#01131_5_1,train
01131_5#01131_5_2,train
01131_5#01131_5_3,train
01131_5#01131_5_4,train
01131_5#01131_5_5,train
01159_10#01159_10_1,train
01159_10#01159_10_2,train
01159_10#01159_10_3,train
00038_1#00038_1_1,train
00038_1#00038_1_2,train
00038_1#00038_1_3,train
00038_1#00038_1_4,train
00038_1#00038_1_5,train
00038_1#00038_1_6,train
00038_1#00038_1_7,train
00039_7#00039_7_1,train
00039_7#00039_7_2,train
00039_7#00039_7_3,train
00039_7#00039_7_4,train
00039_7#00039_7_5,train
00039_7#00039_7_6,train
00039_7#00039_7_7,train
00039_7#00039_7_8,train
00039_7#00039_7_9,train
00066_3#00066_3_1,train
00066_3#00066_3_2,train
00066_3#00066_3_3,train
00066_3#00066_3_4,train
00066_3#00066_3_5,train
00066_3#00066_3_6,train
00168_2#00168_2_5,train
00168_2#00168_2_6,train
00168_2#00168_2_7,train
00168_2#00168_2_8,train
00168_2#00168_2_9,train
00197_11#00197_11_1,train
00197_11#00197_11_10,train
00197_11#00197_11_11,train
00197_11#00197_11_12,train
00197_11#00197_11_2,train
00197_11#00197_11_3,train
00197_11#00197_11_4,train
00197_11#00197_11_5,train
00197_11#00197_11_6,train
00197_11#00197_11_7,train
00197_11#00197_11_8,train
00197_11#00197_11_9,train
00228_2#00228_2_1,train
00228_2#00228_2_3,train
00228_2#00228_2_4,train
00279_6#00279_6_1,train
00279_6#00279_6_2,train
00279_6#00279_6_3,train
00279_6#00279_6_4,train
00279_6#00279_6_5,train
00321_7#00321_7_1,train
00321_7#00321_7_2,train
00321_7#00321_7_3,train
00321_7#00321_7_4,train
00321_7#00321_7_5,train
00321_7#00321_7_7,train
00321_7#00321_7_8,train
00326_5#00326_5_1,train
00326_5#00326_5_2,train
00326_5#00326_5_3,train
00447_4#00447_4_1,train
00447_4#00447_4_2,train
00447_4#00447_4_3,train
00447_4#00447_4_4,train
00447_4#00447_4_5,train
00447_4#00447_4_6,train
00447_4#00447_4_7,train
00462_2#00462_2_1,train
00462_2#00462_2_2,train
00462_2#00462_2_3,train
00495_2#00495_2_1,train
00495_2#00495_2_10,train
00495_2#00495_2_11,train
00495_2#00495_2_12,train
00495_2#00495_2_2,train
00495_2#00495_2_3,train
00495_2#00495_2_4,train
00495_2#00495_2_5,train
00495_2#00495_2_6,train
00495_2#00495_2_7,train
00495_2#00495_2_8,train
00495_2#00495_2_9,train
00591_5#00591_5_1,train
00591_5#00591_5_2,train
00591_5#00591_5_3,train
00591_5#00591_5_4,train
00591_5#00591_5_5,train
00591_5#00591_5_6,train
00591_5#00591_5_7,train
00591_5#00591_5_8,train
00591_5#00591_5_9,train
00612_3#00612_3_1,train
00612_3#00612_3_2,train
00612_3#00612_3_3,train
00612_3#00612_3_4,train
00667_3#00667_3_1,train
00667_3#00667_3_3,train
