pairid,split
00691_2#00691_2_18,train
00691_2#00691_2_19,train
00691_2#00691_2_6,train
00767_9#00767_9_1,train
00767_9#00767_9_2,train
00767_9#00767_9_3,train
00767_9#00767_9_4,train
00767_9#00767_9_5,train
00793_3#00793_3_1,train
00793_3#00793_3_2,train
00793_3#00793_3_3,train
00793_3#00793_3_4,train
00793_3#00793_3_5,train
00817_1#00817_1_1,train
00817_1#00817_1_2,train
00817_1#00817_1_3,train
00817_1#00817_1_4,train
00817_1#00817_1_5,train
00817_1#00817_1_6,train
00817_1#00817_1_7,train
00817_1#00817_1_8,train
00833_2#00833_2_1,train
00833_2#00833_2_2,train
00833_2#00833_2_3,train
00865_3#00865_3_1,train
00865_3#00865_3_2,train
00865_3#00865_3_3,train
00875_2#00875_2_1,train
00875_2#00875_2_2,train
00875_2#00875_2_3,train
00875_2#00875_2_4,train
00875_2#00875_2_5,train
01101_5#01101_5_1,train
01101_5#01101_5_2,train
01101_5#01101_5_3,train
00016_13#00016_13_1,train
00016_13#00016_13_2,train
00016_13#00016_13_3,train
00016_13#00016_13_4,train
00112_11#00112_11_1,train
00112_11#00112_11_2,train
00112_11#00112_11_3,train
00230_8#00230_8_1,train
00230_8#00230_8_10,train
00230_8#00230_8_2,train
00230_8#00230_8_3,train
00230_8#00230_8_4,train
00230_8#00230_8_5,train
00230_8#00230_8_6,train
00230_8#00230_8_7,train
00230_8#00230_8_8,train
00230_8#00230_8_9,train
00246_11#00246_11_1,train
00246_11#00246_11_2,train
00246_11#00246_11_3,train
00246_11#00246_11_4,train
00246_11#00246_11_5,train
00246_11#00246_11_6,train
00465_5#00465_5_1,train
00465_5#00465_5_2,train
00465_5#00465_5_3,train
00465_5#00465_5_4,train
00465_5#00465_5_5,train
00465_5#00465_5_6,train
00465_5#00465_5_7,train
00496_1#00496_1_2,train
00496_1#00496_1_3,train
00544_4#00544_4_1,train
00544_4#00544_4_2,train
00544_4#00544_4_3,train
00544_4#00544_4_5,train
00544_4#00544_4_6,train
00544_4#00544_4_7,train
00632_4#00632_4_1,train
00632_4#00632_4_2,train
00632_4#00632_4_3,train
00632_4#00632_4_4,train
00632_4#00632_4_5,train
00632_4#00632_4_6,train
00632_4#00632_4_7,train
00645_12#00645_12_1,train
00645_12#00645_12_10,train
00645_12#00645_12_11,train
00645_12#00645_12_12,train
00645_12#00645_12_13,train
00645_12#00645_12_14,train
00645_12#00645_12_15,train
00645_12#00645_12_16,train
00645_12#00645_12_17,train
00645_12#00645_12_2,train
00645_12#00645_12_3,train
00645_12#00645_12_4,train
00645_12#00645_12_5,train
00645_12#00645_12_6,train
00645_12#00645_12_7,train
00645_12#00645_12_8,train
00645_12#00645_12_9,train
00695_16#00695_16_1,train
00695_16#00695_16_10,train
00695_16#00695_16_2,train
00695_16#00695_16_3,train
00695_16#00695_16_4,train
00695_16#00695_16_5,train
00695_16#00695_16_6,train
00695_16#00695_16_7,train
00695_16#00695_16_8,train
00695_16#00695_16_9,train
00729_2#00729_2_1,train
00729_2#00729_2_2,train
00729_2#00729_2_3,train
00729_2#00729_2_4,train
00729_2#00729_2_5,train
00729_2#00729_2_6,train
00773_3#00773_3_1,train
00773_3#00773_3_2,train
00773_3#00773_3_3,train
00788_2#00788_2_1,train
00788_2#00788_2_2,train
00788_2#00788_2_3,train
00788_2#00788_2_4,train
00788_2#00788_2_5,train
00880_5#00880_5_1,train
00880_5#00880_5_10,train
00880_5#00880_5_11,train
00880_5#00880_5_12,train
00880_5#00880_5_13,train
00880_5#00880_5_2,train
00880_5#00880_5_3,train
00880_5#00880_5_4,train
00880_5#00880_5_5,train
00880_5#00880_5_6,train
00880_5#00880_5_7,train
00880_5#00880_5_8,train
00880_5#00880_5_9,train
00924_5#00924_5_1,train
00924_5#00924_5_2,train
00924_5#00924_5_3,train
00924_5#00924_5_4,train
00924_5#00924_5_5,train
00925_7#00925_7_1,train
00925_7#00925_7_2,train
00925_7#00925_7_3,train
00925_7#00925_7_4,train
01002_2#01002_2_2,train
01002_2#01002_2_3,train
01002_2#01002_2_4,train
01002_2#01002_2_5,train
01002_2#01002_2_6,train
01002_2#01002_2_7,train
01002_6#01002_6_1,train
01002_6#01002_6_10,train
01002_6#01002_6_11,train
01002_6#01002_6_12,train
01002_6#01002_6_13,train
01002_6#01002_6_14,train
01002_6#01002_6_15,train
01002_6#01002_6_16,train
01002_6#01002_6_2,train
01002_6#01002_6_3,train
01002_6#01002_6_4,train
01002_6#01002_6_5,train
01002_6#01002_6_6,train
01002_6#01002_6_7,train
01002_6#01002_6_8,train
01002_6#01002_6_9,train
01012_15#01012_15_1,train
01012_15#01012_15_2,train
01012_15#01012_15_3,train
01012_15#01012_15_4,train
01026_3#01026_3_1,train
01026_3#01026_3_2,train
01026_3#01026_3_3,train
01026_3#01026_3_4,train
01026_3#01026_3_5,train
01026_3#01026_3_6,train
01026_3#01026_3_7,train
01026_3#01026_3_8,train
01026_3#01026_3_9,train
01220_5#01220_5_1,train
01220_5#01220_5_2,train
01220_5#01220_5_3,train
01222_2#01222_2_1,train
01222_2#01222_2_2,train
01222_2#01222_2_3,train
01222_2#01222_2_4,train
01222_2#01222_2_5,train
01222_2#01222_2_6,train
01222_2#01222_2_7,train
00007_3#00007_3_1,train
00007_3#00007_3_10,train
00007_3#00007_3_2,train
00007_3#00007_3_3,train
00007_3#00007_3_4,train
00007_3#00007_3_5,train
00007_3#00007_3_6,train
00007_3#00007_3_7,train
00007_3#00007_3_8,train
00007_3#00007_3_9,train
00016_12#00016_12_1,train
00016_12#00016_12_2,train
00016_12#00016_12_3,train
00016_12#00016_12_4,train
00016_12#00016_12_5,train
00016_1#00016_1_1,train
00016_1#00016_1_2,train
00016_1#00016_1_3,train
00016_1#00016_1_4,train
00016_1#00016_1_5,train
00213_7#00213_7_1,train
00213_7#00213_7_10,train
00213_7#00213_7_11,train
00213_7#00213_7_13,train
00213_7#00213_7_14,train
00213_7#00213_7_15,train
00213_7#00213_7_16,train
00213_7#00213_7_18,train
00213_7#00213_7_19,train
00213_7#00213_7_20,train
00213_7#00213_7_21,train
00213_7#00213_7_3,train
00213_7#00213_7_4,train
00213_7#00213_7_5,train
00213_7#00213_7_7,train
00213_7#00213_7_9,train
00221_1#00221_1_1,train
00221_1#00221_1_3,train
00221_1#00221_1_4,train
00221_1#00221_1_5,train
00221_1#00221_1_6,train
00272_15#00272_15_1,train
00272_15#00272_15_2,train
00272_15#00272_15_3,train
00272_15#00272_15_4,train
00272_15#00272_15_5,train
00272_15#00272_15_6,train
00272_15#00272_15_7,train
00409_1#00409_1_1,train
00409_1#00409_1_10,train
00409_1#00409_1_12,train
00409_1#00409_1_13,train
00409_1#00409_1_14,train
00409_1#00409_1_16,train
00409_1#00409_1_17,train
00409_1#00409_1_2,train
00409_1#00409_1_4,train
00409_1#00409_1_5,train
00409_1#00409_1_6,train
00409_1#00409_1_7,train
00409_1#00409_1_8,train
00409_1#00409_1_9,train
00547_5#00547_5_1,train
00547_5#00547_5_2,train
00547_5#00547_5_3,train
00547_5#00547_5_4,train
00562_2#00562_2_1,train
00562_2#00562_2_2,train
00562_2#00562_2_3,train
00562_2#00562_2_4,train
00562_2#00562_2_5,train
00562_2#00562_2_6,train
00562_2#00562_2_7,train
00586_7#00586_7_1,train
00586_7#00586_7_2,train
00586_7#00586_7_3,train
00586_7#00586_7_4,train
00586_7#00586_7_5,train
00618_8#00618_8_1,train
00618_8#00618_8_2,train
00618_8#00618_8_3,train
00618_8#00618_8_4,train
00618_8#00618_8_5,train
00618_8#00618_8_6,train
00825_5#00825_5_1,train
00825_5#00825_5_2,train
00825_5#00825_5_3,train
00825_5#00825_5_4,train
00825_5#00825_5_7,train
00825_5#00825_5_8,train
01030_3#01030_3_1,train
01030_3#01030_3_10,train
01030_3#01030_3_2,train
01030_3#01030_3_3,train
01030_3#01030_3_4,train
01030_3#01030_3_5,train
01030_3#01030_3_6,train
01030_3#01030_3_7,train
01030_3#01030_3_8,train
01030_3#01030_3_9,train
01127_7#01127_7_1,train
01127_7#01127_7_2,train
01127_7#01127_7_3,train
01127_7#01127_7_4,train
01148_1#01148_1_1,train
01148_1#01148_1_2,train
01148_1#01148_1_3,train
01192_3#01192_3_1,train
01192_3#01192_3_2,train
01192_3#01192_3_3,train
01192_3#01192_3_4,train
01192_3#01192_3_5,train
01192_3#01192_3_6,train
01192_3#01192_3_7,train
00016_1#00016_1_6,train
00049_4#00049_4_1,train
00049_4#00049_4_2,train
00049_4#00049_4_3,train
00049_4#00049_4_4,train
00049_4#00049_4_5,train
00049_4#00049_4_6,train
00049_4#00049_4_7,train
00049_4#00049_4_8,train
00196_7#00196_7_1,train
00196_7#00196_7_2,train
00196_7#00196_7_3,train
00196_7#00196_7_4,train
00272_13#00272_13_1,train
00272_13#00272_13_10,train
00272_13#00272_13_11,train
00272_13#00272_13_12,train
00272_13#00272_13_13,train
00272_13#00272_13_14,train
00272_13#00272_13_15,train
00272_13#00272_13_16,train
00272_13#00272_13_17,train
00272_13#00272_13_2,train
00272_13#00272_13_3,train
00272_13#00272_13_4,train
00272_13#00272_13_5,train
00272_13#00272_13_6,train
00272_13#00272_13_7,train
00272_13#00272_13_8,train
00272_13#00272_13_9,train
00510_3#00510_3_1,train
00510_3#00510_3_2,train
00510_3#00510_3_3,train
00510_3#00510_3_4,train
00510_3#00510_3_5,train
00510_3#00510_3_6,train
00562_6#00562_6_1,train
00562_6#00562_6_2,train
00562_6#00562_6_3,train
00562_6#00562_6_4,train
00562_6#00562_6_5,train
00562_6#00562_6_6,train
00562_6#00562_6_7,train
00677_5#00677_5_1,train
00677_5#00677_5_2,train
00677_5#00677_5_3,train
00677_5#00677_5_4,train
00677_5#00677_5_5,train
00677_5#00677_5_6,train
00677_5#00677_5_7,train
00677_5#00677_5_8,train
00677_5#00677_5_9,train
00677_6#00677_6_1,train
00677_6#00677_6_2,train
00677_6#00677_6_3,train
00715_4#00715_4_1,train
00715_4#00715_4_2,train
00715_4#00715_4_3,train
00758_6#00758_6_1,train
00758_6#00758_6_2,train
00758_6#00758_6_3,train
00842_8#00842_8_1,train
00842_8#00842_8_2,train
00842_8#00842_8_3,train
00842_8#00842_8_4,train
00865_6#00865_6_1,train
00865_6#00865_6_2,train
00865_6#00865_6_3,train
00865_6#00865_6_4,train
00875_8#00875_8_1,train
00875_8#00875_8_2,train
00875_8#00875_8_3,train
00875_8#00875_8_4,train
00875_8#00875_8_5,train
00875_8#00875_8_6,train
00875_8#00875_8_7,train
00915_8#00915_8_11,train
00915_8#00915_8_12,train
00915_8#00915_8_15,train
00915_8#00915_8_16,train
00915_8#00915_8_19,train
00915_8#00915_8_4,train
00915_8#00915_8_6,train
00915_8#00915_8_7,train
00915_8#00915_8_8,train
00925_4#00925_4_1,train
00925_4#00925_4_2,train
00925_4#00925_4_3,train
00925_4#00925_4_4,train
00925_4#00925_4_5,train
00925_4#00925_4_6,train
00925_4#00925_4_7,train
00925_4#00925_4_8,train
00930_6#00930_6_1,train
00930_6#00930_6_10,train
00930_6#00930_6_11,train
00930_6#00930_6_12,train
00930_6#00930_6_13,train
00930_6#00930_6_14,train
00930_6#00930_6_2,train
00930_6#00930_6_3,train
00930_6#00930_6_4,train
00930_6#00930_6_5,train
00930_6#00930_6_6,train
00930_6#00930_6_7,train
00930_6#00930_6_8,train
00930_6#00930_6_9,train
01067_4#01067_4_1,train
01067_4#01067_4_2,train
01067_4#01067_4_3,train
01067_4#01067_4_4,train
01067_4#01067_4_5,train
01067_4#01067_4_6,train
01067_4#01067_4_7,train
01067_4#01067_4_8,train
01067_4#01067_4_9,train
01127_1#01127_1_1,train
01127_1#01127_1_10,train
01127_1#01127_1_2,train
01127_1#01127_1_3,train
01127_1#01127_1_4,train
01127_1#01127_1_5,train
01127_1#01127_1_6,train
01127_1#01127_1_7,train
01127_1#01127_1_8,train
01127_1#01127_1_9,train
01151_9#01151_9_1,train
01151_9#01151_9_2,train
01151_9#01151_9_3,train
01151_9#01151_9_4,train
01151_9#01151_9_5,train
00009_4#00009_4_2,train
00009_4#00009_4_3,train
00009_4#00009_4_4,train
00035_6#00035_6_1,train
00035_6#00035_6_2,train
00035_6#00035_6_3,train
00035_6#00035_6_4,train
00035_6#00035_6_5,train
00035_6#00035_6_6,train
00113_4#00113_4_1,train
00113_4#00113_4_2,train
00113_4#00113_4_3,train
00113_4#00113_4_4,train
00113_4#00113_4_5,train
00113_8#00113_8_1,train
00113_8#00113_8_2,train
00113_8#00113_8_3,train
00113_8#00113_8_4,train
00446_7#00446_7_1,train
00446_7#00446_7_2,train
00446_7#00446_7_3,train
00446_7#00446_7_4,train
00448_1#00448_1_1,train
00448_1#00448_1_10,train
00448_1#00448_1_11,train
00527_1#00527_1_1,train
00527_1#00527_1_10,train
00527_1#00527_1_2,train
00527_1#00527_1_3,train
00527_1#00527_1_4,train
00527_1#00527_1_5,train
00527_1#00527_1_6,train
00527_1#00527_1_7,train
00527_1#00527_1_8,train
00603_1#00603_1_1,train
00603_1#00603_1_2,train
00603_1#00603_1_3,train
00603_1#00603_1_4,train
00607_15#00607_15_1,train
00607_15#00607_15_2,train
00607_15#00607_15_3,train
00607_15#00607_15_4,train
00607_15#00607_15_5,train
00607_16#00607_16_1,train
00607_16#00607_16_2,train
00607_16#00607_16_3,train
00607_16#00607_16_4,train
00607_16#00607_16_5,train
00607_16#00607_16_6,train
00607_16#00607_16_7,train
00607_16#00607_16_8,train
00607_16#00607_16_9,train
00607_3#00607_3_1,train
00607_3#00607_3_10,train
00607_3#00607_3_11,train
00607_3#00607_3_12,train
00607_3#00607_3_2,train
00607_3#00607_3_3,train
00607_3#00607_3_4,train
00607_3#00607_3_5,train
00607_3#00607_3_6,train
00607_3#00607_3_7,train
00607_3#00607_3_8,train
00607_3#00607_3_9,train
00648_7#00648_7_1,train
00648_7#00648_7_2,train
00648_7#00648_7_3,train
00648_7#00648_7_4,train
00648_7#00648_7_5,train
00648_7#00648_7_6,train
00669_1#00669_1_1,train
00669_1#00669_1_2,train
00669_1#00669_1_3,train
00669_1#00669_1_4,train
00691_6#00691_6_1,train
00691_6#00691_6_2,train
00691_6#00691_6_3,train
00691_6#00691_6_4,train
00691_6#00691_6_5,train
00691_6#00691_6_6,train
00691_6#00691_6_7,train
00691_6#00691_6_8,train
00691_6#00691_6_9,train
00732_1#00732_1_2,train
00732_1#00732_1_3,train
00732_1#00732_1_4,train
00732_1#00732_1_6,train
00732_1#00732_1_7,train
00825_6#00825_6_10,train
00825_6#00825_6_11,train
00825_6#00825_6_4,train
00825_6#00825_6_8,train
00833_4#00833_4_1,train
00833_4#00833_4_2,train
00833_4#00833_4_3,train
00925_2#00925_2_1,train
00925_2#00925_2_2,train
00925_2#00925_2_3,train
00925_2#00925_2_4,train
00925_2#00925_2_5,train
01000_2#01000_2_1,train
01000_2#01000_2_2,train
01000_2#01000_2_3,train
01000_2#01000_2_4,train
01000_2#01000_2_5,train
01000_2#01000_2_6,train
01000_2#01000_2_7,train
01101_4#01101_4_1,train
01101_4#01101_4_2,train
01101_4#01101_4_3,train
01101_4#01101_4_4,train
01250_4#01250_4_1,train
01250_4#01250_4_10,train
01250_4#01250_4_11,train
01250_4#01250_4_12,train
01250_4#01250_4_2,train
01250_4#01250_4_3,train
01250_4#01250_4_4,train
01250_4#01250_4_5,train
01250_4#01250_4_6,train
01250_4#01250_4_7,train
01250_4#01250_4_8,train
01250_4#01250_4_9,train
00063_1#00063_1_1,train
00063_1#00063_1_2,train
00063_1#00063_1_3,train
00063_1#00063_1_4,train
00063_2#00063_2_1,train
00063_2#00063_2_2,train
00063_2#00063_2_3,train
00063_2#00063_2_4,train
00087_4#00087_4_1,train
00087_4#00087_4_2,train
00087_4#00087_4_3,train
00087_4#00087_4_4,train
00087_4#00087_4_5,train
00126_12#00126_12_1,train
00126_12#00126_12_2,train
00126_12#00126_12_3,train
00126_12#00126_12_4,train
00126_1#00126_1_1,train
00126_1#00126_1_2,train
00126_1#00126_1_3,train
00175_3#00175_3_1,train
00175_3#00175_3_2,train
00175_3#00175_3_3,train
00175_3#00175_3_4,train
00175_3#00175_3_5,train
00196_11#00196_11_1,train
00196_11#00196_11_2,train
00196_11#00196_11_3,train
00196_11#00196_11_4,train
00257_7#00257_7_1,train
00257_7#00257_7_2,train
00257_7#00257_7_3,train
00257_7#00257_7_4,train
00257_7#00257_7_5,train
00258_1#00258_1_1,train
00258_1#00258_1_2,train
00258_1#00258_1_3,train
00258_1#00258_1_4,train
00258_1#00258_1_5,train
00258_1#00258_1_6,train
00354_6#00354_6_1,train
00354_6#00354_6_2,train
00354_6#00354_6_3,train
00389_4#00389_4_1,train
00389_4#00389_4_2,train
00389_4#00389_4_3,train
00389_4#00389_4_4,train
00389_4#00389_4_5,train
00389_4#00389_4_6,train
00389_4#00389_4_7,train
00389_4#00389_4_8,train
00389_4#00389_4_9,train
00417_4#00417_4_1,train
00417_4#00417_4_2,train
00417_4#00417_4_3,train
00417_4#00417_4_4,train
00417_4#00417_4_5,train
00417_4#00417_4_6,train
00448_1#00448_1_2,train
00448_1#00448_1_3,train
00448_1#00448_1_4,train
00448_1#00448_1_5,train
00448_1#00448_1_6,train
00448_1#00448_1_7,train
00448_1#00448_1_8,train
00448_1#00448_1_9,train
00505_2#00505_2_2,train
00505_2#00505_2_3,train
00505_2#00505_2_4,train
00505_2#00505_2_5,train
00505_2#00505_2_6,train
00505_2#00505_2_7,train
00587_1#00587_1_1,train
00587_1#00587_1_2,train
00587_1#00587_1_3,train
00587_1#00587_1_4,train
00607_4#00607_4_1,train
00607_4#00607_4_2,train
00607_4#00607_4_3,train
00607_4#00607_4_4,train
00607_4#00607_4_5,train
00607_4#00607_4_6,train
00607_4#00607_4_7,train
00607_4#00607_4_8,train
00653_4#00653_4_1,train
00653_4#00653_4_2,train
00653_4#00653_4_3,train
00653_4#00653_4_4,train
00695_14#00695_14_1,train
00695_14#00695_14_2,train
00695_14#00695_14_3,train
00695_14#00695_14_4,train
00695_14#00695_14_5,train
00695_14#00695_14_6,train
00695_14#00695_14_7,train
00695_14#00695_14_8,train
00695_14#00695_14_9,train
00894_7#00894_7_1,train
00894_7#00894_7_2,train
00894_7#00894_7_3,train
00894_7#00894_7_4,train
00894_7#00894_7_5,train
00894_7#00894_7_6,train
00894_7#00894_7_7,train
01000_1#01000_1_1,train
01000_1#01000_1_2,train
01000_1#01000_1_3,train
01000_1#01000_1_4,train
01014_4#01014_4_1,train
01014_4#01014_4_2,train
01014_4#01014_4_3,train
01014_4#01014_4_4,train
01014_4#01014_4_5,train
01014_4#01014_4_6,train
01014_4#01014_4_7,train
01014_4#01014_4_8,train
01014_4#01014_4_9,train
01014_9#01014_9_1,train
01014_9#01014_9_2,train
01014_9#01014_9_3,train
01014_9#01014_9_6,train
01073_10#01073_10_1,train
01073_10#01073_10_2,train
01073_10#01073_10_3,train
01073_10#01073_10_4,train
01073_10#01073_10_5,train
01112_1#01112_1_1,train
01112_1#01112_1_2,train
01112_1#01112_1_3,train
01112_1#01112_1_4,train
01112_1#01112_1_5,train
01112_1#01112_1_6,train
01112_1#01112_1_7,train
01132_1#01132_1_1,train
01132_1#01132_1_2,train
01132_1#01132_1_3,train
01132_1#01132_1_4,train
01132_1#01132_1_5,train
01194_3#01194_3_1,train
01194_3#01194_3_2,train
01194_3#01194_3_3,train
01194_3#01194_3_4,train
01194_3#01194_3_5,train
00174_2#00174_2_1,train
00174_2#00174_2_2,train
00174_2#00174_2_3,train
00187_3#00187_3_1,train
00187_3#00187_3_2,train
00187_3#00187_3_3,train
00230_6#00230_6_1,train
00230_6#00230_6_2,train
00230_6#00230_6_3,train
00230_6#00230_6_4,train
00230_6#00230_6_5,train
00231_2#00231_2_1,train
00231_2#00231_2_2,train
00231_2#00231_2_3,train
00231_2#00231_2_4,train
00275_1#00275_1_1,train
00275_1#00275_1_2,train
00275_1#00275_1_3,train
00347_2#00347_2_1,train
00347_2#00347_2_2,train
00347_2#00347_2_3,train
00347_2#00347_2_4,train
00347_2#00347_2_5,train
00347_2#00347_2_6,train
00347_2#00347_2_7,train
00347_2#00347_2_8,train
00347_2#00347_2_9,train
00446_3#00446_3_1,train
00446_3#00446_3_2,train
00446_3#00446_3_3,train
00446_3#00446_3_4,train
00481_2#00481_2_1,train
00481_2#00481_2_2,train
00481_2#00481_2_3,train
00481_2#00481_2_4,train
00490_1#00490_1_1,train
00490_1#00490_1_2,train
00490_1#00490_1_3,train
00490_1#00490_1_4,train
00632_8#00632_8_1,train
00632_8#00632_8_2,train
00632_8#00632_8_3,train
00632_8#00632_8_4,train
00632_8#00632_8_5,train
00695_11#00695_11_1,train
00695_11#00695_11_2,train
00695_11#00695_11_3,train
00695_11#00695_11_4,train
00695_11#00695_11_5,train
00695_11#00695_11_7,train
00695_11#00695_11_8,train
00782_14#00782_14_1,train
00782_14#00782_14_10,train
00782_14#00782_14_11,train
00782_14#00782_14_12,train
00782_14#00782_14_13,train
00782_14#00782_14_14,train
00782_14#00782_14_2,train
00782_14#00782_14_3,train
00782_14#00782_14_4,train
00782_14#00782_14_5,train
00782_14#00782_14_6,train
00782_14#00782_14_7,train
00782_14#00782_14_8,train
00782_14#00782_14_9,train
00817_8#00817_8_1,train
00817_8#00817_8_2,train
00817_8#00817_8_3,train
00924_1#00924_1_1,train
00924_1#00924_1_2,train
00924_1#00924_1_3,train
00924_1#00924_1_4,train
01012_11#01012_11_1,train
01012_11#01012_11_2,train
01012_11#01012_11_3,train
01012_11#01012_11_4,train
01012_11#01012_11_5,train
01127_4#01127_4_1,train
01127_4#01127_4_2,train
01127_4#01127_4_3,train
01127_4#01127_4_4,train
01127_4#01127_4_5,train
01127_4#01127_4_6,train
01156_5#01156_5_1,train
01156_5#01156_5_2,train
01156_5#01156_5_3,train
01156_5#01156_5_4,train
01156_5#01156_5_5,train
01161_2#01161_2_1,train
01161_2#01161_2_2,train
01161_2#01161_2_4,train
01161_2#01161_2_5,train
01192_1#01192_1_1,train
01192_1#01192_1_2,train
01192_1#01192_1_3,train
01192_1#01192_1_4,train
01220_8#01220_8_1,train
01220_8#01220_8_2,train
01220_8#01220_8_3,train
01220_8#01220_8_4,train
01250_9#01250_9_1,train
01250_9#01250_9_2,train
01250_9#01250_9_3,train
01250_9#01250_9_4,train
01250_9#01250_9_5,train
01250_9#01250_9_6,train
00175_6#00175_6_1,train
00175_6#00175_6_2,train
00175_6#00175_6_4,train
00187_9#00187_9_1,train
00187_9#00187_9_2,train
00187_9#00187_9_3,train
00231_8#00231_8_1,train
00231_8#00231_8_10,train
00231_8#00231_8_11,train
00231_8#00231_8_2,train
00231_8#00231_8_3,train
00231_8#00231_8_4,train
00231_8#00231_8_5,train
00231_8#00231_8_6,train
00231_8#00231_8_7,train
00231_8#00231_8_8,train
00231_8#00231_8_9,train
00257_11#00257_11_1,train
00257_11#00257_11_2,train
00257_11#00257_11_3,train
00257_11#00257_11_4,train
00257_11#00257_11_5,train
00448_9#00448_9_1,train
00448_9#00448_9_2,train
00448_9#00448_9_3,train
00448_9#00448_9_4,train
00505_9#00505_9_1,train
00505_9#00505_9_2,train
00505_9#00505_9_4,train
00519_11#00519_11_1,train
00519_11#00519_11_2,train
00519_11#00519_11_3,train
00543_3#00543_3_1,train
00543_3#00543_3_2,train
00543_3#00543_3_3,train
00543_3#00543_3_4,train
00543_3#00543_3_5,train
00543_3#00543_3_6,train
00543_3#00543_3_7,train
00594_2#00594_2_1,train
00594_2#00594_2_2,train
00594_2#00594_2_3,train
00594_2#00594_2_4,train
00643_3#00643_3_1,train
00643_3#00643_3_2,train
00643_3#00643_3_3,train
00643_3#00643_3_4,train
00645_3#00645_3_1,train
00645_3#00645_3_10,train
00645_3#00645_3_11,train
00645_3#00645_3_12,train
00645_3#00645_3_2,train
00645_3#00645_3_3,train
00645_3#00645_3_4,train
00645_3#00645_3_5,train
00645_3#00645_3_6,train
00645_3#00645_3_7,train
00645_3#00645_3_8,train
00645_3#00645_3_9,train
00669_5#00669_5_1,train
00669_5#00669_5_2,train
00669_5#00669_5_3,train
00669_5#00669_5_4,train
00669_5#00669_5_5,train
00767_8#00767_8_1,train
00767_8#00767_8_2,train
00767_8#00767_8_3,train
00767_8#00767_8_4,train
00767_8#00767_8_5,train
00767_8#00767_8_6,train
00817_4#00817_4_1,train
00817_4#00817_4_10,train
00817_4#00817_4_11,train
00817_4#00817_4_2,train
00817_4#00817_4_3,train
00817_4#00817_4_4,train
00817_4#00817_4_5,train
00817_4#00817_4_6,train
00817_4#00817_4_7,train
00817_4#00817_4_8,train
00817_4#00817_4_9,train
00865_1#00865_1_1,train
00865_1#00865_1_2,train
00865_1#00865_1_3,train
00865_1#00865_1_4,train
00956_1#00956_1_1,train
00956_1#00956_1_2,train
00956_1#00956_1_3,train
01012_13#01012_13_1,train
01012_13#01012_13_2,train
01012_13#01012_13_3,train
01012_13#01012_13_4,train
01012_13#01012_13_5,train
01012_13#01012_13_6,train
01169_7#01169_7_1,train
01169_7#01169_7_10,train
01169_7#01169_7_11,train
01169_7#01169_7_12,train
01169_7#01169_7_13,train
01169_7#01169_7_2,train
01169_7#01169_7_3,train
01169_7#01169_7_4,train
01169_7#01169_7_5,train
01169_7#01169_7_6,train
01169_7#01169_7_7,train
01169_7#01169_7_8,train
01169_7#01169_7_9,train
01181_4#01181_4_1,train
01181_4#01181_4_2,train
01181_4#01181_4_3,train
00007_4#00007_4_1,train
00007_4#00007_4_2,train
00007_4#00007_4_3,train
00007_4#00007_4_4,train
00016_3#00016_3_10,train
00016_3#00016_3_2,train
00016_3#00016_3_4,train
00016_3#00016_3_5,train
00016_3#00016_3_6,train
00016_3#00016_3_7,train
00016_3#00016_3_8,train
00016_3#00016_3_9,train
00087_2#00087_2_1,train
00087_2#00087_2_2,train
00087_2#00087_2_3,train
00290_11#00290_11_1,train
00290_11#00290_11_2,train
00290_11#00290_11_3,train
00302_1#00302_1_2,train
00302_1#00302_1_3,train
00302_1#00302_1_4,train
00397_8#00397_8_1,train
00397_8#00397_8_2,train
00397_8#00397_8_3,train
00397_8#00397_8_4,train
00397_8#00397_8_5,train
00458_6#00458_6_1,train
00458_6#00458_6_10,train
00458_6#00458_6_11,train
00458_6#00458_6_12,train
00458_6#00458_6_13,train
00458_6#00458_6_14,train
00458_6#00458_6_15,train
00458_6#00458_6_16,train
00458_6#00458_6_2,train
00458_6#00458_6_3,train
00458_6#00458_6_4,train
00458_6#00458_6_5,train
00458_6#00458_6_6,train
00458_6#00458_6_7,train
00458_6#00458_6_8,train
00458_6#00458_6_9,train
00494_7#00494_7_1,train
00494_7#00494_7_2,train
00494_7#00494_7_3,train
00494_7#00494_7_4,train
00494_7#00494_7_5,train
00494_7#00494_7_7,train
00568_2#00568_2_1,train
00568_2#00568_2_2,train
00568_2#00568_2_3,train
00568_2#00568_2_4,train
00568_2#00568_2_5,train
00568_2#00568_2_6,train
00596_6#00596_6_1,train
00596_6#00596_6_10,train
00596_6#00596_6_11,train
00596_6#00596_6_12,train
00596_6#00596_6_13,train
00596_6#00596_6_14,train
00596_6#00596_6_2,train
00596_6#00596_6_3,train
00596_6#00596_6_4,train
00596_6#00596_6_5,train
00596_6#00596_6_6,train
00596_6#00596_6_7,train
00596_6#00596_6_8,train
00596_6#00596_6_9,train
00618_1#00618_1_1,train
00618_1#00618_1_2,train
00618_1#00618_1_3,train
00618_1#00618_1_4,train
00618_1#00618_1_5,train
00618_1#00618_1_6,train
00618_1#00618_1_7,train
00618_1#00618_1_8,train
00618_1#00618_1_9,train
00862_1#00862_1_1,train
00862_1#00862_1_2,train
00862_1#00862_1_3,train
00862_1#00862_1_4,train
00945_8#00945_8_1,train
00945_8#00945_8_2,train
00945_8#00945_8_3,train
