pairid,argid,propid_to,propid_from,text_to,text_from,relation,causal_3_cause,causal_3_obstruct
01198_1#01198_1_2,01198,01198_1,01198_1_2,Laws should be passed to limit gun ownership further.,Guns sports should be protected and justify gun ownership.,1,0.000904148502741009,2.0622564989025705e-05
01198_7#01198_7_11,01198,01198_7,01198_7_11,Laws should be passed to limit gun ownership further.,"""Guns dont kill people  people kill people""",1,0.9470399618148804,0.000806651427410543
01198_7#01198_7_13,01198,01198_7,01198_7_13,Laws should be passed to limit gun ownership further.,Gun restrictions and bans disadvantage citizens against armed criminals,1,0.0013963583623990417,2.4752931494731456e-05
01198_7#01198_7_15,01198,01198_7,01198_7_15,Laws should be passed to limit gun ownership further.,Gun control would increase black market demand for guns.,1,0.004086742177605629,6.207593105500564e-05
01198_7#01198_7_16,01198,01198_7,01198_7_16,Laws should be passed to limit gun ownership further.,Legal gun owners sometimes turn their gun on others:,-1,0.0346369631588459,0.00021367667068261653
01198_7#01198_7_18,01198,01198_7,01198_7_18,Laws should be passed to limit gun ownership further.,Citizen gun ownership acts as a deterrent against criminals,1,0.8615323901176453,0.023516695946455002
01198_7#01198_7_9,01198,01198_7,01198_7_9,Laws should be passed to limit gun ownership further.,Burglars often break into houses to steal guns,-1,0.676876962184906,0.004044045228511095
01170_1#01170_1_1,01170,01170_1,01170_1_1,Violent video games for minors should be banned.,"Violent games protected like violent literature, plays, etc.",-1,0.9982908368110657,0.0007066486869007349
01170_1#01170_1_4,01170,01170_1,01170_1_4,Violent video games for minors should be banned.,"Violent games protected like violent literature, plays, etc.",-1,0.9982908368110657,0.0007066486869007349
01170_1#01170_1_7,01170,01170_1,01170_1_7,Violent video games for minors should be banned.,Depictions of violence not category exempted from free speech.,-1,0.9788180589675903,0.00023462355602532625
01170_2#01170_2_4,01170,01170_2,01170_2_4,Violent video games for minors should be banned.,"Parents have responsibility to monitor video games, not state.",-1,0.04031450301408768,0.00775423226878047
01170_2#01170_2_5,01170,01170_2,01170_2_5,Violent video games for minors should be banned.,Many kids would be prohibited whose parents don t mind.,-1,0.0028744626324623823,0.000609295500908047
01170_3#01170_3_4,01170,01170_3,01170_3_4,Violent video games for minors should be banned.,"Youth violence has been declining, violent video games fine.",-1,0.02062002383172512,0.0030799934174865484
01170_3#01170_3_5,01170,01170_3,01170_3_5,Violent video games for minors should be banned.,"Games help develop youths"" minds, skills, confidence.",-1,0.01710522174835205,0.001077714143320918
01170_3#01170_3_7,01170,01170_3,01170_3_7,Violent video games for minors should be banned.,Some youth have tried to emulate violence in games.,1,0.3709368109703064,0.0006381708662956953
01170_5#01170_5_5,01170,01170_5,01170_5_5,Violent video games for minors should be banned.,Ideas expressed in violent games shouldn t be surpressed.,-1,0.0027623805217444897,0.0014275932917371392
01006_7#01006_7_4,01006,01006_7,01006_7_4,Nuclear Weapons should be abolished.,Its too tempting to build a nuclear weapon in a non-nuclear world,-1,0.9437224268913269,0.0031405657064169645
00132_2#00132_2_1,00132,00132_2,00132_2_1,All public transport should be free and paid for by the state.,We would need more public transport.,-1,0.016644923016428947,0.07057757675647736
00148_13#00148_13_7,00148,00148_13,00148_13_7,Marijuana should be legalized.,Legalization of marijuana would make it easier for scientific studies to take place,1,0.0008629350340925157,0.00024084038159344345
00148_15#00148_15_14,00148,00148_15,00148_15_14,Marijuana should be legalized.,"Some are ""pressured"" into marijuana consumption without a ""choice"".",-1,0.0048541598953306675,0.000104717088106554
00148_16#00148_16_2,00148,00148_16,00148_16_2,Marijuana should be legalized.,Potent pot is better for the lungs; requires less smoke inhalation,1,0.8089675307273865,0.018188858404755592
00148_5#00148_5_14,00148,00148_5,00148_5_14,Marijuana should be legalized.,"Weighing marijuanas ""mind-expansion"" against its costs is subjective.",1,0.00020359484187792987,9.331320325145498e-05
00148_5#00148_5_8,00148,00148_5,00148_5_8,Marijuana should be legalized.,Marijuana has been used in religious rites and rituals for thousands of years.,1,0.05166596546769142,0.006064689718186855
00161_10#00161_10_7,00161,00161_10,00161_10_7,Assisted suicide should be legalized.,Disabled would have to seek euthanasia in order to receive it,1,0.0009760559187270701,0.00011401197116356343
00161_13#00161_13_3,00161,00161_13,00161_13_3,Assisted suicide should be legalized.,Euthanasia is not fundamentally driven by a desire to cut costs,1,0.0005355034372769296,0.00022929502301849425
00161_14#00161_14_6,00161,00161_14,00161_14_6,Assisted suicide should be legalized.,Euthanizing disabled persons is a family decision not a state one,1,0.0005521004204638302,0.0024014245718717575
00161_5#00161_5_5,00161,00161_5,00161_5_5,Assisted suicide should be legalized.,Life is an intrinsic good that cannot be traded in to end suffering,-1,0.021153179928660393,0.0021837700624018908
00244_10#00244_10_3,00244,00244_10,00244_10_3,Smoking should be banned in public places.,It is impossible to police a ban in many public places.,-1,0.09463861584663391,0.6186659336090088
00251_4#00251_4_3,00251,00251_4,00251_4_3,Public schools should have condom distribution programs.,Providing condoms to students is a wise investment of government funds.,1,0.18433064222335815,0.00012722844257950783
00251_5#00251_5_3,00251,00251_5,00251_5_3,Public schools should have condom distribution programs.,Distributing condoms in public schools will reduce the spread of STDs,1,0.12019030004739761,0.005018218420445919
00393_10#00393_10_4,00393,00393_10,00393_10_4,Humans should stop eating animals and become vegetarians.,Vegetarianism is important in the fight against global warming,1,0.9058639407157898,0.07788197696208954
00393_14#00393_14_1,00393,00393_14,00393_14_1,Humans should stop eating animals and become vegetarians.,Animals belong in their natural habitat in the wild.,1,0.825060248374939,0.16912345588207245
00393_3#00393_3_1,00393,00393_3,00393_3_1,Humans should stop eating animals and become vegetarians.,Human life is of greater intrinsic value than animal life,-1,0.8306103348731995,0.14521914720535278
00393_3#00393_3_11,00393,00393_3,00393_3_11,Humans should stop eating animals and become vegetarians.,Animals are superior to humans in many of their abilities,1,0.9036012887954712,0.09467867761850357
00393_3#00393_3_2,00393,00393_3,00393_3_2,Humans should stop eating animals and become vegetarians.,Modern humans have lost touch with animals and our likeness,1,0.9379106163978577,0.05626705661416054
00393_6#00393_6_1,00393,00393_6,00393_6_1,Humans should stop eating animals and become vegetarians.,Killing animals should be viewed as equivalent to killing humans,1,0.5223498940467834,0.19602614641189575
00393_6#00393_6_15,00393,00393_6,00393_6_15,Humans should stop eating animals and become vegetarians.,Animals cannot possess rights because they have no moral judgement,-1,0.9336922764778137,0.04839278385043144
00393_8#00393_8_3,00393,00393_8,00393_8_3,Humans should stop eating animals and become vegetarians.,Eating meat is entirely natural for omnivorous humans.,-1,0.8356165885925293,0.15930476784706116
00453_3#00453_3_1,00453,00453_3,00453_3_1,Sale of violent video games to minors should be banned.,Legislators have grounds to conclude harm to children.,1,0.0008011997560970485,7.386459037661552e-05
00453_5#00453_5_11,00453,00453_5,00453_5_11,Sale of violent video games to minors should be banned.,No tradition of protecting children from depictions of violence,-1,0.6209633946418762,0.15040403604507446
00636_1#00636_1_5,00636,00636_1,00636_1_5,Electric cars should be a priority in plans to fight global warming.,Electric vehicles have a limited range.,-1,0.985590398311615,0.012434776872396469
01025_15#01025_15_2,01025,01025_15,01025_15_2,Prostitution should be legal.,An economic benefits from legalizing prostitution cannot take precedence over social harms.,-1,0.23303310573101044,5.829532165080309e-05
01277_2#01277_2_2,01277,01277_2,01277_2_2,Caffeinated alcohol drinks should be banned.,Too few have died from Four Loco to justify ban.,-1,0.007807485293596983,0.00036506063770502806
01277_2#01277_2_4,01277,01277_2,01277_2_4,Caffeinated alcohol drinks should be banned.,Combination of caffeine/alcohol not inherently unsafe.,-1,0.8359275460243225,0.15058575570583344
01277_6#01277_6_4,01277,01277_6,01277_6_4,Caffeinated alcohol drinks should be banned.,Caffeinated alcohol drinks can easily ruin the party.,1,0.635635495185852,0.27131223678588867
00211_8#00211_8_14,00211,00211_8,00211_8_14,The US federal government should increase the minimum wage.,Senator Rick Santorum (R-PA),1,0.9981213212013245,0.0003012820961885154
00211_8#00211_8_7,00211,00211_8,00211_8_7,The US federal government should increase the minimum wage.,Republicans tend to oppose raising the minimum wage:,-1,0.5844079256057739,0.0004772459506057203
00466_5#00466_5_1,00466,00466_5,00466_5_1,Acts of hate should be criminalized.,Hate crime laws can help emphasize the importance of tolerance.,1,0.8169749975204468,0.0003918946604244411
00549_10#00549_10_1,00549,00549_10,00549_10_1,The United Kingdom should hand over the Falkland Islands to Argentina.,The Argentines invaded British territory.,-1,0.9993211030960083,0.0005335781024768949
00637_3#00637_3_2,00637,00637_3,00637_3_2,Public schools should have condom distribution programs.,Condoms for students can offend people from different religions.,-1,0.8936776518821716,0.00046390233910642564
00904_6#00904_6_2,00904,00904_6,00904_6_2,The Confederate flag should be banned.,The Confederate flag is no more racist than the Union flag:,-1,0.0007422422640956938,0.00011903780978173018
01164_1#01164_1_4,01164,01164_1,01164_1_4,Hydroelectric dams should be a part of plans to combat global warming.,Dams provide irrigation for farm land,1,0.8760061860084534,0.0005710735567845404
00121_3#00121_3_1,00121,00121_3,00121_3_1,The UN should increase humanitarian aid to poor nations.,"Markets should address poverty, not the UN.",-1,0.2743283212184906,0.0023827559780329466
00121_3#00121_3_5,00121,00121_3,00121_3_5,The UN should increase humanitarian aid to poor nations.,"Poverty reduction reduces conflict, increases economic security.",1,0.9935182929039001,6.195071182446554e-05
00222_2#00222_2_6,00222,00222_2,00222_2_6,The Fairness Doctrine in the United States should be reinstated.,Fairness Doctrine opens the door to government abuse,-1,0.99947589635849,0.00021714942704420537
00352_4#00352_4_3,00352,00352_4,00352_4_3,Denial of the Holocaust should be illegal.,"Holocaust denial is hate speech, so can be outlawed.",1,0.3744984269142151,0.001385807292535901
00352_4#00352_4_7,00352,00352_4,00352_4_7,Denial of the Holocaust should be illegal.,Harm done by Holocaust denial exempts it from protections.,1,0.0068481843918561935,3.2440708309877664e-05
00352_4#00352_4_8,00352,00352_4,00352_4_8,Denial of the Holocaust should be illegal.,Holocaust denial is inherently descriminatory and damaging,1,0.9586649537086487,0.00022651303152088076
00352_4#00352_4_9,00352,00352_4,00352_4_9,Denial of the Holocaust should be illegal.,Outlawing Holocaust denial helps prevent resurgence of Nazism.,1,0.9836116433143616,0.00024205738736782223
00429_3#00429_3_1,00429,00429_3,00429_3_1,Ultrasounds should be mandatory before abortions.,Medical expenses justified for ethically sensitive abortions.,1,0.00023190956562757492,1.357426299364306e-05
00743_1#00743_1_10,00743,00743_1,00743_1_10,Mandatory voting is a good idea.,Forcing a vote is as bad for democracy as poor turnout.,-1,8.327182877110317e-05,3.5915811167797074e-05
00809_7#00809_7_2,00809,00809_7,00809_7_2,Government should phase out all subsidies for fossil fuel development.,Ending fossil fuel subsidies would cut emissions.,1,0.9867796897888184,0.0012840430717915297
00864_4#00864_4_3,00864,00864_4,00864_4_3,Nations should increase economic and social protections for migrants.,Migrant rights treaty protects right to enter labor unions,1,0.9997245669364929,0.00010326687333872542
01039_5#01039_5_1,01039,01039_5,01039_5_1,"Handguns should be banned in Washington, DC.",An individual right to bear arms cannot be absolute,1,0.0002354564203415066,8.76262565725483e-05
00015_1#00015_1_3,00015,00015_1,00015_1_3,Gay marriage should be legalized.,"Gay marriage doesn""t weaken desire of straights to marry",1,0.0006774269859306514,0.00023475842317566276
00015_1#00015_1_7,00015,00015_1,00015_1_7,Gay marriage should be legalized.,Gay marriage would reduce pressure on gays to marry straight.,1,0.0018897823756560683,0.0005348090780898929
00037_2#00037_2_2,00037,00037_2,00037_2_2,The justice system should focus on rehabilitation over retribution.,Punishment signals clearly that certain conduct is wrong.,-1,0.9998302459716797,5.5820342822698876e-05
00089_8#00089_8_2,00089,00089_8,00089_8_2,There should be Concealed carry rather than open carry firearm laws.,Open carry helps educate public about guns,-1,0.09054742753505707,0.0004224755975883454
00141_1#00141_1_5,00141,00141_1,00141_1_5,Instant replay call reviews should be implemented in baseball.,General statements in favor of instant replay in baseball,1,0.9996775388717651,2.1345505956560373e-05
00344_3#00344_3_1,00344,00344_3,00344_3_1,South Ossetia should be independent.,Georgia has a right to maintain its internal sovereign integrity.,-1,0.8637974262237549,0.0015423580771312118
00344_3#00344_3_4,00344,00344_3,00344_3_4,South Ossetia should be independent.,South Ossetia has a right to self-determination,1,0.9808838367462158,0.010026328265666962
00414_5#00414_5_1,00414,00414_5,00414_5_1,Compulsory national service is a good idea.,Mandatory military service will cure many of societys ills,1,0.00011767902469728142,2.0095143554499373e-05
00517_15#00517_15_1,00517,00517_15,00517_15_1,Assisted suicide should be legalized.,Religious opposition to Euthanasia should not be considered in law,1,0.00021272584854159504,4.7599998652003706e-05
00517_15#00517_15_2,00517,00517_15,00517_15_2,Assisted suicide should be legalized.,Opposition to euthanasia is not supported only be religious arguments,-1,0.0014356838073581457,0.00013583146210294217
00746_1#00746_1_3,00746,00746_1,00746_1_3,New Orleans should be fully rebuilt and restored.,New Orleans can be rebuilt to address its social problems,1,0.07788098603487015,0.003269362496212125
01072_4#01072_4_12,01072,01072_4,01072_4_12,Osama bin Laden death photos should be released.,Withholding photos shows US as being respectful.,-1,0.005472532007843256,5.052674896433018e-05
01077_6#01077_6_13,01077,01077_6,01077_6_13,The United States should drop its sanctions on Cuba.,Cuba sanctions lost national security rationale after 1991,1,0.9819203019142151,0.015152440406382084
01108_8#01108_8_13,01108,01108_8,01108_8_13,Plans to fight global warming should prioritize solar energy.,Solar energy creates interesting employment opportunities.,1,0.9481188654899597,0.0004903789958916605
01108_8#01108_8_8,01108,01108_8,01108_8_8,Plans to fight global warming should prioritize solar energy.,Competitive solar industry is growing exponentially,1,0.8478437066078186,0.00039955717511475086
00365_4#00365_4_2,00365,00365_4,00365_4_2,Trans fats should be banned.,"Trans fat ban robs free choice, infantilizes citizens",-1,0.6194384098052979,0.3762744069099426
00365_4#00365_4_3,00365,00365_4,00365_4_3,Trans fats should be banned.,Trans fat bans part of larger trend of infringements.,-1,0.0007846220978535712,5.79144325456582e-05
00365_4#00365_4_4,00365,00365_4,00365_4_4,Trans fats should be banned.,"Govt should protect consumers when consumers aren""t fully informed.",1,0.005284206010401249,0.0029562688432633877
00365_4#00365_4_6,00365,00365_4,00365_4_6,Trans fats should be banned.,Enough info for consumers to make choice on trans fats.,-1,0.9832940101623535,0.006396773736923933
00477_2#00477_2_4,00477,00477_2,00477_2_4,Social security should be privatized.,Social security is basically a giant ponzi scheme.,1,0.9583169221878052,0.0014929547905921936
00477_2#00477_2_5,00477,00477_2,00477_2_5,Social security should be privatized.,Plenty of ways to reform social security w/o privatization,-1,0.26281172037124634,0.014423110522329807
00591_7#00591_7_4,00591,00591_7,00591_7_4,Government should phase out all subsidies for fossil fuel development.,Ending fossil fuel subsidies would cut emissions.,1,0.9867796897888184,0.0012840430717915297
00683_5#00683_5_1,00683,00683_5,00683_5_1,Collective bargaining rights for public unions should exist.,"Collective bargaining doesn""t inherently undermine govt savings.",1,0.0008188877254724503,9.972437510441523e-06
00720_3#00720_3_10,00720,00720_3,00720_3_10,Release photos of a deceased Osama bin Laden.,Why provide detailed descriptions but not offer photos?,1,0.07444767653942108,0.0019339112332090735
00720_3#00720_3_3,00720,00720_3,00720_3_3,Release photos of a deceased Osama bin Laden.,Children should be spared images of dead Bin Laden,-1,0.00019746751058846712,0.000291325559373945
00720_3#00720_3_6,00720,00720_3,00720_3_6,Release photos of a deceased Osama bin Laden.,Releasing Osama photos would imitate terrorists.,-1,0.16155380010604858,0.00012478744611144066
00781_4#00781_4_6,00781,00781_4,00781_4_6,Terms should be limited in US Congress.,Term-limits are the only way to change Washington.,1,0.00023775306181050837,4.5052744098939e-05
00953_4#00953_4_9,00953,00953_4,00953_4_9,Government should adopt emissions trading to combat global warming.,Cap-and-trade schemes cause job loss,-1,0.9022290110588074,0.0017867762362584472
00989_6#00989_6_4,00989,00989_6,00989_6_4,Colleges should ban fraternities.,Fraternities are unfairly stereotyped by opponents.,-1,0.9983592629432678,3.065995406359434e-05
01003_11#01003_11_3,01003,01003_11,01003_11_3,Parents should be allowed to select the gender of their offspring.,Sexual selection will reinforce gender stereotypes.,-1,0.021722126752138138,0.0860210582613945
01069_4#01069_4_1,01069,01069_4,01069_4_1,Governments should create a DNA database of all citizens.,"One thing for authority, others for civilians.",-1,0.03221593424677849,0.0004832810955122113
01179_26#01179_26_3,01179,01179_26,01179_26_3,Abortions of any kind should be permitted.,Abortions are very risky and hazardous to the women,-1,0.3519611656665802,0.5240895748138428
01179_26#01179_26_7,01179,01179_26,01179_26_7,Abortions of any kind should be permitted.,Abortion does not negatively affect a womans sexual functions,1,0.003271570196375251,0.02945309691131115
01247_10#01247_10_3,01247,01247_10,01247_10_3,People serving prison sentences should be permitted to vote in elections.,Criminals forfeit the right to vote,-1,0.9975653886795044,0.0012084023328498006
01247_13#01247_13_3,01247,01247_13,01247_13_3,People serving prison sentences should be permitted to vote in elections.,"Prisoner voting offers dignity, aids rehabilitation",1,0.9905787110328674,0.00024615501752123237
00121_2#00121_2_3,00121,00121_2,00121_2_3,The UN should increase humanitarian aid to poor nations.,Increasing aid to poor countries simply morally good.,1,0.996448278427124,7.929133425932378e-05
00201_1#00201_1_4,00201,00201_1,00201_1_4,Everyone should have to carry a national identity card.,Identity cards have been used oppressively historically.,-1,0.9975067973136902,0.0001598702947376296
00328_2#00328_2_30,00328,00328_2,00328_2_30,The United States Congress should allow drilling for oil in the Arctic National Wildlife Refuge.,Competitive Enterprise Institute,1,0.9997730851173401,9.968776430469006e-05
00402_29#00402_29_16,00402,00402_29,00402_29_16,You should belong to the Democratic rather than Republican party.,Big govt means more special interests in govt,-1,0.0008080997504293919,7.821756298653781e-05
00402_29#00402_29_9,00402,00402_29,00402_29_9,You should belong to the Democratic rather than Republican party.,Republicans are too suspicious and critical of government,1,0.037615831941366196,0.0009340897086076438
00410_3#00410_3_2,00410,00410_3,00410_3_2,War should be televised.,Televised war can create a misconceived notion of war.,-1,0.6677374243736267,0.0020056962966918945
00755_7#00755_7_1,00755,00755_7,00755_7_1,Turkey should be given membership in the EU.,EU membership would cause a damaging influx of Turkish immigrants,-1,0.5311081409454346,0.03249015659093857
00755_7#00755_7_2,00755,00755_7,00755_7_2,Turkey should be given membership in the EU.,EU should not admit Turkey to gain young immigrant workers,-1,0.01442519761621952,0.00412378553301096
00879_3#00879_3_2,00879,00879_3,00879_3_2,People do have a right to self-determination.,Self-determination does not always mean independence:,1,0.00032571476185694337,0.0003310381143819541
01028_4#01028_4_5,01028,01028_4,01028_4_5,All cell phone use in cars should be banned.,Fumbling for ringing phone while driving is dangerous,1,0.9802581071853638,0.012198100797832012
00285_30#00285_30_2,00285,00285_30,00285_30_2,You should belong to the Democratic rather than Republican party.,Democrats support a more progressive tax structure.,1,0.031107446178793907,0.004096257966011763
00781_5#00781_5_2,00781,00781_5,00781_5_2,Terms should be limited in US Congress.,Term-limits prevent switching parties to stay in power.,1,0.0020446486305445433,2.4735967599553987e-05
00781_5#00781_5_6,00781,00781_5,00781_5_6,Terms should be limited in US Congress.,Washington falsely indoctrinates that government is good.,1,0.5824559926986694,0.0009314225753769279
01206_3#01206_3_1,01206,01206_3,01206_3_1,The West should arm Libyan rebels.,Prevent extremism/terror in Libya by ending conflict quickly,1,0.9998383522033691,1.872183747764211e-05
01206_3#01206_3_4,01206,01206_3,01206_3_4,The West should arm Libyan rebels.,Arming Libyan rebels risks arming extremists.,-1,0.9723528623580933,0.0015734414337202907
00018_6#00018_6_2,00018,00018_6,00018_6_2,The EU should have a president elected directly by the people.,Population differences lead to unfair elections.,-1,0.9663165807723999,0.006656423676759005
00051_1#00051_1_1,00051,00051_1,00051_1_1,"We should have regular ""Earth Hours"" and they should become compulsory.",People also use torches.,-1,0.0005474593490362167,0.0014317325549200177
00089_4#00089_4_2,00089,00089_4,00089_4_2,There should be Concealed carry rather than open carry firearm laws.,Open carrying does not invite trouble.,-1,0.007277151104062796,0.0004720108991023153
00312_4#00312_4_2,00312,00312_4,00312_4_2,Corporations should be treated as legal persons with equivalent rights.,Corporate rights wrongly give individuals double rights.,-1,0.9869393110275269,0.0055523887276649475
00312_4#00312_4_4,00312,00312_4,00312_4_4,Corporations should be treated as legal persons with equivalent rights.,Corporations are property; should have few rights,-1,0.6262351870536804,0.26066699624061584
00755_5#00755_5_2,00755,00755_5,00755_5_2,Turkey should be given membership in the EU.,EU membership will improve the standard of living in Turkey,1,0.9422367811203003,0.0008715905714780092
00809_6#00809_6_1,00809,00809_6,00809_6_1,Government should phase out all subsidies for fossil fuel development.,Fossil fuels subsidies are a worthy expenditure.,-1,0.980824887752533,0.004123767837882042
00970_13#00970_13_4,00970,00970_13,00970_13_4,I should go to law school.,Law school is good for those that enjoy thinking analytically.,1,0.188400536775589,7.237901445478201e-05
00970_13#00970_13_6,00970,00970_13,00970_13_6,I should go to law school.,"Law school teaches you how to ""think like a lawyer""",1,0.9954413175582886,8.793446613708511e-05
00987_5#00987_5_5,00987,00987_5,00987_5_5,Ultrasounds should be required before abortions.,Ultrasounds fit well with pro-choice concepts.,1,0.004266028758138418,7.346302299993113e-05
00987_5#00987_5_8,00987,00987_5,00987_5_8,Ultrasounds should be required before abortions.,"Requiring ultrasounds is about persuasion, not choice.",-1,0.00017746789671946317,5.443227928481065e-05
01146_1#01146_1_3,01146,01146_1,01146_1_3,Military action should be taken against nuclear Iran.,Vice President Dick Cheney supports a war against Iran.,1,0.9265923500061035,0.001052148174494505
01206_4#01206_4_3,01206,01206_4,01206_4_3,The West should arm Libyan rebels.,Arming rebels and ousting Gaddafi aids regional stability.,1,0.9031808376312256,0.0009764688438735902
01206_4#01206_4_4,01206,01206_4,01206_4_4,The West should arm Libyan rebels.,Arming rebels fosters enemies and wars of the future.,-1,0.9954096674919128,9.700687223812565e-05
01206_4#01206_4_7,01206,01206_4,01206_4_7,The West should arm Libyan rebels.,West will have more influence over rebels if arming them.,1,0.13036838173866272,0.0006345895817503333
00671_3#00671_3_1,00671,00671_3,00671_3_1,The UN should increase humanitarian aid to poor nations.,"Poverty reduction reduces conflict, increases economic security.",1,0.9935182929039001,6.195071182446554e-05
00671_3#00671_3_4,00671,00671_3,00671_3_4,The UN should increase humanitarian aid to poor nations.,"Markets should address poverty, not the UN.",-1,0.2743283212184906,0.0023827559780329466
00864_1#00864_1_6,00864,00864_1,00864_1_6,Nations should increase economic and social protections for migrants.,Migrants are one of the most vulnerable groups globally,1,0.9994719624519348,0.00016495595627930015
00864_1#00864_1_8,00864,00864_1,00864_1_8,Nations should increase economic and social protections for migrants.,"Migration impacts social cultural, economic spheres of society",1,0.9996139407157898,0.00018378961249254644
01159_1#01159_1_1,01159,01159_1,01159_1_1,Wind energy should be a major component of plans to fight global warming.,Wind energy is free.,1,0.016975848004221916,0.9820890426635742
00100_4#00100_4_3,00100,00100_4,00100_4_3,Flag burning as a form of protest should be prohibited.,Flag burning can be a patriotic expression.,-1,0.09164644032716751,0.004257621243596077
00108_1#00108_1_4,00108,00108_1,00108_1_4,The present international ban on trading elephant ivory should be lifted.,Why should human-likeness matter?,1,0.0006193467997945845,0.000147703816764988
00141_2#00141_2_2,00141,00141_2,00141_2_2,Instant replay call reviews should be implemented in baseball.,Enough controversial calls occur in baseball to justify replay,1,0.9934547543525696,0.00031507856328971684
00402_15#00402_15_5,00402,00402_15,00402_15_5,You should belong to the Democratic rather than Republican party.,Republicans favor those seeking wealth without govt help,-1,0.00022116709442343563,0.0001797043951228261
00402_15#00402_15_9,00402,00402_15,00402_15_9,You should belong to the Democratic rather than Republican party.,Democrats focus more on improving and developing cities,1,0.017231354489922523,0.0021702670492231846
00671_2#00671_2_5,00671,00671_2,00671_2_5,The UN should increase humanitarian aid to poor nations.,Increasing aid to poor countries simply morally good.,1,0.996448278427124,7.929133425932378e-05
00753_1#00753_1_10,00753,00753_1,00753_1_10,English should be US official language.,Impractical/expensive for govt to cater to multiple languages,1,0.0010110095608979464,0.00021143069898243994
00753_1#00753_1_2,00753,00753_1,00753_1_2,English should be US official language.,US language policy is working fine; why create official language?,-1,0.002263038419187069,2.7641623091767542e-05
00870_3#00870_3_1,00870,00870_3,00870_3_1,War should be televised.,Televised war can create a misconceived notion of war.,-1,0.6677374243736267,0.0020056962966918945
01058_3#01058_3_4,01058,01058_3,01058_3_4,Priests should be allowed to marry.,Marriage/sex are sacred; priests should be allowed to marry,1,0.42642173171043396,0.022437740117311478
00195_4#00195_4_1,00195,00195_4,00195_4_1,Catholic priests should be allowed to marry.,Priestly celibacy does not encourage sexual predation,-1,0.013912631198763847,0.002304281108081341
00274_7#00274_7_3,00274,00274_7,00274_7_3,Smoking should be banned in public places.,The demand for non-smoking bars has been low.,-1,0.9577416181564331,0.007051626220345497
00429_6#00429_6_5,00429,00429_6,00429_6_5,Ultrasounds should be mandatory before abortions.,Women should have choice in whether to receive ultrasound.,-1,0.0005943035357631743,0.0011125103337690234
00429_6#00429_6_7,00429,00429_6,00429_6_7,Ultrasounds should be mandatory before abortions.,Ultrasound mandates intrude deeply into personal choices.,-1,0.027096007019281387,0.0007237224490381777
00477_3#00477_3_2,00477,00477_3,00477_3_2,Social security should be privatized.,Support for privatization is driven by misinformation.,-1,0.22834505140781403,0.00026467765565030277
00479_15#00479_15_1,00479,00479_15,00479_15_1,Incest between consenting adults should be legal.,Religion should have no role in incest law,1,0.0011218342697247863,0.00012514022819232196
00479_15#00479_15_3,00479,00479_15,00479_15_3,Incest between consenting adults should be legal.,Bible supports incest and embraces its practice,1,0.10285741835832596,9.480811422690749e-05
00771_12#00771_12_5,00771,00771_12,00771_12_5,Developed countries have a higher obligation to combat climate change.,Developed/developing have common but differentiated responsibilities,1,0.7695568799972534,0.0001308174105361104
01164_8#01164_8_3,01164,01164_8,01164_8_3,Hydroelectric dams should be a part of plans to combat global warming.,Removing dams can spike Methane emissions,1,0.0005733852740377188,0.0005157449631951749
01179_21#01179_21_2,01179,01179_21,01179_21_2,Abortions of any kind should be permitted.,Pro-choice uphold democratic principles of free choice.,1,0.9864773750305176,0.00016331997176166624
00010_2#00010_2_5,00010,00010_2,00010_2_5,Israel should return to its pre-1967 border.,Pre-1967 borders uphold legitimate Palestinian aspirations.,1,0.9997349381446838,8.163753955159336e-05
01077_11#01077_11_3,01077,01077_11,01077_11_3,The United States should drop its sanctions on Cuba.,Lifting sanctions against Cuba would benefit US exporters,1,0.9939582347869873,5.709269316866994e-05
01146_3#01146_3_7,01146,01146_3,01146_3_7,Military action should be taken against nuclear Iran.,A nuclear-armed Iran will be more aggressive.,1,0.4025323688983917,0.000516842701472342
01174_20#01174_20_3,01174,01174_20,01174_20_3,You should belong to the Democratic rather than Republican party.,Republicans believe in more flexible interrogation techniques.,-1,0.0004565356357488781,6.41638835077174e-05
00141_8#00141_8_1,00141,00141_8,00141_8_1,Instant replay call reviews should be implemented in baseball.,"Even replay doesn""t always resolve baseball calls",-1,0.0006683655665256083,4.098249337403104e-05
00163_9#00163_9_6,00163,00163_9,00163_9_6,Nuclear energy is justified and should be expanded.,Uranium is abundant and will last for hundreds of years,1,0.9973341226577759,0.00034775733365677297
00232_4#00232_4_2,00232,00232_4,00232_4_2,Earmarks are valuable and should not be abolished.,Earmarks can help the passage of important legislation,1,0.2167193591594696,0.0006733937771059573
00232_4#00232_4_3,00232,00232_4,00232_4_3,Earmarks are valuable and should not be abolished.,Politicians bash earmarks to appear fiscally disciplined,1,0.001735405414365232,0.000137506693135947
00477_4#00477_4_4,00477,00477_4,00477_4_4,Social security should be privatized.,Social Security allows retirees to draw on own investments.,-1,0.4781613349914551,0.08810839056968689
00477_4#00477_4_5,00477,00477_4,00477_4_5,Social security should be privatized.,Privatized social security restores individual liberty and ownership,1,0.0026747719384729862,0.9677656292915344
00713_1#00713_1_2,00713,00713_1,00713_1_2,"We should have regular ""Earth Hours"" and they should become compulsory.",People also use torches.,-1,0.0005474593490362167,0.0014317325549200177
